"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
0.305055166648494,1.0442087600207,-0.341393525125341,-0.748230699206511,-0.715475200062701
0.181589472784956,-1.43931477732583,-1.13198905699455,-0.748230699206511,-0.715475200062701
1.22080359168241,2.28597052869396,1.23979753861308,0.568655331396948,2.1464256001881
0.416351807605037,1.0442087600207,1.23979753861308,-0.748230699206511,0.715475200062701
NA,NA,NA,NA,NA
0.859653714512004,1.0442087600207,0.449202006743871,0.568655331396948,0.715475200062701
1.21297460402568,1.0442087600207,1.23979753861308,0.568655331396948,0.715475200062701
-1.07503682725279,-0.197553008652565,0.449202006743871,-0.748230699206511,-0.715475200062701
-0.276194259547086,-0.197553008652565,1.23979753861308,1.88554136200041,-0.715475200062701
NA,NA,NA,NA,NA
1.30477015156909,1.0442087600207,-1.13198905699455,-0.748230699206511,0.715475200062701
-0.150344440565657,1.0442087600207,1.23979753861308,0.568655331396948,0.715475200062701
0.469890589048066,1.0442087600207,-0.341393525125341,-0.748230699206511,0.715475200062701
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.334003071986819,1.0442087600207,1.23979753861308,-0.748230699206511,-0.715475200062701
-0.16379413964822,-1.43931477732583,0.449202006743871,0.568655331396948,0.715475200062701
0.0578256013795111,1.0442087600207,1.23979753861308,0.568655331396948,0.715475200062701
-0.643536987288079,-0.197553008652565,1.23979753861308,-2.06511672980997,-2.1464256001881
-0.260162960955317,-0.197553008652565,1.23979753861308,-0.748230699206511,-0.715475200062701
1.81329571281815,-1.43931477732583,-0.341393525125341,0.568655331396948,-0.715475200062701
0.617029271476706,-0.197553008652565,-1.13198905699455,0.568655331396948,-0.715475200062701
1.2603817339189,-0.197553008652565,-0.341393525125341,1.88554136200041,2.1464256001881
-0.602117554785433,-0.197553008652565,-1.13198905699455,0.568655331396948,0.715475200062701
-0.585663205819862,1.0442087600207,-0.341393525125341,-2.06511672980997,-0.715475200062701
-0.144694447975686,1.0442087600207,1.23979753861308,0.568655331396948,0.715475200062701
0.661147566918396,1.0442087600207,-0.341393525125341,0.568655331396948,-0.715475200062701
1.50461937018977,-0.197553008652565,1.23979753861308,0.568655331396948,-0.715475200062701
NA,NA,NA,NA,NA
-0.965039913799162,-1.43931477732583,0.449202006743871,-0.748230699206511,0.715475200062701
1.11612923524158,1.0442087600207,0.449202006743871,1.88554136200041,2.1464256001881
0.214235704167418,-0.197553008652565,1.23979753861308,0.568655331396948,0.715475200062701
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.377019137445794,1.0442087600207,-1.13198905699455,-0.748230699206511,-0.715475200062701
0.815778804291652,-0.197553008652565,1.23979753861308,-0.748230699206511,-0.715475200062701
NA,NA,NA,NA,NA
2.30659784418171,-0.197553008652565,-0.341393525125341,0.568655331396948,0.715475200062701
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.235478222592415,-0.197553008652565,-0.341393525125341,0.568655331396948,-0.715475200062701
-0.404855070285677,-1.43931477732583,-1.13198905699455,-2.06511672980997,-2.1464256001881
NA,NA,NA,NA,NA
-0.311202944285357,-1.43931477732583,-1.13198905699455,0.568655331396948,0.715475200062701
0.998127508373108,-0.197553008652565,1.23979753861308,0.568655331396948,0.715475200062701
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.92522773253837,-1.43931477732583,-1.13198905699455,0.568655331396948,-0.715475200062701
-0.231779081780858,-1.43931477732583,-1.13198905699455,-0.748230699206511,-0.715475200062701
NA,NA,NA,NA,NA
-1.524495896866,-1.43931477732583,-1.13198905699455,0.568655331396948,0.715475200062701
-2.28828134795532,-1.43931477732583,-1.13198905699455,0.568655331396948,-0.715475200062701
-0.0598155230955525,-0.197553008652565,-0.341393525125341,0.568655331396948,-0.715475200062701
NA,NA,NA,NA,NA
-0.40075836712787,-0.197553008652565,-1.13198905699455,0.568655331396948,-0.715475200062701
-1.71983553866299,-0.197553008652565,-1.13198905699455,-0.748230699206511,0.715475200062701
NA,NA,NA,NA,NA
-0.705990426091312,-0.197553008652565,0.449202006743871,-0.748230699206511,-0.715475200062701
-0.919426937511345,1.0442087600207,-1.13198905699455,-2.06511672980997,-0.715475200062701
NA,NA,NA,NA,NA
-1.03150341496963,-0.197553008652565,-1.13198905699455,0.568655331396948,0.715475200062701
