"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22d_num","TX_RESP_Q23c_num"
1.35861732757354,NA,0.50030273218546,-1.33438228146655
0.80789671948775,2.06146241945909,-1.71843112359353,0.0544645829170018
0.526709752689112,0.844454485079628,-0.609064195704037,0.0544645829170018
-0.468083632471272,-0.372553449299836,0.50030273218546,0.0544645829170018
-0.429579275165193,0.844454485079628,0.50030273218546,1.44331144730055
0.440610051408982,-0.372553449299836,0.50030273218546,0.0544645829170018
0.529482002540013,0.844454485079628,-0.609064195704037,-1.33438228146655
0.130744986488393,0.844454485079628,-0.609064195704037,-1.33438228146655
1.03622655136034,-0.372553449299836,-0.609064195704037,0.0544645829170018
1.78525180945931,0.844454485079628,-0.609064195704037,0.0544645829170018
NA,NA,NA,NA
1.11211074955693,0.844454485079628,-0.609064195704037,0.0544645829170018
0.735099111104496,-0.372553449299836,-0.609064195704037,0.0544645829170018
0.439098397288565,-0.372553449299836,-0.609064195704037,0.0544645829170018
2.20240709472776,2.06146241945909,-0.609064195704037,-1.33438228146655
0.0732484985404767,-0.372553449299836,1.60966966007496,0.0544645829170018
-0.609025748509694,-1.5895613836793,-0.609064195704037,1.44331144730055
0.717154467599491,0.844454485079628,-0.609064195704037,0.0544645829170018
-0.882977247741319,-0.372553449299836,-0.609064195704037,-1.33438228146655
1.6935137487895,2.06146241945909,-0.609064195704037,0.0544645829170018
1.86039020416702,-1.5895613836793,-1.71843112359353,-1.33438228146655
-0.0304899502076246,-1.5895613836793,0.50030273218546,0.0544645829170018
-0.107529242935153,0.844454485079628,1.60966966007496,1.44331144730055
-0.647684126078787,-0.372553449299836,-0.609064195704037,0.0544645829170018
-1.11031128997958,-0.372553449299836,-0.609064195704037,0.0544645829170018
0.0433214079052713,-1.5895613836793,-0.609064195704037,0.0544645829170018
0.638517013597356,-0.372553449299836,-0.609064195704037,-1.33438228146655
-2.25424536406981,-1.5895613836793,1.60966966007496,1.44331144730055
NA,NA,NA,NA
-0.0232914176340652,0.844454485079628,-0.609064195704037,1.44331144730055
-0.205900418678922,-0.372553449299836,0.50030273218546,0.0544645829170018
0.270727175641446,-0.372553449299836,-0.609064195704037,0.0544645829170018
1.07164642504762,-0.372553449299836,-0.609064195704037,-1.33438228146655
-1.93182822213033,-0.372553449299836,1.60966966007496,0.0544645829170018
-0.0884822363517698,-0.372553449299836,0.50030273218546,0.0544645829170018
0.225669872684734,0.844454485079628,-0.609064195704037,-1.33438228146655
-0.910344124874779,NA,0.50030273218546,-1.33438228146655
NA,NA,NA,NA
0.538540285750845,0.844454485079628,0.50030273218546,0.0544645829170018
-0.455837470636636,-1.5895613836793,0.50030273218546,1.44331144730055
-1.51000505447752,NA,-1.71843112359353,0.0544645829170018
0.472124734051615,-0.372553449299836,-0.609064195704037,1.44331144730055
-1.93841703052992,-0.372553449299836,NA,NA
-0.584419498862684,-0.372553449299836,1.60966966007496,NA
-1.20818877372166,-0.372553449299836,-0.609064195704037,1.44331144730055
0.363957896386311,-0.372553449299836,0.50030273218546,-1.33438228146655
0.89412300306012,-0.372553449299836,1.60966966007496,1.44331144730055
-0.495387228032223,NA,NA,0.0544645829170018
-0.575547920224781,-1.5895613836793,1.60966966007496,-1.33438228146655
0.206524755729934,-0.372553449299836,1.60966966007496,0.0544645829170018
1.05225132194738,2.06146241945909,NA,-1.33438228146655
-1.47506411028288,NA,1.60966966007496,-1.33438228146655
0.0112782236092693,-0.372553449299836,-0.609064195704037,0.0544645829170018
-1.18107506117268,0.844454485079628,1.60966966007496,1.44331144730055
-0.740530868410614,0.844454485079628,-0.609064195704037,1.44331144730055
-0.00526976399755292,0.844454485079628,0.50030273218546,NA
-1.36772851101615,-0.372553449299836,-1.71843112359353,1.44331144730055
