"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
-0.665918987729481,-0.700018523023001,-0.180463430667903,1.19023807142381,1.13814879044733,0.0692396868548563,0.602700475566316
1.53000351400654,-0.700018523023001,0.902317153339516,-1.19023807142381,-0.0711342994029576,0.0692396868548563,0.602700475566316
NA,NA,NA,NA,NA,NA,NA
-0.312641921808512,-0.700018523023001,-1.26324401467532,0,-0.0711342994029576,0.0692396868548563,0.602700475566316
1.52133885320013,0.0411775601778236,0.902317153339516,0,1.13814879044733,1.31555405024227,0.602700475566316
1.02737672576839,-0.700018523023001,0.902317153339516,-1.19023807142381,-1.28041738925324,-1.17707467653256,-0.482160380453053
-1.49973094790728,0.0411775601778236,-2.34602459868274,0,NA,0.0692396868548563,-1.56702123647242
-0.863735839364908,1.52356972657947,-0.180463430667903,-1.19023807142381,-0.0711342994029576,0.0692396868548563,-2.65188209249179
1.18739436306281,1.52356972657947,-0.180463430667903,0,-1.28041738925324,-1.17707467653256,0.602700475566316
-1.1726012815945,1.52356972657947,0.902317153339516,0,1.13814879044733,1.31555405024227,-0.482160380453053
0.165241665750937,-0.700018523023001,-1.26324401467532,1.19023807142381,-0.0711342994029576,1.31555405024227,0.602700475566316
1.57493705598924,-0.700018523023001,-0.180463430667903,-1.19023807142381,-1.28041738925324,-1.17707467653256,-0.482160380453053
-0.670226811252472,-0.700018523023001,-1.26324401467532,1.19023807142381,1.13814879044733,0.0692396868548563,0.602700475566316
-0.41494777555906,-0.700018523023001,-0.180463430667903,1.19023807142381,-0.0711342994029576,0.0692396868548563,0.602700475566316
0.224598153392276,-0.700018523023001,0.902317153339516,-1.19023807142381,-0.0711342994029576,-1.17707467653256,0.602700475566316
-1.02366905766489,1.52356972657947,-0.180463430667903,1.19023807142381,1.13814879044733,1.31555405024227,0.602700475566316
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.0986266895971405,-0.700018523023001,0.902317153339516,1.19023807142381,1.13814879044733,1.31555405024227,0.602700475566316
0.293860116076335,-0.700018523023001,0.902317153339516,0,-1.28041738925324,-1.17707467653256,0.602700475566316
-0.802651134768417,1.52356972657947,0.902317153339516,-1.19023807142381,-1.28041738925324,-1.17707467653256,-1.56702123647242
