"PROFICIENCIA_LP_SAEB","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
1.89637945534183,-0.385639661754271,-0.542404736843922,0.162739111048451,-0.252773660270551
NA,NA,NA,NA,NA
0.471586835058598,1.06050906982425,0.619891127821625,0.162739111048451,NA
-1.10368016458061,1.06050906982425,1.78218699248717,1.38328244391184,2.19070505567811
-0.300613631889418,-0.385639661754271,0.619891127821625,0.162739111048451,-0.252773660270551
-1.56661624686817,1.06050906982425,0.619891127821625,1.38328244391184,4.63418377162677
0.974739486144457,-0.385639661754271,0.619891127821625,0.162739111048451,-0.252773660270551
-0.337486250368237,-1.83178839333279,-0.542404736843922,0.162739111048451,-0.252773660270551
-1.54140747017463,-0.385639661754271,0.619891127821625,0.162739111048451,-0.252773660270551
-0.555084883791134,1.06050906982425,-0.542404736843922,0.162739111048451,-0.252773660270551
-1.43154418083269,1.06050906982425,-1.70470060150947,-2.27834755467832,-0.252773660270551
1.24861238472048,-0.385639661754271,-1.70470060150947,-2.27834755467832,-0.252773660270551
0.18461420026605,1.06050906982425,-1.70470060150947,-1.05780422181493,-0.252773660270551
1.47725610555651,-0.385639661754271,-0.542404736843922,0.162739111048451,-0.252773660270551
NA,NA,NA,NA,NA
0.611543290151492,-0.385639661754271,-0.542404736843922,0.162739111048451,-0.252773660270551
-0.795217795002838,-0.385639661754271,0.619891127821625,0.162739111048451,-0.252773660270551
-1.39759504615522,1.06050906982425,0.619891127821625,1.38328244391184,-0.252773660270551
NA,NA,NA,NA,NA
0.272260131926866,-0.385639661754271,-0.542404736843922,-1.05780422181493,-0.252773660270551
0.0904766208946057,1.06050906982425,0.619891127821625,0.162739111048451,-0.252773660270551
0.988504329992063,-1.83178839333279,-0.542404736843922,0.162739111048451,-0.252773660270551
-0.480568860033329,-0.385639661754271,0.619891127821625,0.162739111048451,-0.252773660270551
0.0993754291490799,-1.83178839333279,-1.70470060150947,-1.05780422181493,-0.252773660270551
0.6920011794883,-0.385639661754271,-0.542404736843922,-2.27834755467832,-0.252773660270551
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.293794263311732,-1.83178839333279,1.78218699248717,0.162739111048451,-0.252773660270551
0.169747659396553,1.06050906982425,1.78218699248717,0.162739111048451,-0.252773660270551
1.37148700841152,-0.385639661754271,0.619891127821625,0.162739111048451,-0.252773660270551
-1.25801591324278,-0.385639661754271,-0.542404736843922,0.162739111048451,-0.252773660270551
NA,NA,NA,NA,NA
-0.253566932887253,1.06050906982425,0.619891127821625,0.162739111048451,-0.252773660270551
-1.19535562084832,1.06050906982425,0.619891127821625,1.38328244391184,-0.252773660270551
1.21603122882977,-0.385639661754271,-0.542404736843922,0.162739111048451,-0.252773660270551
0.745931914658196,1.06050906982425,-0.542404736843922,1.38328244391184,-0.252773660270551
