"PROFICIENCIA_MT_SAEB","TX_RESP_Q21c_num","TX_RESP_Q22b_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num"
0.274270678991492,1.17509636783733,0.542404736843922,-0.937436866561092,0.162739111048451
NA,NA,NA,NA,NA
0.0355581808895979,NA,-0.619891127821625,0.468718433280546,0.162739111048451
-1.53151765001235,1.17509636783733,1.70470060150947,-0.937436866561092,1.38328244391184
0.525757816479539,-2.01969688222041,-0.619891127821625,-0.937436866561092,0.162739111048451
0.33045770050125,0.11016528448475,1.70470060150947,0.468718433280546,1.38328244391184
0.285735568048494,0.11016528448475,0.542404736843922,0.468718433280546,0.162739111048451
-1.31864040825484,1.17509636783733,-1.78218699248717,-0.937436866561092,0.162739111048451
2.50054504964662,-0.954765798867832,-0.619891127821625,0.468718433280546,0.162739111048451
-0.971861026028223,1.17509636783733,1.70470060150947,-2.34359216640273,0.162739111048451
0.805325708674705,-2.01969688222041,-0.619891127821625,0.468718433280546,-2.27834755467832
0.320139165594922,1.17509636783733,-1.78218699248717,-0.937436866561092,-2.27834755467832
-0.228985736464436,-0.954765798867832,0.542404736843922,1.87487373312218,-1.05780422181493
1.8116547017559,0.11016528448475,-0.619891127821625,0.468718433280546,0.162739111048451
NA,NA,NA,NA,NA
-0.241101675013677,0.11016528448475,0.542404736843922,-0.937436866561092,0.162739111048451
-1.56136387827326,0.11016528448475,1.70470060150947,0.468718433280546,0.162739111048451
-0.644257009863886,-0.954765798867832,-0.619891127821625,0.468718433280546,1.38328244391184
NA,NA,NA,NA,NA
0.395641995311421,0.11016528448475,0.542404736843922,0.468718433280546,-1.05780422181493
-0.0478172658197419,1.17509636783733,0.542404736843922,-0.937436866561092,0.162739111048451
-0.60141656004462,1.17509636783733,-0.619891127821625,-0.937436866561092,0.162739111048451
-0.83592913227632,0.11016528448475,0.542404736843922,1.87487373312218,0.162739111048451
1.05327420203081,1.17509636783733,-0.619891127821625,1.87487373312218,-1.05780422181493
0.428692424002659,-2.01969688222041,-0.619891127821625,0.468718433280546,-2.27834755467832
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.03370835244812,0.11016528448475,-0.619891127821625,0.468718433280546,0.162739111048451
0.313290344198981,0.11016528448475,-0.619891127821625,0.468718433280546,0.162739111048451
1.63433508588001,0.11016528448475,-0.619891127821625,0.468718433280546,0.162739111048451
-0.622029351112835,0.11016528448475,-0.619891127821625,-0.937436866561092,0.162739111048451
NA,NA,NA,NA,NA
-0.90751287473187,-0.954765798867832,0.542404736843922,-0.937436866561092,0.162739111048451
-0.00147261433947623,0.11016528448475,1.70470060150947,0.468718433280546,1.38328244391184
1.05737710428258,-0.954765798867832,-0.619891127821625,0.468718433280546,0.162739111048451
-1.22444219160532,0.11016528448475,-0.619891127821625,-0.937436866561092,1.38328244391184
