"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
0.420253457272074,-2.01556443707464,-0.25,-0.762553173078541,-1.42357713394372,-0.55,0.224775336938483,0.630538289108135,-0.19111769678911,-0.25
-1.53505315972479,0.465130254709532,-0.25,-0.762553173078541,-1.42357713394372,1.05,-0.974026460066758,-0.490418669306327,-0.19111769678911,-0.25
-1.39020525297757,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.00959478703182,-2.01556443707464,-1.58333333333333,-0.762553173078541,-0.224775336938483,-0.55,-0.974026460066758,-0.490418669306327,0.828176686086141,-0.25
-0.339098653994482,0.465130254709532,-1.58333333333333,-0.762553173078541,0.974026460066758,-0.55,-0.974026460066758,-1.61137562772079,-2.22970646253961,-0.25
-1.17442603966683,0.465130254709532,-0.25,-0.762553173078541,-0.224775336938483,-0.55,-0.974026460066758,-0.490418669306327,-0.19111769678911,-0.25
-1.10055268904651,-2.01556443707464,-1.58333333333333,0.980425508243839,-1.42357713394372,-0.55,-0.974026460066758,-0.490418669306327,-0.19111769678911,3.75
0.897305455350876,0.465130254709532,-0.25,0.980425508243839,-0.224775336938483,1.85,0.224775336938483,0.630538289108135,-0.19111769678911,-0.25
0.953372745983337,0.465130254709532,1.08333333333333,0.108936167582649,0.974026460066758,-0.55,0.224775336938483,0.630538289108135,0.828176686086141,-0.25
NA,0.465130254709532,1.08333333333333,0.980425508243839,-0.224775336938483,-0.55,1.42357713394372,1.7514952475226,0.828176686086141,-0.25
1.04081492295463,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.12812033441866,0.465130254709532,1.08333333333333,1.85191484890503,0.974026460066758,-0.55,-0.974026460066758,-0.490418669306327,-0.19111769678911,-0.25
0.582035166213858,0.465130254709532,1.08333333333333,-0.762553173078541,0.974026460066758,1.85,0.224775336938483,-0.490418669306327,0.828176686086141,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.487482006904432,0.465130254709532,-0.25,1.85191484890503,-0.224775336938483,-0.55,0.224775336938483,0.630538289108135,0.828176686086141,-0.25
0.081812089706655,0.465130254709532,-0.25,-0.762553173078541,0.974026460066758,-0.55,-0.974026460066758,-1.61137562772079,-2.22970646253961,-0.25
-0.6130470317814,0.465130254709532,1.08333333333333,-0.762553173078541,-1.42357713394372,-0.55,1.42357713394372,-0.490418669306327,-0.19111769678911,-0.25
-0.0940799640798501,0.465130254709532,1.08333333333333,-0.762553173078541,0.974026460066758,-0.55,1.42357713394372,0.630538289108135,0.828176686086141,-0.25
1.66486139949874,0.465130254709532,-0.25,0.108936167582649,0.974026460066758,1.85,1.42357713394372,1.7514952475226,0.828176686086141,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
