"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.839743331487932,-2.01556443707464,-0.717594961475923,-1.14187534798892,-1.24427259300938,0.224775336938483,-0.423699512149524,-1.43614066163451,-0.976348453432999,-0.39167472590032,-0.787322709681569,-0.691082006438195,-0.212511859251621,-0.0626306166523962,-0.25
0.368580404527889,0.465130254709532,0.627895591291433,0.519034249085875,-0.07319250547114,-0.974026460066758,-0.423699512149524,0.652791209833867,-0.976348453432999,-0.39167472590032,0.357873958946168,0.537508227229707,0.850047437006483,-1.06472048309074,-0.25
-1.75245819885593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.342274543132358,-2.01556443707464,-2.06308551424328,-2.80278494506372,-0.07319250547114,-0.974026460066758,-0.423699512149524,0.652791209833867,0.443794751560454,0.652791209833867,-0.787322709681569,-0.691082006438195,NA,0.939459249785944,-0.25
0.082001913725685,0.465130254709532,0.627895591291433,0.519034249085875,-1.24427259300938,-0.974026460066758,-1.55356487788159,-1.43614066163451,-0.976348453432999,-1.43614066163451,-1.93251937830931,-1.9196722401061,-1.27507115550972,-2.06681034952908,-0.25
-0.533085974431728,0.465130254709532,-0.717594961475923,0.519034249085875,-1.24427259300938,-0.974026460066758,-0.423699512149524,-0.39167472590032,-0.976348453432999,-0.39167472590032,0.357873958946168,0.537508227229707,-0.212511859251621,-0.0626306166523962,-0.25
-0.537145377483634,-2.01556443707464,NA,-1.14187534798892,-0.07319250547114,-0.974026460066758,0.70616585358254,0.652791209833867,0.443794751560454,0.652791209833867,0.357873958946168,0.537508227229707,0.850047437006483,-0.0626306166523962,3.75
0.378203049623851,0.465130254709532,-2.06308551424328,0.519034249085875,-0.07319250547114,0.224775336938483,-0.423699512149524,-0.39167472590032,0.443794751560454,0.652791209833867,0.357873958946168,0.537508227229707,0.850047437006483,-0.0626306166523962,-0.25
-1.481515298021,0.465130254709532,0.627895591291433,0.519034249085875,-0.07319250547114,0.224775336938483,-0.423699512149524,-0.39167472590032,0.443794751560454,-1.43614066163451,0.357873958946168,-0.691082006438195,-1.27507115550972,-0.0626306166523962,-0.25
NA,0.465130254709532,0.627895591291433,0.519034249085875,-0.07319250547114,1.42357713394372,1.8360312193146,1.69725714556805,1.86393795655391,1.69725714556805,1.5030706275739,1.76609846089761,-1.27507115550972,0.939459249785944,-0.25
-0.366623639671242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.086611363150825,0.465130254709532,0.627895591291433,0.519034249085875,-0.07319250547114,-0.974026460066758,-0.423699512149524,-0.39167472590032,-0.976348453432999,-0.39167472590032,0.357873958946168,0.537508227229707,-0.212511859251621,-0.0626306166523962,-0.25
-0.248051537070271,0.465130254709532,0.627895591291433,0.519034249085875,-0.07319250547114,0.224775336938483,-0.423699512149524,-0.39167472590032,-0.976348453432999,-0.39167472590032,-0.787322709681569,-0.691082006438195,-0.212511859251621,-0.0626306166523962,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.06368393731079,0.465130254709532,0.627895591291433,0.519034249085875,2.26896766960534,0.224775336938483,0.70616585358254,-0.39167472590032,0.443794751560454,-0.39167472590032,0.357873958946168,0.537508227229707,-0.212511859251621,0.939459249785944,-0.25
-0.329185978843571,0.465130254709532,-0.717594961475923,0.519034249085875,-1.24427259300938,-0.974026460066758,-1.55356487788159,-1.43614066163451,-0.976348453432999,-1.43614066163451,-1.93251937830931,-1.9196722401061,-1.27507115550972,-2.06681034952908,-0.25
1.45747773529192,0.465130254709532,0.627895591291433,0.519034249085875,1.0978875820671,1.42357713394372,0.70616585358254,0.652791209833867,0.443794751560454,0.652791209833867,1.5030706275739,0.537508227229707,0.850047437006483,0.939459249785944,-0.25
1.15795207225562,0.465130254709532,0.627895591291433,0.519034249085875,1.0978875820671,1.42357713394372,0.70616585358254,0.652791209833867,0.443794751560454,0.652791209833867,0.357873958946168,0.537508227229707,0.850047437006483,0.939459249785944,-0.25
1.00879612941274,0.465130254709532,0.627895591291433,-1.14187534798892,1.0978875820671,1.42357713394372,1.8360312193146,1.69725714556805,1.86393795655391,1.69725714556805,0.357873958946168,0.537508227229707,1.91260673326459,0.939459249785944,-0.25
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
