"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num"
1.44472004552441,-0.447306471537545,1.30684690656913,1.63432100721957,-0.66957134302672,1.15083353484366,0.126750044459526,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.545208338296412,-0.447306471537545,1.30684690656913,-0.856072908543582,-0.66957134302672,-0.133817852888797,0.126750044459526,0.216670505109558
-1.20437435361858,-0.447306471537545,-0.784108143941478,-0.856072908543582,0.970878447388744,1.15083353484366,0.126750044459526,0.216670505109558
1.42982757129785,NA,1.30684690656913,0.389124049337992,-0.66957134302672,-0.133817852888797,0.126750044459526,0.216670505109558
0.13926482319132,0.763052216152283,0.261369381313826,0.389124049337992,-0.66957134302672,NA,0.126750044459526,0.216670505109558
-0.0589932327847256,-0.447306471537545,0.261369381313826,0.389124049337992,-0.66957134302672,-0.133817852888797,-2.40825084473099,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
-0.31946079905285,-0.447306471537545,1.30684690656913,1.63432100721957,0.970878447388744,1.15083353484366,1.39425048905479,1.5708611620443
NA,NA,NA,NA,NA,NA,NA,NA
1.09517584518413,0.763052216152283,-0.784108143941478,-0.856072908543582,-0.66957134302672,-1.41846924062125,0.126750044459526,-1.13752015182518
0.0755987469229717,-0.447306471537545,0.261369381313826,0.389124049337992,-0.66957134302672,-0.133817852888797,0.126750044459526,0.216670505109558
-1.49686248876917,-0.447306471537545,-0.784108143941478,-0.856072908543582,0.970878447388744,NA,0.126750044459526,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.182064361581714,0.763052216152283,0.261369381313826,0.389124049337992,-0.66957134302672,-0.133817852888797,0.126750044459526,0.216670505109558
-0.312491815805054,-0.447306471537545,1.30684690656913,1.63432100721957,0.970878447388744,1.15083353484366,0.126750044459526,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
-0.432534120329294,0.763052216152283,0.261369381313826,0.389124049337992,-0.66957134302672,-0.133817852888797,0.126750044459526,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
-0.520569682736845,0.763052216152283,1.30684690656913,1.63432100721957,0.970878447388744,1.15083353484366,-2.40825084473099,1.5708611620443
0.102133483633568,-1.65766515922737,-1.82958566919678,-0.856072908543582,-2.31002113344218,-1.41846924062125,-1.14075040013573,-1.13752015182518
NA,NA,NA,NA,NA,NA,NA,NA
-0.33321753016851,0.763052216152283,-0.784108143941478,0.389124049337992,0.970878447388744,-0.133817852888797,0.126750044459526,0.216670505109558
-0.281611557056121,0.763052216152283,-1.82958566919678,-0.856072908543582,0.970878447388744,-0.133817852888797,0.126750044459526,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
1.36581871693604,0.763052216152283,-0.784108143941478,-0.856072908543582,-0.66957134302672,-1.41846924062125,-2.40825084473099,-2.49171080875992
-2.06577367035749,-1.65766515922737,1.30684690656913,1.63432100721957,0.970878447388744,1.15083353484366,1.39425048905479,1.5708611620443
NA,NA,NA,NA,NA,NA,NA,NA
-0.969133847212651,-1.65766515922737,1.30684690656913,1.63432100721957,0.970878447388744,1.15083353484366,1.39425048905479,1.5708611620443
0.277205100879989,0.763052216152283,-0.784108143941478,-0.856072908543582,0.970878447388744,1.15083353484366,0.126750044459526,-1.13752015182518
-0.470479165053158,-1.65766515922737,-1.82958566919678,-0.856072908543582,0.970878447388744,-0.133817852888797,0.126750044459526,0.216670505109558
-2.00625111964923,-2.8680238469172,NA,0.389124049337992,NA,-0.133817852888797,1.39425048905479,1.5708611620443
-2.14187147553658,0.763052216152283,1.30684690656913,1.63432100721957,0.970878447388744,1.15083353484366,0.126750044459526,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.0940334080960891,-0.447306471537545,-0.784108143941478,-0.856072908543582,0.970878447388744,-0.133817852888797,0.126750044459526,-1.13752015182518
-0.831308981118948,-1.65766515922737,0.261369381313826,0.389124049337992,-2.31002113344218,-1.41846924062125,-1.14075040013573,-1.13752015182518
-0.476495924081309,NA,-0.784108143941478,-0.856072908543582,-0.66957134302672,1.15083353484366,0.126750044459526,-1.13752015182518
NA,NA,NA,NA,NA,NA,NA,NA
0.368752850342288,0.763052216152283,-0.784108143941478,-0.856072908543582,-0.66957134302672,-0.133817852888797,0.126750044459526,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
-1.36057040346069,-0.447306471537545,1.30684690656913,1.63432100721957,0.970878447388744,1.15083353484366,1.39425048905479,1.5708611620443
