"PROFICIENCIA_MT_SAEB","TX_RESP_Q23b_num"
0.460902784061232,1.46659779452619
NA,NA
NA,NA
NA,NA
1.75007737931062,0.33844564489066
-0.84005363698991,0.33844564489066
0.903529753161156,0.33844564489066
0.0663338895906109,0.33844564489066
-0.302023992153469,-1.91785865438041
NA,NA
-0.220224129818732,1.46659779452619
NA,NA
-0.784253574965121,0.33844564489066
0.643707086685018,0.33844564489066
0.781028265138392,-0.789706504744873
NA,NA
NA,NA
-1.56521840563753,0.33844564489066
0.261898638475604,0.33844564489066
NA,NA
-1.44992353623764,0.33844564489066
NA,NA
-0.542891365810628,-1.91785865438041
0.488727306744541,0.33844564489066
NA,NA
0.646561969389824,1.46659779452619
-0.519626100627151,-1.91785865438041
NA,NA
NA,NA
1.22246166658893,-1.91785865438041
0.100974527390964,1.46659779452619
NA,NA
0.0783833887940485,1.46659779452619
0.51715101888595,0.33844564489066
0.568203942343016,-0.789706504744873
-1.01755702203775,1.46659779452619
-0.299387659596393,0.33844564489066
NA,NA
NA,NA
-0.528048344031316,0.33844564489066
0.0178190521827153,-0.789706504744873
-0.16452967400224,-0.789706504744873
NA,NA
0.499329097957931,0.33844564489066
NA,NA
-1.91986663749326,1.46659779452619
NA,NA
1.07707557466232,-0.789706504744873
-1.60961359033612,1.46659779452619
0.358649589354499,0.33844564489066
NA,NA
-1.31118657112158,0.33844564489066
-1.18673146710697,0.33844564489066
NA,NA
0.885682040327885,-0.789706504744873
0.549085352052377,-0.789706504744873
2.10568461308118,-1.91785865438041
-0.536918804173921,0.33844564489066
-0.907561817966268,0.33844564489066
-1.65608640747045,0.33844564489066
0.103316164362831,0.33844564489066
NA,NA
NA,NA
1.05186897430048,-0.789706504744873
-1.13244422994375,-1.91785865438041
2.93419912785529,-0.789706504744873
-0.540162938137018,0.33844564489066
NA,NA
-0.253291812906862,0.33844564489066
0.269259986560721,0.33844564489066
0.726737315171091,-0.789706504744873
-0.498020964159335,0.33844564489066
0.716974178294196,-0.789706504744873
