"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23i_num"
-0.770171271006277,-3.13839468579565,-2.56851806843427,-2.90181420099071,-1.43065556184593,1.85239643408737,0.696040264416823,0.825840139015334,0.50031279327426,1.60755941048078,1.13183291683622,1.06715675015986,1.26660099276225,1.42894169820514,0.951302988308988
0.270935436641616,0.418452624772753,-0.951302988308988,0.50031279327426,-0.150595322299571,-1.4819171472699,0.696040264416823,0.825840139015334,0.50031279327426,0.089308856137821,1.13183291683622,-0.582085500087199,-0.1688801323683,-0.089308856137821,0.951302988308988
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.90391963675743,0.418452624772753,0.665912091816292,0.50031279327426,-0.150595322299571,0.740958573634948,0.696040264416823,0.825840139015334,0.50031279327426,-1.42894169820514,-1.61690416690889,-0.582085500087199,-1.60436125749885,-1.60755941048078,-0.665912091816292
0.271053356705385,0.418452624772753,0.665912091816292,0.50031279327426,1.12946491724678,-0.370479286817474,0.696040264416823,-0.578088097310734,-1.20075070385822,0.089308856137821,1.13183291683622,1.06715675015986,1.26660099276225,-0.089308856137821,0.951302988308988
1.92448730883144,0.418452624772753,0.665912091816292,-1.20075070385822,-1.43065556184593,NA,NA,-1.9820163336368,0.50031279327426,0.089308856137821,1.13183291683622,1.06715675015986,-0.1688801323683,1.42894169820514,0.951302988308988
0.23515698762824,0.418452624772753,-0.951302988308988,0.50031279327426,-0.150595322299571,-1.4819171472699,0.696040264416823,0.825840139015334,0.50031279327426,0.089308856137821,-0.242535625036333,-0.582085500087199,-0.1688801323683,-0.089308856137821,-0.665912091816292
0.93546790591352,-1.35997103051145,-0.951302988308988,-1.20075070385822,-1.43065556184593,0.740958573634948,-1.74010066104206,0.825840139015334,0.50031279327426,1.60755941048078,-0.242535625036333,1.06715675015986,1.26660099276225,1.42894169820514,-0.665912091816292
-0.779748258300775,0.418452624772753,0.665912091816292,0.50031279327426,-0.150595322299571,0.740958573634948,-1.74010066104206,0.825840139015334,0.50031279327426,0.089308856137821,1.13183291683622,1.06715675015986,1.26660099276225,-1.60755941048078,0.951302988308988
0.256528339287257,0.418452624772753,0.665912091816292,0.50031279327426,1.12946491724678,-0.370479286817474,0.696040264416823,-0.578088097310734,0.50031279327426,0.089308856137821,-0.242535625036333,-0.582085500087199,-0.1688801323683,-0.089308856137821,0.951302988308988
2.19897599065057,-1.35997103051145,-0.951302988308988,-1.20075070385822,-0.150595322299571,-1.4819171472699,-1.74010066104206,-0.578088097310734,-1.20075070385822,0.089308856137821,-0.242535625036333,-0.582085500087199,-0.1688801323683,-0.089308856137821,-0.665912091816292
-0.314845831719815,0.418452624772753,-0.951302988308988,0.50031279327426,-0.150595322299571,NA,NA,-1.9820163336368,-2.90181420099071,-1.42894169820514,-1.61690416690889,-0.582085500087199,-1.60436125749885,-1.60755941048078,-0.665912091816292
-1.17144292664631,0.418452624772753,0.665912091816292,0.50031279327426,1.12946491724678,-0.370479286817474,0.696040264416823,-0.578088097310734,0.50031279327426,0.089308856137821,-0.242535625036333,-2.23132775033426,-1.60436125749885,-0.089308856137821,-0.665912091816292
-0.533160464679968,0.418452624772753,0.665912091816292,0.50031279327426,1.12946491724678,-0.370479286817474,0.696040264416823,0.825840139015334,0.50031279327426,-1.42894169820514,-0.242535625036333,-0.582085500087199,-0.1688801323683,-0.089308856137821,-0.665912091816292
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.457176867145716,0.418452624772753,0.665912091816292,0.50031279327426,-1.43065556184593,-0.370479286817474,-0.116006710736137,-0.578088097310734,-1.20075070385822,0.089308856137821,1.13183291683622,1.06715675015986,1.26660099276225,1.42894169820514,0.951302988308988
0.0804095633644972,0.418452624772753,0.665912091816292,0.50031279327426,-0.150595322299571,0.740958573634948,-0.116006710736137,-0.578088097310734,0.50031279327426,1.60755941048078,-1.61690416690889,1.06715675015986,-0.1688801323683,-0.089308856137821,0.951302988308988
-1.11214628169068,0.418452624772753,0.665912091816292,0.50031279327426,1.12946491724678,0.740958573634948,-0.116006710736137,0.825840139015334,0.50031279327426,-1.42894169820514,-0.242535625036333,-0.582085500087199,-0.1688801323683,-0.089308856137821,-0.665912091816292
-1.04475708536698,0.418452624772753,0.665912091816292,0.50031279327426,1.12946491724678,0.740958573634948,NA,0.825840139015334,0.50031279327426,0.089308856137821,-0.242535625036333,-0.582085500087199,-0.1688801323683,-0.089308856137821,-2.28312717194157
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
