"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21c_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.06135322571886,-1.02899151085505,-2.16922925380319,0.825840139015334,0.50031279327426,0.753828555890473,1.1595420713049,2.06308551424328
-1.28565038142939,-1.02899151085505,-1.18321595661992,0.825840139015334,0.50031279327426,0.753828555890473,-0.811679449913428,0.717594961475924
NA,NA,NA,NA,NA,NA,NA,NA
-0.785460641942338,-1.02899151085505,-0.197202659436654,0.825840139015334,0.50031279327426,0.753828555890473,-0.811679449913428,0.717594961475924
0.439545153193979,0.914659120760047,0.788810637746615,-0.578088097310734,-1.20075070385822,-0.848057125376782,1.1595420713049,0.717594961475924
0.354319836695903,0.914659120760047,NA,-1.9820163336368,0.50031279327426,0.753828555890473,1.1595420713049,NA
-1.13332675783495,-1.02899151085505,-1.18321595661992,0.825840139015334,0.50031279327426,0.753828555890473,-0.811679449913428,-0.627895591291433
0.102267474876546,-1.02899151085505,0.788810637746615,0.825840139015334,0.50031279327426,0.753828555890473,-0.811679449913428,2.06308551424328
-0.0758198943569249,-1.02899151085505,0.788810637746615,0.825840139015334,0.50031279327426,0.753828555890473,1.1595420713049,-0.627895591291433
0.814151835568159,0.914659120760047,0.788810637746615,-0.578088097310734,0.50031279327426,-0.848057125376782,1.1595420713049,-0.627895591291433
2.14645212643306,0.914659120760047,-0.197202659436654,-0.578088097310734,-1.20075070385822,-0.848057125376782,-0.811679449913428,-0.627895591291433
0.277489166804943,-1.02899151085505,NA,-1.9820163336368,-2.90181420099071,-0.848057125376782,-0.811679449913428,NA
-0.0753382529500263,0.914659120760047,-0.197202659436654,-0.578088097310734,0.50031279327426,0.753828555890473,-0.811679449913428,-0.627895591291433
0.705847276833363,0.914659120760047,0.788810637746615,0.825840139015334,0.50031279327426,-0.848057125376782,-0.811679449913428,-0.627895591291433
NA,NA,NA,NA,NA,NA,NA,NA
1.12304473463078,0.914659120760047,0.788810637746615,-0.578088097310734,-1.20075070385822,-2.44994280664404,1.1595420713049,-0.627895591291433
0.738089681749669,0.914659120760047,0.788810637746615,-0.578088097310734,0.50031279327426,0.753828555890473,1.1595420713049,-0.627895591291433
-1.74145569371047,-1.02899151085505,-1.18321595661992,0.825840139015334,0.50031279327426,-0.848057125376782,-0.811679449913428,-0.627895591291433
-0.542802438843465,0.914659120760047,0.788810637746615,0.825840139015334,0.50031279327426,0.753828555890473,-0.811679449913428,-0.627895591291433
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
