"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num"
1.2661856205004,0.28195037550857,0.328397328828286,-0.426066831456958
1.24149490927678,0.28195037550857,-0.833623988564112,-0.426066831456958
NA,NA,NA,NA
-1.81033803834353,0.28195037550857,-0.833623988564112,1.20718935579472
-0.674943861615161,-2.07618003783583,0.328397328828286,-0.426066831456958
-0.213335140330684,0.28195037550857,0.328397328828286,-0.426066831456958
0.779379238635579,0.28195037550857,1.49041864622068,1.20718935579472
0.211683553383339,0.28195037550857,1.49041864622068,1.20718935579472
1.14849760169632,0.28195037550857,1.49041864622068,-0.426066831456958
-1.10980886834527,0.28195037550857,0.328397328828286,1.20718935579472
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.45726421025884,-0.89711483116363,-0.833623988564112,-2.05932301870863
2.0160023798346,1.46101558218077,0.328397328828286,-0.426066831456958
0.615366952811547,0.28195037550857,-0.833623988564112,1.20718935579472
-0.983504113588904,0.28195037550857,0.328397328828286,-0.426066831456958
-1.27004425242555,-0.89711483116363,0.328397328828286,-0.426066831456958
-0.370094690401624,-0.89711483116363,0.328397328828286,-0.426066831456958
-0.221950473171037,-2.07618003783583,0.328397328828286,-0.426066831456958
-0.935398470677344,0.28195037550857,0.328397328828286,-0.426066831456958
0.122895907359286,1.46101558218077,-0.833623988564112,-0.426066831456958
-0.846319528591352,-0.89711483116363,-1.99564530595651,-0.426066831456958
NA,NA,NA,NA
NA,NA,NA,NA
-0.719108714296718,0.28195037550857,-1.99564530595651,-2.05932301870863
0.7915334453005,1.46101558218077,0.328397328828286,1.20718935579472
NA,NA,NA,NA
-0.476208288440766,-2.07618003783583,-0.833623988564112,-0.426066831456958
-0.992431739059225,0.28195037550857,0.328397328828286,1.20718935579472
1.62063745484816,0.28195037550857,-0.833623988564112,1.20718935579472
NA,NA,NA,NA
NA,NA,NA,NA
-0.819085676968032,-0.89711483116363,-1.99564530595651,-0.426066831456958
1.25025030275589,1.46101558218077,1.49041864622068,1.20718935579472
NA,NA,NA,NA
-1.90617256355394,-0.89711483116363,-0.833623988564112,-2.05932301870863
0.308670634834004,-2.07618003783583,1.49041864622068,1.20718935579472
-0.813822929786025,-0.89711483116363,-0.833623988564112,-0.426066831456958
NA,NA,NA,NA
0.915320265561035,0.28195037550857,0.328397328828286,-0.426066831456958
0.602639975806359,-0.89711483116363,-0.833623988564112,-0.426066831456958
0.993835879371646,0.28195037550857,0.328397328828286,-0.426066831456958
1.04401970646224,1.46101558218077,1.49041864622068,1.20718935579472
-1.02340891796191,0.28195037550857,0.328397328828286,-2.05932301870863
-1.09028987741625,-0.89711483116363,0.328397328828286,-0.426066831456958
NA,NA,NA,NA
-0.804697816309493,0.28195037550857,1.49041864622068,1.20718935579472
-1.37178014119735,1.46101558218077,-0.833623988564112,-0.426066831456958
1.02969348250699,0.28195037550857,1.49041864622068,-0.426066831456958
0.466138806548138,0.28195037550857,-0.833623988564112,1.20718935579472
0.844642760795714,0.28195037550857,1.49041864622068,1.20718935579472
0.570749746861259,-0.89711483116363,-0.833623988564112,-0.426066831456958
NA,NA,NA,NA
0.762502858720901,1.46101558218077,-0.833623988564112,1.20718935579472
0.187344371812996,1.46101558218077,-0.833623988564112,-0.426066831456958
0.38107065995596,0.28195037550857,0.328397328828286,-0.426066831456958
-0.312861177900784,-0.89711483116363,-0.833623988564112,-0.426066831456958
NA,NA,NA,NA
NA,NA,NA,NA
1.05231297500015,0.28195037550857,0.328397328828286,1.20718935579472
