"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0414908533031063,-0.781602364146308,0.829830034512407,0.283654314465588,-1.36240241884591,-0.258198889747161,0,0.439435374402041,-0.33383047504632
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.86831117414803,-0.781602364146308,0.829830034512407,0.283654314465588,1.30316753107,1.03279555898864,0,0.439435374402041,0.91803380637738
-0.779575378592852,-0.781602364146308,0.829830034512407,-0.567308628931175,-0.473879102207274,-1.54919333848297,0,-0.659153061603062,-0.33383047504632
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.177365289362247,-0.781602364146308,-0.30175637618633,0.283654314465588,0.414644214431365,-0.258198889747161,0,0.439435374402041,0.91803380637738
-0.116219083090415,0.312640945658523,-0.30175637618633,-0.567308628931175,0.414644214431365,-0.258198889747161,0,0.439435374402041,-0.33383047504632
-0.547348126796841,0.312640945658523,0.829830034512407,1.13461725786235,1.30316753107,1.03279555898864,1.52752523165195,1.53802381040714,0.91803380637738
0.467195813871312,-0.781602364146308,0.829830034512407,1.13461725786235,0.414644214431365,-0.258198889747161,0,1.53802381040714,0.91803380637738
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.289153384747234,0.312640945658523,0.829830034512407,-1.41827157232794,-1.36240241884591,-1.54919333848297,-3.05505046330389,-1.75774149760816,-1.58569475647002
1.71729275918838,2.50112756526819,-1.43334278688507,-1.41827157232794,-0.473879102207274,-0.258198889747161,0,-0.659153061603062,-0.33383047504632
NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.57944436545324,-0.781602364146308,-1.43334278688507,1.13461725786235,0.414644214431365,1.03279555898864,0,0.439435374402041,-0.33383047504632
0.555285647944781,0.312640945658523,-1.43334278688507,-1.41827157232794,-1.36240241884591,-0.258198889747161,0,0.439435374402041,0.91803380637738
1.63062249637667,1.40688425546335,-0.30175637618633,-0.567308628931175,-1.36240241884591,-1.54919333848297,0,-1.75774149760816,-1.58569475647002
0.842726729965097,-0.781602364146308,-1.43334278688507,1.13461725786235,1.30316753107,1.03279555898864,0,-0.659153061603062,-1.58569475647002
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.139604549618579,NA,0.829830034512407,-0.567308628931175,0.414644214431365,1.03279555898864,0,-0.659153061603062,0.91803380637738
-0.335899718334378,0.312640945658523,0.829830034512407,1.13461725786235,0.414644214431365,1.03279555898864,1.52752523165195,0.439435374402041,0.91803380637738
