"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q23b_num","TX_RESP_Q20_num"
NA,NA,NA,NA,NA,NA,NA
1.48875441229079,-0.295803989154981,-0.33383047504632,-0.739149148287837,0.283654314465588,-1.16609181239838,3.61478445646026
NA,NA,NA,NA,NA,NA,NA
-1.30638944724816,1.18321595661992,-0.33383047504632,1.10872372243175,0.283654314465588,0.179398740368981,-0.258198889747161
0.921997800093002,1.18321595661992,0.91803380637738,-0.739149148287837,-0.567308628931175,0.179398740368981,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.12131894235331,-1.77482393492989,-0.33383047504632,0.184787287071959,0.283654314465588,1.52488929313634,-0.258198889747161
-1.14302323888081,-1.77482393492989,-1.58569475647002,2.03266015779155,-0.567308628931175,1.52488929313634,-0.258198889747161
-0.489214479259087,-0.295803989154981,-0.33383047504632,0.184787287071959,1.13461725786235,0.179398740368981,-0.258198889747161
0.833851801265761,-0.295803989154981,-0.33383047504632,-0.739149148287837,1.13461725786235,0.179398740368981,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-1.03307097326421,-0.295803989154981,-0.33383047504632,-0.739149148287837,-1.41827157232794,-2.51158236516573,-0.258198889747161
-0.0115525876696871,-0.295803989154981,0.91803380637738,-0.739149148287837,-1.41827157232794,0.179398740368981,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA
0.394659704364044,-0.295803989154981,-1.58569475647002,-0.739149148287837,1.13461725786235,-1.16609181239838,-0.258198889747161
-0.466077643266892,-0.295803989154981,-0.33383047504632,0.184787287071959,-1.41827157232794,0.179398740368981,-0.258198889747161
-0.400085193523484,1.18321595661992,0.91803380637738,0.184787287071959,-0.567308628931175,0.179398740368981,-0.258198889747161
0.313971962927191,-0.295803989154981,-0.33383047504632,-0.739149148287837,1.13461725786235,0.179398740368981,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.0101914493443642,1.18321595661992,0.91803380637738,2.03266015779155,-0.567308628931175,0.179398740368981,-0.258198889747161
2.00730537518049,1.18321595661992,2.16989808780108,-0.739149148287837,1.13461725786235,0.179398740368981,-0.258198889747161
