"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num"
-0.144391375488349,-0.73241848234848,2.07311847455235,-0.68545069650753
NA,NA,NA,NA
-0.145139544045858,0.527341307290905,1.07073151982374,0.822540835809035
-0.146598597401786,0.527341307290905,0.0683445650951322,0.822540835809035
NA,NA,NA,NA
NA,NA,NA,NA
-0.145828221634261,-0.73241848234848,2.07311847455235,0.822540835809035
-0.145142882678416,-0.73241848234848,1.07073151982374,0.822540835809035
NA,NA,NA,NA
-0.145911924588958,-0.73241848234848,0.0683445650951322,0.822540835809035
-0.14549953528309,0.527341307290905,-0.934042389633475,0.822540835809035
-0.147770012699741,-1.99217827198786,-0.934042389633475,0.822540835809035
NA,NA,NA,NA
-0.14483007546819,0.527341307290905,0.0683445650951322,-0.68545069650753
-0.145089219457322,-0.73241848234848,-0.934042389633475,-0.68545069650753
NA,NA,NA,NA
-0.147179973756286,NA,NA,NA
-0.145289352245238,1.78710109693029,1.07073151982374,-0.68545069650753
-0.144925265565811,0.527341307290905,-0.934042389633475,-2.19344222882409
-0.147073542654999,-0.73241848234848,-0.934042389633475,0.822540835809035
-0.146598810352561,0.527341307290905,0.0683445650951322,0.822540835809035
-0.147403999093241,NA,0.0683445650951322,0.822540835809035
-0.143799972928419,1.78710109693029,1.07073151982374,0.822540835809035
-0.145600541657187,-0.73241848234848,-0.934042389633475,-0.68545069650753
-0.143626282466975,0.527341307290905,1.07073151982374,0.822540835809035
-0.145890232600528,1.78710109693029,-0.934042389633475,0.822540835809035
-0.147423031389466,-1.99217827198786,-0.934042389633475,-0.68545069650753
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.146000792332493,-0.73241848234848,-0.934042389633475,-0.68545069650753
-0.145265427629932,0.527341307290905,2.07311847455235,0.822540835809035
-0.145512035703447,0.527341307290905,-0.934042389633475,0.822540835809035
-0.147116018697206,-0.73241848234848,-0.934042389633475,-0.68545069650753
-0.147170269252621,-0.73241848234848,2.07311847455235,-0.68545069650753
-0.147491629157814,-0.73241848234848,-0.934042389633475,-0.68545069650753
NA,NA,NA,NA
-0.144617646045931,0.527341307290905,1.07073151982374,0.822540835809035
-0.146922517392171,NA,NA,NA
-0.145449683562898,0.527341307290905,0.0683445650951322,-0.68545069650753
-0.144520499240965,-0.73241848234848,0.0683445650951322,0.822540835809035
-0.144455259577692,-0.73241848234848,-0.934042389633475,0.822540835809035
-0.144193264662529,-1.99217827198786,0.0683445650951322,0.822540835809035
-0.144543031623302,0.527341307290905,0.0683445650951322,0.822540835809035
-0.146889917573376,NA,NA,NA
-0.146709217816513,-0.73241848234848,1.07073151982374,-0.68545069650753
-0.144466439877814,0.527341307290905,0.0683445650951322,0.822540835809035
-0.145611691075603,1.78710109693029,-0.934042389633475,0.822540835809035
6.70978536625616,1.78710109693029,0.0683445650951322,0.822540835809035
-0.147001393282538,-0.73241848234848,-0.934042389633475,-2.19344222882409
NA,NA,NA,NA
NA,NA,NA,NA
-0.146535535397613,0.527341307290905,-0.934042389633475,-0.68545069650753
-0.145104945187257,0.527341307290905,1.07073151982374,-0.68545069650753
-0.147699453631277,-0.73241848234848,-0.934042389633475,-0.68545069650753
-0.145459522005057,0.527341307290905,-0.934042389633475,-0.68545069650753
-0.147259925872061,-0.73241848234848,0.0683445650951322,-2.19344222882409
-0.146674396842378,0.527341307290905,0.0683445650951322,-2.19344222882409
-0.146102459358988,0.527341307290905,-0.934042389633475,0.822540835809035
