"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22e_num"
-0.145338529285195,-0.73241848234848,2.07311847455235,-0.592772264972419
NA,NA,NA,NA
6.70978663809336,0.527341307290905,1.07073151982374,-0.592772264972419
-0.145777241418068,0.527341307290905,0.0683445650951322,-0.592772264972419
NA,NA,NA,NA
NA,NA,NA,NA
-0.144203850500148,-0.73241848234848,2.07311847455235,-0.592772264972419
-0.145822243216397,-0.73241848234848,1.07073151982374,-0.592772264972419
NA,NA,NA,NA
-0.147037659285644,-0.73241848234848,0.0683445650951322,-0.592772264972419
-0.145541932997418,0.527341307290905,-0.934042389633475,-0.592772264972419
-0.147232231417781,-1.99217827198786,-0.934042389633475,1.03735146370173
NA,NA,NA,NA
-0.144626348644771,0.527341307290905,0.0683445650951322,-0.592772264972419
-0.146115584747669,-0.73241848234848,-0.934042389633475,1.03735146370173
NA,NA,NA,NA
-0.146718582481413,NA,NA,NA
-0.14603479647382,1.78710109693029,1.07073151982374,-0.592772264972419
-0.146816914459457,0.527341307290905,-0.934042389633475,-0.592772264972419
-0.147281059960473,-0.73241848234848,-0.934042389633475,1.03735146370173
-0.146277091532692,0.527341307290905,0.0683445650951322,-0.592772264972419
-0.14630473478839,NA,0.0683445650951322,-0.592772264972419
-0.144461990592505,1.78710109693029,1.07073151982374,-0.592772264972419
-0.147271807067608,-0.73241848234848,-0.934042389633475,2.66747519237588
-0.143776287191654,0.527341307290905,1.07073151982374,-0.592772264972419
-0.145167432845161,1.78710109693029,-0.934042389633475,1.03735146370173
-0.1470222006836,-1.99217827198786,-0.934042389633475,1.03735146370173
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.145473929153776,-0.73241848234848,-0.934042389633475,1.03735146370173
-0.146786572905463,0.527341307290905,2.07311847455235,-0.592772264972419
-0.146986195485531,0.527341307290905,-0.934042389633475,1.03735146370173
-0.146595137837073,-0.73241848234848,-0.934042389633475,2.66747519237588
-0.145732577750252,-0.73241848234848,2.07311847455235,-0.592772264972419
-0.146815936317622,-0.73241848234848,-0.934042389633475,-0.592772264972419
NA,NA,NA,NA
-0.145355426256269,0.527341307290905,1.07073151982374,-0.592772264972419
-0.146188267371752,NA,NA,NA
-0.145526764224958,0.527341307290905,0.0683445650951322,-0.592772264972419
-0.144983291649234,-0.73241848234848,0.0683445650951322,-0.592772264972419
-0.144921713581679,-0.73241848234848,-0.934042389633475,-0.592772264972419
-0.143643714439851,-1.99217827198786,0.0683445650951322,-0.592772264972419
-0.145895792616504,0.527341307290905,0.0683445650951322,1.03735146370173
-0.145899395284886,NA,NA,-2.22289599364657
-0.146809769522861,-0.73241848234848,1.07073151982374,-0.592772264972419
-0.146057370508561,0.527341307290905,0.0683445650951322,1.03735146370173
-0.145130364954624,1.78710109693029,-0.934042389633475,1.03735146370173
-0.144466519068712,1.78710109693029,0.0683445650951322,1.03735146370173
-0.146069017106187,-0.73241848234848,-0.934042389633475,1.03735146370173
NA,NA,NA,NA
NA,NA,NA,NA
-0.14671696833733,0.527341307290905,-0.934042389633475,1.03735146370173
-0.14575083125245,0.527341307290905,1.07073151982374,-0.592772264972419
-0.146642262331616,-0.73241848234848,-0.934042389633475,NA
-0.145492137043764,0.527341307290905,-0.934042389633475,-0.592772264972419
-0.146930886192036,-0.73241848234848,0.0683445650951322,-0.592772264972419
-0.144629271019048,0.527341307290905,0.0683445650951322,-0.592772264972419
-0.145458006291457,0.527341307290905,-0.934042389633475,-0.592772264972419
