"ID_SAEB","ID_REGIAO","ID_UF","ID_MUNICIPIO","ID_AREA","ID_ESCOLA","IN_PUBLICA","ID_LOCALIZACAO","ID_TURMA","ID_SERIE","ID_ALUNO","IN_SITUACAO_CENSO","IN_PREENCHIMENTO_LP","IN_PREENCHIMENTO_MT","IN_PRESENCA_LP","IN_PRESENCA_MT","ID_CADERNO_LP","ID_BLOCO_1_LP","ID_BLOCO_2_LP","ID_CADERNO_MT","ID_BLOCO_1_MT","ID_BLOCO_2_MT","TX_RESP_BLOCO1_LP","TX_RESP_BLOCO2_LP","TX_RESP_BLOCO1_MT","TX_RESP_BLOCO2_MT","IN_PROFICIENCIA_LP","IN_PROFICIENCIA_MT","IN_AMOSTRA","ESTRATO","PESO_ALUNO_LP","PROFICIENCIA_LP","ERRO_PADRAO_LP","PROFICIENCIA_LP_SAEB","ERRO_PADRAO_LP_SAEB","PESO_ALUNO_MT","PROFICIENCIA_MT","ERRO_PADRAO_MT","PROFICIENCIA_MT_SAEB","ERRO_PADRAO_MT_SAEB","IN_PREENCHIMENTO_QUESTIONARIO","IN_INSE","INSE_ALUNO","NU_TIPO_NIVEL_INSE","PESO_ALUNO_INSE","TX_RESP_Q01","TX_RESP_Q02","TX_RESP_Q03","TX_RESP_Q04","TX_RESP_Q05a","TX_RESP_Q05b","TX_RESP_Q05c","TX_RESP_Q06","TX_RESP_Q07a","TX_RESP_Q07b","TX_RESP_Q07c","TX_RESP_Q07d","TX_RESP_Q07e","TX_RESP_Q08","TX_RESP_Q09","TX_RESP_Q10a","TX_RESP_Q10b","TX_RESP_Q10c","TX_RESP_Q10d","TX_RESP_Q10e","TX_RESP_Q10f","TX_RESP_Q11a","TX_RESP_Q11b","TX_RESP_Q11c","TX_RESP_Q12a","TX_RESP_Q12b","TX_RESP_Q12c","TX_RESP_Q12d","TX_RESP_Q12e","TX_RESP_Q12f","TX_RESP_Q12g","TX_RESP_Q13a","TX_RESP_Q13b","TX_RESP_Q13c","TX_RESP_Q13d","TX_RESP_Q13e","TX_RESP_Q13f","TX_RESP_Q13g","TX_RESP_Q13h","TX_RESP_Q13i","TX_RESP_Q14","TX_RESP_Q15a","TX_RESP_Q15b","TX_RESP_Q16","TX_RESP_Q17","TX_RESP_Q18","TX_RESP_Q19","TX_RESP_Q20","TX_RESP_Q21a","TX_RESP_Q21b","TX_RESP_Q21c","TX_RESP_Q21d","TX_RESP_Q21e","TX_RESP_Q22a","TX_RESP_Q22b","TX_RESP_Q22c","TX_RESP_Q22d","TX_RESP_Q22e","TX_RESP_Q22f","TX_RESP_Q22g","TX_RESP_Q22h","TX_RESP_Q23a","TX_RESP_Q23b","TX_RESP_Q23c","TX_RESP_Q23d","TX_RESP_Q23e","TX_RESP_Q23f","TX_RESP_Q23g","TX_RESP_Q23h","TX_RESP_Q23i","TX_RESP_Q24","TX_RESP_Q25","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num","Q01_masculino","Q01_feminino","Q04_Branca","Q04_Preta","Q04_Parda","Q04_Amarela","Q04_Indigena"
2023,3,31,6324479,1,61448606,1,1,1510004,12,52138591,1,1,1,1,1,7,7,1,7,7,1,"BEAAABBDCADAD","BEECDDCACAEBE","BACDECDBBBDAA","DDBDCADCAEEDA",1,1,0,"63244792112",1.3076923077,"0.667473",0.35542,286.758322,19.581283,1.3076923077,0.414871,0.52029,273.152487,29.080219,1,1,5.14,5,1.7,"B","B","A","C","A","A","A","E","B","B","B","B","B","C","C","A","A","C","C","C","A","B","B","B","B","B","D","C","C","B","D","B","B","A","B","B","A","B","A","A","A","A","A","A","C","A","A","A","C","A","D","D","D","B","B","B","C","C","B","A","C","B","C","C","C","D","D","D","B","B","D","A",1,1,3,3,3,1,3,1,4,4,4,3,3,3,2,2,3,4,2,3,2,2,2,1,1,1,3,3,1,1,0,1,0,0,1,0,0
2023,3,31,6324479,1,61448606,1,1,1510004,12,52138592,1,1,1,1,1,9,2,4,9,2,4,"EEADCABDBAC.B","BABEDECCCBAEB","BADCBAACCEBDE","ABBDDCBBADBED",1,1,0,"63244792112",1.3076923077,"1.01691",0.345896,306.009982,19.056574,1.3076923077,0.114648,0.486973,256.372325,27.218055,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324479,1,61448606,1,1,1510004,12,52138593,1,0,0,0,0,21,7,3,21,7,3,".............",".............",".............",".............",0,0,0,"63244792112",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324479,1,61448606,1,1,1510004,12,52138611,1,1,1,1,1,11,4,6,11,4,6,"BBAEAECACBAEC","AADCEBDBDCECE","CABEDDAADBCAD","DEDAABCCBABCE",1,1,0,"63244792112",1.3076923077,"0.117324",0.330788,256.448764,18.224223,1.3076923077,-0.285597,0.800784,234.0017,44.757682,1,1,4.55,4,1.7,"B","B","A","B","A","A","A","C","B","A","A","A","B","D","F","B","B","C","C","C","A","B","B","B","C","A","C","C","B","A","D","B","B","B","A","B","A","B","A","A","A","A","A","A","A","A","A","A","B","A","C","A","D","B","C","C","C","C","A","A","C","C","C","B","C","C","C","C","B","A","B","A",2,2,3,3,3,1,2,1,3,1,4,3,2,2,2,2,4,4,2,2,2,3,2,2,2,2,3,4,1,1,0,1,0,1,0,0,0
2023,3,31,6324479,1,61448606,1,1,1510004,12,52138612,1,1,1,1,1,4,4,5,4,4,5,"EABEBACAACAEB","EBECADDBCDBCA","CCEABDABDEABC","CDDCCABCABAEC",1,1,0,"63244792112",1.3076923077,"0.731009",0.336043,290.258734,18.513739,1.3076923077,0.621053,0.491228,284.676479,27.455876,1,1,4.2,3,1.7,"B","C","A","A","A","A","A","B","B","A","A","A","B","D","F","C","B","B","A","B","A","B","B","B","B","A","B","B","B","A","C","B","B","A","A","A","B","B","B","A","B","A","A","A","C","A","A","A","B","D","D","D","A","C","D","D","C","D","C","C","D","C","C","C","C","C","C","C","B","C","C","A",3,2,2,1,2,1,2,4,4,4,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,3,2,1,1,0,1,1,0,0,0,0
2023,3,31,6324479,1,61448606,1,1,1510004,12,52138613,1,1,1,1,1,1,1,2,1,1,2,"BEDCDCBACEEBC","DEEDCABCBECBB","CDBEBBCACBDDA","BADDEBDCBECDA",1,1,0,"63244792112",1.3076923077,"1.273988",0.324624,320.173273,17.884628,1.3076923077,0.102107,0.525823,255.671379,29.389472,1,1,4.77,4,1.7,"B","B","A","E","A","A","A","C","B","B",".",".","B","D","F","C","B","C","C","C","B","B","B","B","B","*","C","B","A","A","D","B","B","A","A","B","B","B","B","A","A","A","A","A","C","A","A","A","C","A","C","A","D","B","B","C","B","B","B","B","B","B","C","C","B","B","B","A","B","A","C","A",3,2,3,3,3,2,3,1,3,1,4,3,3,2,3,3,3,3,3,3,2,2,3,3,3,4,3,4,1,1,0,1,0,0,0,0,1
2023,3,31,6324479,1,61448606,1,1,1510004,12,52138614,1,1,1,1,1,2,2,3,2,2,3,"EAEDAEBACCEBB","DCABCBBCAEAAC","ABDDAAACCACCA","DEECBACAAEEBD",1,1,0,"63244792112",1.3076923077,"-0.62672",0.542272,215.456878,29.875588,1.3076923077,0.521799,0.513883,279.128942,28.722117,1,1,4.57,4,1.7,"B","C","A","A","A","A","A","C",".",".",".",".","B","F","F","B","C","C","*","C","C","B","B","B","B","A",".","C","A","A","D","B","B","A","A","B","A","B","B","A","A","A","A","A","C","A","A","A","A","A","C","D","C","A","B","B","A","A","A","B","C","B","B","B","B","A","C","B","B","A","D","A",2,3,3,NA,3,3,1,1,3,4,3,4,3,3,4,4,4,3,2,3,3,3,3,4,2,3,3,4,1,1,0,1,1,0,0,0,0
2023,3,31,6324479,1,61448606,1,1,1510004,12,52138615,1,0,0,0,0,15,1,4,15,1,4,".............",".............",".............",".............",0,0,0,"63244792112",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324479,1,61448606,1,1,1510004,12,52138913,1,1,1,1,1,20,6,2,20,6,2,"EBBDAABADBDAC","ABBBDEDACABDE","BDAEAABAADECB","AEDCCAACADCEE",1,1,0,"63244792112",1.3076923077,"-0.901603",0.597096,200.312649,32.896027,1.3076923077,0.089615,0.494615,254.973172,27.645184,1,0,NA,1,NA,"A","C","A","C","A","A","A","A","B",".",".",".",".","C","B","B","B","C","C","C","B","B","B","B",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","B","B","A","A","A","A","A","C","B","C","C","B","B","A","B","B","B","D","B",2,2,3,3,3,2,NA,NA,NA,NA,NA,3,3,4,4,4,4,4,2,3,2,2,3,3,4,3,3,3,NA,NA,1,0,0,0,1,0,0
2023,3,31,6324479,1,61448606,1,1,1510004,12,52138914,1,1,1,1,1,16,2,5,16,2,5,"EBDAEBCADCAEB","EBBCECADCBEAD","CDACEBCADACEA","EBCAECADBEDAC",1,1,0,"63244792112",1.3076923077,"-0.667347",0.577723,213.2186,31.828703,1.3076923077,-1.238044,0.656954,180.76722,36.718688,1,1,3.48,2,1.7,"B","C","A","B","A","A","A","B","B","B",".",".",".","B","F","B","A","B","A","B","B","B","B","B","B","A","C","B","B","*",".","A","B","B","A","A","A","B","A","A","B","A","A","A","B","A","B","A","B","C","D","D","A","A","B","D","A","A","B","A","C","A","B","C","B","C","C","B","A","A","C","B",2,1,2,1,2,2,2,3,4,4,1,4,3,1,4,4,3,4,2,4,3,2,3,2,2,3,4,4,2,1,0,1,0,1,0,0,0
