"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num"
NA,NA,NA,NA
-0.164754610308187,1.56798261726086,1.65731755086489,0.0895406489173627
-0.162820963708146,-1.65509276266424,-1.2947793366132,-1.0446409040359
NA,NA,NA,NA
-0.163860689312523,0.493624157285827,-0.310747040787168,0.0895406489173627
-0.163760446330174,1.56798261726086,-1.2947793366132,-1.0446409040359
-0.164994979928732,0.493624157285827,0.673285255038863,1.22372220187062
-0.162924094616844,-1.65509276266424,-1.2947793366132,-1.0446409040359
-0.165177423893098,-0.580734302689208,-0.310747040787168,0.0895406489173627
5.91835936994095,-0.580734302689208,-1.2947793366132,-1.0446409040359
NA,NA,NA,NA
-0.164010641994461,0.493624157285827,1.65731755086489,-1.0446409040359
NA,NA,NA,NA
-0.162999371956999,-0.580734302689208,-1.2947793366132,0.0895406489173627
NA,NA,NA,NA
NA,NA,NA,NA
-0.166127347366937,-0.580734302689208,-0.310747040787168,0.0895406489173627
-0.164719142810147,0.493624157285827,-0.310747040787168,0.0895406489173627
-0.164443841860721,-0.580734302689208,-1.2947793366132,-1.0446409040359
-0.161533219255254,-1.65509276266424,-1.2947793366132,-1.0446409040359
-0.165445037041851,0.493624157285827,0.673285255038863,-1.0446409040359
-0.165392840709867,0.493624157285827,0.673285255038863,0.0895406489173627
-0.164875500628383,-1.65509276266424,-0.310747040787168,-1.0446409040359
-0.162034347399965,-0.580734302689208,-1.2947793366132,-1.0446409040359
-0.165370989375278,NA,0.673285255038863,1.22372220187062
-0.163425890560417,0.493624157285827,-0.310747040787168,-1.0446409040359
-0.166213107319669,0.493624157285827,-0.310747040787168,0.0895406489173627
-0.164877094689052,-0.580734302689208,-0.310747040787168,0.0895406489173627
NA,-0.580734302689208,-1.2947793366132,-1.0446409040359
-0.166852779300656,0.493624157285827,-0.310747040787168,0.0895406489173627
-0.165448543021775,-1.65509276266424,-1.2947793366132,-1.0446409040359
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.164052139011687,0.493624157285827,0.673285255038863,1.22372220187062
-0.162293208451689,-0.580734302689208,0.673285255038863,0.0895406489173627
-0.166095422784408,1.56798261726086,1.65731755086489,0.0895406489173627
-0.164718466969322,1.56798261726086,0.673285255038863,1.22372220187062
-0.164575657876933,1.56798261726086,1.65731755086489,2.35790375482388
-0.164088619452407,0.493624157285827,-0.310747040787168,0.0895406489173627
-0.165582160179202,1.56798261726086,1.65731755086489,2.35790375482388
-0.164475702251153,-0.580734302689208,0.673285255038863,0.0895406489173627
-0.163577463008584,-0.580734302689208,-0.310747040787168,-1.0446409040359
NA,NA,NA,NA
NA,NA,NA,NA
-0.164256477651078,-0.580734302689208,0.673285255038863,1.22372220187062
-0.164022291668194,0.493624157285827,0.673285255038863,1.22372220187062
-0.163762459377113,-0.580734302689208,0.673285255038863,0.0895406489173627
-0.164796397870046,0.493624157285827,0.673285255038863,1.22372220187062
NA,NA,NA,NA
