"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num"
0.402575424529872,0.218898758942728,-0.821743913272484,0.550415287984729,-0.0516667415460563,0.321255549687672
NA,NA,NA,NA,NA,NA
-0.407314689465468,1.5322913125991,-0.821743913272484,0.550415287984729,1.1883350555593,-1.88163964817065
-0.131103640329654,0.218898758942728,0.756004400210685,0.550415287984729,1.1883350555593,0.321255549687672
NA,NA,NA,NA,NA,NA
0.401611113435897,0.218898758942728,-0.821743913272484,0.550415287984729,-0.0516667415460563,-0.780192049241489
-0.646334686847308,0.218898758942728,-0.821743913272484,0.550415287984729,-0.0516667415460563,-0.780192049241489
-0.600227278894109,-1.09449379471364,-0.821743913272484,-0.393153777131949,-0.0516667415460563,0.321255549687672
2.97664353332564,0.218898758942728,-0.821743913272484,0.550415287984729,-1.29166853865141,1.42270314861683
NA,NA,NA,NA,NA,NA
0.0306262392342885,0.218898758942728,-0.0328697565308992,0.550415287984729,-0.0516667415460563,-0.780192049241489
-0.0348563686637615,1.5322913125991,0.756004400210685,0.550415287984729,-0.0516667415460563,0.321255549687672
0.19596880922368,1.5322913125991,1.54487855695227,0.550415287984729,-0.0516667415460563,0.321255549687672
-1.0269389042885,-1.09449379471364,-0.821743913272484,-2.2802919073653,1.1883350555593,-0.780192049241489
0.403210969212902,-1.09449379471364,-0.821743913272484,-0.393153777131949,-1.29166853865141,-0.780192049241489
NA,NA,NA,NA,NA,NA
-1.78288587011352,-1.09449379471364,0.756004400210685,0.550415287984729,NA,NA
-1.40576962299601,-1.09449379471364,-0.821743913272484,-1.33672284224863,-1.29166853865141,-1.88163964817065
NA,NA,NA,NA,NA,NA
-0.272325402961454,-1.09449379471364,-0.821743913272484,0.550415287984729,-0.0516667415460563,-1.88163964817065
-0.132067921261573,1.5322913125991,0.756004400210685,0.550415287984729,1.1883350555593,1.42270314861683
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.469100243667299,0.218898758942728,-0.821743913272484,-0.393153777131949,1.1883350555593,1.42270314861683
1.07377416126162,1.5322913125991,1.54487855695227,0.550415287984729,-1.29166853865141,0.321255549687672
0.704979142815409,NA,NA,NA,1.1883350555593,1.42270314861683
NA,NA,NA,NA,NA,NA
0.758158587726545,0.218898758942728,1.54487855695227,0.550415287984729,-0.0516667415460563,0.321255549687672
NA,NA,NA,NA,NA,NA
-1.1379590684148,-1.09449379471364,-0.821743913272484,-2.2802919073653,-0.0516667415460563,0.321255549687672
-1.14316322956567,-1.09449379471364,-0.821743913272484,-2.2802919073653,-0.0516667415460563,0.321255549687672
1.24271934754974,0.218898758942728,-0.0328697565308992,0.550415287984729,-2.53167033575677,0.321255549687672
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.860554062735618,-1.09449379471364,1.54487855695227,0.550415287984729,-0.0516667415460563,0.321255549687672
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.139225536417899,0.218898758942728,1.54487855695227,0.550415287984729,1.1883350555593,0.321255549687672
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
