"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
0.254137586708299,-0.821743913272484,0.550415287984729,-0.1138989594903,0,0.191986911947076,-0.28892648434604,1.28780166707942
NA,NA,NA,NA,NA,NA,NA,NA
-0.274225077755004,-0.821743913272484,0.550415287984729,-0.1138989594903,-1.15470053837925,0.191986911947076,-1.67577360920703,-0.530271274679762
1.6550291823755,0.756004400210685,0.550415287984729,1.30983803413845,1.15470053837925,0.191986911947076,-0.28892648434604,-0.530271274679762
NA,NA,NA,NA,NA,NA,NA,NA
-0.992476250022227,-0.821743913272484,0.550415287984729,1.30983803413845,1.15470053837925,1.34390838362953,1.09792064051495,-0.530271274679762
0.323289171648134,-0.821743913272484,0.550415287984729,-0.1138989594903,0,0.191986911947076,-0.28892648434604,3.1058746088386
-1.53133003819547,-0.821743913272484,-0.393153777131949,1.30983803413845,1.15470053837925,0.191986911947076,1.09792064051495,1.28780166707942
1.33703472452455,-0.821743913272484,0.550415287984729,-0.1138989594903,0,0.191986911947076,-0.28892648434604,-0.530271274679762
NA,NA,NA,NA,NA,NA,NA,NA
0.6938893290811,-0.0328697565308992,0.550415287984729,-1.53763595311905,-1.15470053837925,-0.959934559735381,-0.28892648434604,-0.530271274679762
-0.20242718017943,0.756004400210685,0.550415287984729,1.30983803413845,1.15470053837925,1.34390838362953,1.09792064051495,-0.530271274679762
0.399032359866675,1.54487855695227,0.550415287984729,-1.53763595311905,-1.15470053837925,-0.959934559735381,-0.28892648434604,-0.530271274679762
-1.27311436349363,-0.821743913272484,-2.2802919073653,-0.1138989594903,1.15470053837925,-0.959934559735381,1.09792064051495,-0.530271274679762
1.436765267844,-0.821743913272484,-0.393153777131949,-0.1138989594903,-1.15470053837925,-2.11185603141784,-1.67577360920703,-0.530271274679762
NA,NA,NA,NA,NA,NA,NA,NA
-0.528588318535061,0.756004400210685,0.550415287984729,-0.1138989594903,0,NA,NA,-0.530271274679762
-0.801268396235926,-0.821743913272484,-1.33672284224863,-0.1138989594903,0,0.191986911947076,-1.67577360920703,-0.530271274679762
NA,NA,NA,NA,NA,NA,NA,NA
0.860033535002346,-0.821743913272484,0.550415287984729,-1.53763595311905,-1.15470053837925,-0.959934559735381,-0.28892648434604,-0.530271274679762
0.225706225781411,0.756004400210685,0.550415287984729,1.30983803413845,1.15470053837925,1.34390838362953,1.09792064051495,-0.530271274679762
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.405001839278453,-0.821743913272484,-0.393153777131949,-0.1138989594903,0,0.191986911947076,-0.28892648434604,-0.530271274679762
0.35095209182536,1.54487855695227,0.550415287984729,-0.1138989594903,0,0.191986911947076,-0.28892648434604,-0.530271274679762
0.156699687612481,NA,NA,1.30983803413845,1.15470053837925,1.34390838362953,1.09792064051495,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.54890677964885,1.54487855695227,0.550415287984729,-0.1138989594903,0,0.191986911947076,-0.28892648434604,1.28780166707942
NA,NA,NA,NA,NA,NA,NA,NA
-2.31586509072847,-0.821743913272484,-2.2802919073653,-0.1138989594903,0,0.191986911947076,-0.28892648434604,1.28780166707942
-1.76281916534651,-0.821743913272484,-2.2802919073653,1.30983803413845,1.15470053837925,1.34390838362953,1.09792064051495,1.28780166707942
-0.157231128265952,-0.0328697565308992,0.550415287984729,-1.53763595311905,-2.3094010767585,-0.959934559735381,1.09792064051495,-0.530271274679762
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.603460345825209,1.54487855695227,0.550415287984729,-1.53763595311905,-1.15470053837925,-2.11185603141784,-1.67577360920703,-0.530271274679762
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.589406881735307,1.54487855695227,0.550415287984729,-0.1138989594903,0,0.191986911947076,1.09792064051495,-0.530271274679762
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
