"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23d_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.51924388897776,NA,-0.20835271227699,NA,NA,0.928190961784514,1.20702550474532,-0.724568837309472,-1.18321595661992,0.378932373372537,0,-0.258198889747161,3.61478445646026
0.95821575906881,0.768706114785807,1.35429262980044,-0.609449400220044,0.884282131006866,-0.232047740446129,0.0754390940465826,-0.724568837309472,-1.18321595661992,-1.04206402677448,0,-0.258198889747161,-0.258198889747161
0.211050008532389,0.768706114785807,-0.20835271227699,2.59015995093519,0.884282131006866,-1.39228644267677,-1.05614731665215,-0.724568837309472,-1.18321595661992,-2.46306042692149,-1.3228756555323,-0.258198889747161,-0.258198889747161
0.107021196767842,0.768706114785807,-1.77099805435442,-0.609449400220044,0.884282131006866,-0.232047740446129,-1.05614731665215,0.483045891539648,0,0.378932373372537,0,-0.258198889747161,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.397925701861113,0.768706114785807,-0.20835271227699,-0.609449400220044,-1.43695846288616,0.928190961784514,0.0754390940465826,-0.724568837309472,0,0.378932373372537,0,-0.258198889747161,-0.258198889747161
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.733672143397499,-2.30611834435742,-0.20835271227699,-0.609449400220044,-1.43695846288616,-0.232047740446129,1.20702550474532,-0.724568837309472,1.18321595661992,0.378932373372537,0,3.61478445646026,-0.258198889747161
-0.197267750709362,-0.768706114785807,-0.20835271227699,-0.609449400220044,0.884282131006866,0.928190961784514,0.0754390940465826,0.483045891539648,1.18321595661992,0.378932373372537,1.3228756555323,-0.258198889747161,-0.258198889747161
-0.531858655268354,-0.768706114785807,1.35429262980044,1.52362350055011,-0.66321159825515,-0.232047740446129,-1.05614731665215,0.483045891539648,1.18321595661992,0.378932373372537,1.3228756555323,-0.258198889747161,-0.258198889747161
-0.0258802764414308,-0.768706114785807,-1.77099805435442,-0.609449400220044,0.884282131006866,0.928190961784514,1.20702550474532,1.69066062038877,1.18321595661992,1.79992877351955,1.3228756555323,-0.258198889747161,-0.258198889747161
0.634050183524157,-0.768706114785807,-0.20835271227699,0.457087050165033,0.884282131006866,-0.232047740446129,0.0754390940465826,-0.724568837309472,0,0.378932373372537,0,-0.258198889747161,-0.258198889747161
-0.26117828238587,0.768706114785807,-0.20835271227699,-0.609449400220044,-0.66321159825515,0.928190961784514,1.20702550474532,1.69066062038877,1.18321595661992,0.378932373372537,0,-0.258198889747161,-0.258198889747161
1.38221251979989,0.768706114785807,1.35429262980044,0.457087050165033,0.884282131006866,-0.232047740446129,-1.05614731665215,-0.724568837309472,-1.18321595661992,-1.04206402677448,-2.64575131106459,-0.258198889747161,-0.258198889747161
1.21520107119312,0.768706114785807,-0.20835271227699,0.457087050165033,-0.66321159825515,-2.55252514490741,-1.05614731665215,-0.724568837309472,0,-1.04206402677448,0,-0.258198889747161,-0.258198889747161
1.23610711370658,0.768706114785807,1.35429262980044,-0.609449400220044,0.110535266375858,-0.232047740446129,-1.05614731665215,-0.724568837309472,-1.18321595661992,0.378932373372537,0,-0.258198889747161,-0.258198889747161
-2.07683115355139,-0.768706114785807,-0.20835271227699,-0.609449400220044,-1.43695846288616,0.928190961784514,1.20702550474532,1.69066062038877,0,0.378932373372537,0,-0.258198889747161,-0.258198889747161
