"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q19_num"
-2.66903971293207,3.00406229028335,-0.277528057770395
-0.227653520323381,-0.324763490841443,-0.277528057770395
NA,NA,NA
-0.225503604368025,-0.324763490841443,-0.277528057770395
0.736229289207976,-0.324763490841443,-0.277528057770395
1.37400733178321,-0.324763490841443,-0.277528057770395
0.248806106181517,NA,NA
NA,NA,NA
0.0172690769250886,-0.324763490841443,-0.277528057770395
1.04261124847641,-0.324763490841443,-0.277528057770395
-0.801115767276384,3.00406229028335,3.515355398425
1.03374135382499,-0.324763490841443,-0.277528057770395
NA,NA,NA
-0.0325894352993652,-0.324763490841443,-0.277528057770395
NA,NA,NA
NA,NA,NA
0.363139968369628,3.00406229028335,-0.277528057770395
0.187165952211548,-0.324763490841443,-0.277528057770395
0.430174738946494,-0.324763490841443,-0.277528057770395
0.017007129917564,-0.324763490841443,-0.277528057770395
NA,NA,NA
0.307680239025853,-0.324763490841443,-0.277528057770395
0.604458145751676,-0.324763490841443,-0.277528057770395
0.655832003427874,-0.324763490841443,-0.277528057770395
NA,NA,NA
-0.0635985880568208,-0.324763490841443,-0.277528057770395
NA,NA,NA
-0.132563753293776,-0.324763490841443,-0.277528057770395
NA,NA,NA
NA,NA,NA
NA,NA,NA
1.40402683178256,-0.324763490841443,-0.277528057770395
NA,NA,NA
1.50273390645815,-0.324763490841443,-0.277528057770395
-0.0602385904579719,-0.324763490841443,-0.277528057770395
0.599247060366758,-0.324763490841443,-0.277528057770395
NA,NA,NA
NA,NA,NA
-0.417885595599172,3.00406229028335,3.515355398425
NA,NA,NA
-0.415817758793079,-0.324763490841443,-0.277528057770395
NA,NA,NA
-0.137046208836358,-0.324763490841443,-0.277528057770395
-1.67599425097386,-0.324763490841443,3.515355398425
-1.65251210603871,-0.324763490841443,-0.277528057770395
NA,NA,NA
0.474537165989698,-0.324763490841443,-0.277528057770395
-2.4715139795022,-0.324763490841443,-0.277528057770395
NA,NA,NA
0.447991095851375,-0.324763490841443,-0.277528057770395
NA,NA,NA
NA,NA,NA
0.235657584224694,-0.324763490841443,-0.277528057770395
NA,NA,NA
NA,NA,NA
NA,NA,NA
-2.85188958226228,-0.324763490841443,-0.277528057770395
0.494216590870108,-0.324763490841443,-0.277528057770395
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.471752696032366,-0.324763490841443,-0.277528057770395
-0.312267618271547,-0.324763490841443,-0.277528057770395
NA,NA,NA
0.0698677687094823,-0.324763490841443,-0.277528057770395
0.700800403635391,-0.324763490841443,-0.277528057770395
-0.426773939082288,-0.324763490841443,-0.277528057770395
NA,NA,NA
0.787299714757781,-0.324763490841443,-0.277528057770395
0.367750608639087,-0.324763490841443,-0.277528057770395
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
