"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
0.890417080566517,0.572077553547355,0.621059003408119,-0.572077553547355,0.843274042711568,0.572077553547355,-0.253546276418555,0.316227766016838,-0.474341649025257,-0.176166065854411,-0.774596669241483,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.911452626483639,-2.28831021418942,-1.44913767461894,0.858116330321033,-1.05409255338946,-0.858116330321033,-0.253546276418555,0.316227766016838,-0.474341649025257,-1.93782672439852,-0.774596669241483,-0.333333333333333
0.924988199222105,0.572077553547355,0.621059003408119,0.858116330321033,-0.105409255338946,0.572077553547355,1.01418510567422,0.316227766016838,-0.474341649025257,-0.176166065854411,-0.774596669241483,-0.333333333333333
-1.36075582291814,0.572077553547355,0.621059003408119,0.858116330321033,-2.00277585143997,0.572077553547355,-1.52127765851133,0.316227766016838,1.89736659610103,-0.176166065854411,1.16189500386223,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.364381523257288,0.572077553547355,0.621059003408119,-2.00227143741574,-0.105409255338946,-2.28831021418942,-1.52127765851133,0.316227766016838,-0.474341649025257,-0.176166065854411,-0.774596669241483,-0.333333333333333
0.562147670516154,-0.858116330321033,-1.44913767461894,-0.572077553547355,NA,0.572077553547355,1.01418510567422,0.316227766016838,-0.474341649025257,-0.176166065854411,-0.774596669241483,NA
-0.390693529091762,0.572077553547355,0.621059003408119,-0.572077553547355,-0.105409255338946,0.572077553547355,1.01418510567422,0.316227766016838,1.89736659610103,-0.176166065854411,1.16189500386223,-0.333333333333333
1.49909430927833,0.572077553547355,0.621059003408119,-0.572077553547355,0.843274042711568,0.572077553547355,-0.253546276418555,-2.84604989415154,-0.474341649025257,1.5854945926897,-0.774596669241483,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.32534726775386,-0.858116330321033,-1.44913767461894,0.858116330321033,0.843274042711568,-0.858116330321033,-0.253546276418555,0.316227766016838,-0.474341649025257,-0.176166065854411,1.16189500386223,2.66666666666667
-0.252779536592996,0.572077553547355,0.621059003408119,0.858116330321033,0.843274042711568,0.572077553547355,1.01418510567422,0.316227766016838,-0.474341649025257,1.5854945926897,1.16189500386223,-0.333333333333333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
