Termo,Coef,SE,t_value,p_valor,Sig,IC_95_inf,IC_95_sup
(Intercept),277.4956565309958,3.5312930214522327,78.58188341925718,0,***,270.5743222089494,284.4169908530422
INSE_MEDIO_norm,12.487244131846962,0.39044585226737605,31.982012510394753,2.8417493303571163e-186,***,11.721970261402905,13.25251800229102
AREA_Interior,5.673466386412817,1.5116888191271005,3.75306499236322,1.7897196700016974e-4,***,2.7105563009236997,8.636376471901933
LOCALIZACAO_Urbana,-3.5711572975752546,1.4741606465748451,-2.4225021240885107,0.015490134349352818,*,-6.460512164861951,-0.6818024302885584
TIPO_ESCOLA_Publica,-7.059622356324779,3.1678213848886143,-2.22854179531748,0.025939844334197614,*,-13.268552270706461,-0.850692441943095
