"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.608928881626907,0.661437827766148,-1.81568259800641,0.353553390593274,0.504016128774185,0.952661023244934,1.18661113133642,0.801783725737273,-1.02564518813674,0.801783725737273,0.467707173346743,0,-0.221403721385024,0.27524094128159,0.133630620956212,0.885614885540095
-0.0359837957751658,-0.661437827766148,0.726273039202563,-1.06066017177982,0.504016128774185,-1.27021469765991,-0.847579379526013,-1.0690449676497,0.56980288229819,-1.0690449676497,0.467707173346743,1.11803398874989,-0.221403721385024,-0.55048188256318,0.133630620956212,-0.442807442770048
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.254982651486336,0.661437827766148,-0.544704779401922,0.353553390593274,0.504016128774185,-0.158776837207489,NA,0.801783725737273,0.56980288229819,-1.0690449676497,0.467707173346743,NA,NA,NA,0.133630620956212,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.546163101216473,0.661437827766148,-0.544704779401922,0.353553390593274,0.504016128774185,0.952661023244934,1.18661113133642,0.801783725737273,-1.82336922335421,0.801783725737273,0.467707173346743,1.11803398874989,1.10701860692512,1.10096376512636,1.0690449676497,0.885614885540095
-0.55322210075457,0.661437827766148,0.726273039202563,0.353553390593274,-2.1840698913548,-0.158776837207489,-0.847579379526013,-1.0690449676497,0.56980288229819,-1.0690449676497,-2.33853586673371,-1.11803398874989,-0.221403721385024,-0.55048188256318,-0.801783725737273,-1.10701860692512
-0.666804447651089,-0.661437827766148,0.726273039202563,-1.06066017177982,-0.840026881290309,-1.27021469765991,-0.847579379526013,-1.0690449676497,0.56980288229819,0.801783725737273,-0.467707173346743,-1.11803398874989,-1.54982604969517,-1.37620470640795,-1.73719807243076,-1.10701860692512
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.47289546887438,-1.98431348329844,NA,-1.06066017177982,0.504016128774185,NA,NA,NA,NA,NA,0.467707173346743,NA,NA,NA,NA,NA
1.82879648169816,0.661437827766148,0.726273039202563,1.76776695296637,0.504016128774185,0.952661023244934,0.169515875905202,0.801783725737273,0.56980288229819,0.801783725737273,0.467707173346743,0,1.10701860692512,1.10096376512636,1.0690449676497,0.885614885540095
