"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num"
0.227648972543351,1.79912866078363,-1.93226987609688,0.659223225322628,-0.634423099060635,0.566615064729969
-1.60170170800524,0.670263618723313,0.448911183335638,0.659223225322628,0.458194460432681,0.566615064729969
-0.310108304703864,NA,NA,NA,NA,NA
-0.784902696248169,NA,NA,NA,NA,NA
1.42353957384237,-1.58746646539732,-0.741679346380619,-0.830132950406273,-0.634423099060635,-0.566615064729969
0.599124148764244,0.670263618723313,NA,NA,0.458194460432681,-1.69984519418991
0.512134842344959,NA,NA,NA,NA,NA
-0.191642397385831,-0.458601423337004,-0.741679346380619,0.659223225322628,-0.634423099060635,1.69984519418991
0.50926471516765,-0.458601423337004,0.448911183335638,0.659223225322628,-1.72704065855395,1.69984519418991
NA,NA,NA,NA,NA,NA
-1.19355462419485,1.79912866078363,1.6395017130519,2.14857940105153,1.550812019926,-0.566615064729969
0.171540381147956,-0.458601423337004,-1.93226987609688,-0.830132950406273,-0.634423099060635,-0.566615064729969
0.0550198531785549,-0.458601423337004,-0.741679346380619,-0.830132950406273,-0.634423099060635,-0.566615064729969
-0.0685321454844137,0.670263618723313,0.448911183335638,0.659223225322628,0.458194460432681,-0.566615064729969
-0.118069208267832,-1.58746646539732,0.448911183335638,-0.830132950406273,-0.634423099060635,0.566615064729969
-0.839301340103019,0.670263618723313,0.448911183335638,-0.830132950406273,0.458194460432681,-0.566615064729969
-0.860079027680858,-0.458601423337004,-0.741679346380619,-0.830132950406273,0.458194460432681,0.566615064729969
-0.757028008769274,0.670263618723313,0.448911183335638,0.659223225322628,-1.72704065855395,-0.566615064729969
-1.43458709509239,-1.58746646539732,0.448911183335638,2.14857940105153,1.550812019926,0.566615064729969
0.084770743049468,-0.458601423337004,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.114504631803925,-0.458601423337004,0.448911183335638,0.659223225322628,-0.634423099060635,-1.69984519418991
2.14620980905715,-0.458601423337004,-0.741679346380619,0.659223225322628,-1.72704065855395,0.566615064729969
-0.658006059042596,-1.58746646539732,-0.741679346380619,-0.830132950406273,1.550812019926,-1.69984519418991
0.826622775600061,1.79912866078363,1.6395017130519,-0.830132950406273,0.458194460432681,-0.566615064729969
NA,NA,NA,NA,NA,NA
0.254094068057279,1.79912866078363,1.6395017130519,0.659223225322628,1.550812019926,-1.69984519418991
-1.0007825255999,-0.458601423337004,-0.741679346380619,-0.830132950406273,-0.634423099060635,-0.566615064729969
0.0408646758492693,-0.458601423337004,0.448911183335638,0.659223225322628,-0.634423099060635,0.566615064729969
0.917821997052221,-1.58746646539732,-0.741679346380619,-0.830132950406273,-1.72704065855395,-1.69984519418991
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.19600119993065,NA,NA,NA,NA,NA
-1.21091606444072,-0.458601423337004,0.448911183335638,-0.830132950406273,0.458194460432681,-0.566615064729969
-0.564181869552211,0.670263618723313,1.6395017130519,0.659223225322628,0.458194460432681,1.69984519418991
0.0389071807624741,-1.58746646539732,NA,NA,NA,NA
-0.197516120275385,-0.458601423337004,0.448911183335638,-0.830132950406273,-0.634423099060635,-1.69984519418991
-0.00791146212419263,1.79912866078363,1.6395017130519,0.659223225322628,0.458194460432681,0.566615064729969
NA,NA,NA,NA,NA,NA
0.642879724600259,-0.458601423337004,0.448911183335638,-0.830132950406273,0.458194460432681,0.566615064729969
-1.24688532435509,1.79912866078363,0.448911183335638,0.659223225322628,-0.634423099060635,-0.566615064729969
-1.21870724402787,0.670263618723313,1.6395017130519,0.659223225322628,0.458194460432681,1.69984519418991
-0.330736695121102,NA,NA,NA,NA,NA
-0.914353886906186,0.670263618723313,0.448911183335638,0.659223225322628,0.458194460432681,0.566615064729969
-1.06782667804066,NA,NA,NA,NA,NA
-0.682797052318052,1.79912866078363,0.448911183335638,0.659223225322628,0.458194460432681,0.566615064729969
-0.552930799920353,0.670263618723313,0.448911183335638,0.659223225322628,1.550812019926,1.69984519418991
-0.331966051714478,0.670263618723313,0.448911183335638,0.659223225322628,-0.634423099060635,0.566615064729969
0.912756511147282,-0.458601423337004,0.448911183335638,0.659223225322628,-0.634423099060635,0.566615064729969
-1.19952542497926,1.79912866078363,1.6395017130519,2.14857940105153,1.550812019926,0.566615064729969
1.23157573394482,-0.458601423337004,0.448911183335638,-0.830132950406273,-0.634423099060635,-1.69984519418991
-0.635172582566728,NA,NA,NA,NA,NA
-1.49536309005671,1.79912866078363,1.6395017130519,-0.830132950406273,0.458194460432681,-0.566615064729969
-0.236663742168092,-0.458601423337004,-0.741679346380619,-0.830132950406273,1.550812019926,0.566615064729969
NA,NA,NA,NA,NA,NA
0.484288055804309,-0.458601423337004,0.448911183335638,0.659223225322628,1.550812019926,0.566615064729969
NA,NA,NA,NA,NA,NA
-0.235105501908104,-0.458601423337004,-0.741679346380619,-0.830132950406273,0.458194460432681,0.566615064729969
-0.844655649572577,0.670263618723313,-1.93226987609688,-0.830132950406273,-0.634423099060635,1.69984519418991
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.477292997463611,-0.458601423337004,-0.741679346380619,0.659223225322628,-1.72704065855395,0.566615064729969
-0.653650538023829,NA,NA,NA,NA,NA
1.15970154912,-0.458601423337004,-0.741679346380619,-0.830132950406273,0.458194460432681,-0.566615064729969
NA,NA,NA,NA,NA,NA
3.15924447891579,-0.458601423337004,-1.93226987609688,-0.830132950406273,0.458194460432681,-0.566615064729969
0.54403859900876,-0.458601423337004,0.448911183335638,0.659223225322628,0.458194460432681,-0.566615064729969
0.421804545132195,-0.458601423337004,-0.741679346380619,0.659223225322628,-0.634423099060635,-0.566615064729969
2.13770868629662,0.670263618723313,0.448911183335638,0.659223225322628,1.550812019926,-0.566615064729969
-1.31581173705695,0.670263618723313,-1.93226987609688,0.659223225322628,0.458194460432681,0.566615064729969
-1.69051137151447,-0.458601423337004,0.448911183335638,0.659223225322628,0.458194460432681,0.566615064729969
0.420268147941369,-1.58746646539732,-0.741679346380619,-2.31948912613517,-1.72704065855395,-1.69984519418991
-0.404170336122292,-0.458601423337004,0.448911183335638,0.659223225322628,-0.634423099060635,0.566615064729969
1.46881454575275,-0.458601423337004,-1.93226987609688,-0.830132950406273,-1.72704065855395,0.566615064729969
2.11741523741507,-0.458601423337004,-0.741679346380619,-0.830132950406273,0.458194460432681,-0.566615064729969
0.393750249434497,0.670263618723313,-0.741679346380619,-2.31948912613517,-0.634423099060635,-0.566615064729969
0.830889730138594,-0.458601423337004,-0.741679346380619,-0.830132950406273,0.458194460432681,-0.566615064729969
1.72839171723126,-1.58746646539732,-0.741679346380619,-0.830132950406273,-0.634423099060635,-0.566615064729969
