"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21b_num","TX_RESP_Q22f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.575349054416397,-0.582085500087199,-0.914659120760047,-1.67687505472675,-1.50293829860436,-1.50293829860436,-0.242535625036333,-0.418452624772753
0.307992647577341,1.06715675015986,-0.914659120760047,-1.67687505472675,0.626224291085149,0.626224291085149,-0.242535625036333,3.13839468579565
-2.0850860615437,-0.582085500087199,0.381107966983353,0.914659120760047,-1.50293829860436,-1.50293829860436,3.88057000058133,1.35997103051145
0.70521709702645,1.06715675015986,-0.914659120760047,0.914659120760047,0.626224291085149,0.626224291085149,-0.242535625036333,-0.418452624772753
0.733026870504428,-0.582085500087199,0.381107966983353,-1.67687505472675,0.626224291085149,0.626224291085149,-0.242535625036333,-0.418452624772753
-0.287188069964914,1.06715675015986,-0.914659120760047,0.914659120760047,-1.50293829860436,-1.50293829860436,-0.242535625036333,-0.418452624772753
-1.08581273197762,-0.582085500087199,0.381107966983353,0.914659120760047,0.626224291085149,0.626224291085149,-0.242535625036333,-0.418452624772753
-0.0739050107384589,-0.582085500087199,0.381107966983353,-0.381107966983353,0.626224291085149,-1.50293829860436,-0.242535625036333,-0.418452624772753
1.42149823090105,1.06715675015986,-0.914659120760047,-0.381107966983353,0.626224291085149,0.626224291085149,-0.242535625036333,-0.418452624772753
-1.04249251178695,-0.582085500087199,1.67687505472675,0.914659120760047,-1.50293829860436,0.626224291085149,-0.242535625036333,-0.418452624772753
-1.18109339822563,-2.23132775033426,1.67687505472675,0.914659120760047,-1.50293829860436,-1.50293829860436,-0.242535625036333,1.35997103051145
-0.424172310652677,-0.582085500087199,-0.914659120760047,-0.381107966983353,0.626224291085149,0.626224291085149,-0.242535625036333,-0.418452624772753
0.69734583410967,1.06715675015986,1.67687505472675,-0.381107966983353,0.626224291085149,0.626224291085149,-0.242535625036333,-0.418452624772753
0.138665597724862,1.06715675015986,0.381107966983353,0.914659120760047,0.626224291085149,0.626224291085149,-0.242535625036333,-0.418452624772753
1.0977712565896,-0.582085500087199,0.381107966983353,0.914659120760047,0.626224291085149,0.626224291085149,-0.242535625036333,-0.418452624772753
0.0636382853327233,1.06715675015986,-0.914659120760047,-0.381107966983353,0.626224291085149,0.626224291085149,-0.242535625036333,-0.418452624772753
1.58994332954021,-0.582085500087199,-0.914659120760047,-0.381107966983353,0.626224291085149,0.626224291085149,-0.242535625036333,-0.418452624772753
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
