"PROFICIENCIA_MT_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21b_num","TX_RESP_Q19_num"
-0.958520878892264,-0.267431852361918,-0.17199069113291,4.2212904289095
0.365084968698497,1.02515543405402,0.825555317437966,-0.312688179919223
0.657508619787786,1.02515543405402,1.82310132600884,-0.312688179919223
-1.47479943572926,-1.56001913877785,0.825555317437966,-0.312688179919223
1.04307186985617,-1.56001913877785,-0.17199069113291,-0.312688179919223
NA,NA,NA,NA
-0.838930475191615,1.02515543405402,-1.16953669970379,-0.312688179919223
-0.177071987625531,1.02515543405402,-0.17199069113291,-0.312688179919223
-0.504889479521289,-0.267431852361918,-0.17199069113291,-0.312688179919223
NA,NA,NA,NA
-1.18106149161771,-0.267431852361918,-1.16953669970379,-0.312688179919223
1.62983279873986,-0.267431852361918,1.82310132600884,-0.312688179919223
NA,NA,NA,NA
NA,NA,NA,NA
-0.768137211096475,-0.267431852361918,-0.17199069113291,-0.312688179919223
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.39809801786141,-1.56001913877785,-1.16953669970379,1.95430112449514
-0.274189245740386,-1.56001913877785,-1.16953669970379,1.95430112449514
-0.253827282470902,1.02515543405402,-1.16953669970379,-0.312688179919223
0.257052692781814,-0.267431852361918,-0.17199069113291,-0.312688179919223
0.835850431692454,1.02515543405402,0.825555317437966,-0.312688179919223
0.867337298029902,1.02515543405402,-1.16953669970379,-0.312688179919223
-1.20843378743932,-1.56001913877785,-0.17199069113291,-0.312688179919223
-0.755116633622283,1.02515543405402,-0.17199069113291,-0.312688179919223
2.24309728479384,1.02515543405402,1.82310132600884,-0.312688179919223
-0.450087677475919,-0.267431852361918,-0.17199069113291,-0.312688179919223
-1.04085096496699,-1.56001913877785,-1.16953669970379,-0.312688179919223
-1.18060469195888,1.02515543405402,-0.17199069113291,-0.312688179919223
0.6378559731329,-0.267431852361918,1.82310132600884,-0.312688179919223
0.973170859112566,1.02515543405402,-1.16953669970379,-0.312688179919223
1.21135503279365,-0.267431852361918,0.825555317437966,-0.312688179919223
0.634438369495851,-0.267431852361918,-0.17199069113291,-0.312688179919223
1.01787136042025,-0.267431852361918,-0.17199069113291,-0.312688179919223
0.0910917018746975,1.02515543405402,0.825555317437966,-0.312688179919223
NA,NA,NA,NA
NA,NA,NA,NA
