"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num"
0.131353723290751,0.277350098112615,0.277350098112615,0.385164443259822,-0.109489780290272,0.671131174083496,1.09815997695581,-0.699062073642556,-1.22474487139159
0.397178467243288,0.277350098112615,0.277350098112615,0.385164443259822,-0.821173352177038,0.671131174083496,1.09815997695581,0.815572419249648,1.22474487139159
0.952865477282354,0.277350098112615,0.277350098112615,0.385164443259822,-0.821173352177038,0.671131174083496,-0.48807110086925,-2.21369656653476,0
0.464774846528049,0.277350098112615,0.277350098112615,0.385164443259822,1.31387736348326,-0.298280521814887,-0.48807110086925,-0.699062073642556,0
0.881798504286811,0.277350098112615,0.277350098112615,0.385164443259822,-0.821173352177038,0.671131174083496,-0.48807110086925,-0.699062073642556,0
-0.0001015207159971,0.277350098112615,0.277350098112615,0.385164443259822,-0.821173352177038,0.671131174083496,-0.48807110086925,-0.699062073642556,0
-1.15535657087183,-3.32820117735137,-3.32820117735137,-1.28388147753274,1.31387736348326,0.671131174083496,-0.48807110086925,-0.699062073642556,1.22474487139159
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.160679824605764,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.23481533029952,0.277350098112615,0.277350098112615,-1.28388147753274,-0.821173352177038,-1.26769221771327,1.09815997695581,0.815572419249648,1.22474487139159
-0.816687069007796,0.277350098112615,0.277350098112615,-1.28388147753274,1.31387736348326,-1.26769221771327,1.09815997695581,0.815572419249648,0
-0.463449211125225,0.277350098112615,0.277350098112615,-1.28388147753274,1.31387736348326,-0.298280521814887,1.09815997695581,0.815572419249648,0
NA,0.277350098112615,0.277350098112615,2.05421036405238,0.602193791596495,0.671131174083496,-0.48807110086925,0.815572419249648,0
1.63852372177589,0.277350098112615,0.277350098112615,0.385164443259822,-0.821173352177038,0.671131174083496,-0.48807110086925,0.815572419249648,0
0.0432351370074737,0.277350098112615,0.277350098112615,0.385164443259822,-0.821173352177038,-2.23710391361165,-2.07430217869431,0.815572419249648,-2.44948974278318
