"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q20_num"
-0.372140315710893,0.628178193777255,0.565194165260439,-0.598715758767412,0.780192049241489,-0.758287544405155,1.09560075117152,-1.27675021204843,-1.87199178252225,0.487222044966068,0.713969028074499,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0852755668600468,0.628178193777255,0.565194165260439,-0.598715758767412,-2.52415074754599,0.454972526643093,-0.479325328637541,1.38777196961785,0.695311233508266,1.78648083154225,-0.4283814168447,-0.204124145231932
0.0404914517539412,0.628178193777255,0.565194165260439,-0.598715758767412,0.780192049241489,1.66823259769134,1.09560075117152,1.38777196961785,0.695311233508266,0.487222044966068,-0.4283814168447,-0.204124145231932
0.266177727189006,0.628178193777255,-1.69558249578132,-0.598715758767412,0.780192049241489,0.454972526643093,1.09560075117152,0.055510878784714,-0.588340274506994,-0.812036741610114,1.8563194729937,-0.204124145231932
0.509597363389773,0.628178193777255,0.565194165260439,0.427654113405294,-0.321255549687672,-0.758287544405155,-0.479325328637541,0.055510878784714,-0.588340274506994,0.487222044966068,-0.4283814168447,-0.204124145231932
0.5996032183631,0.628178193777255,0.565194165260439,2.48039385775071,0.780192049241489,-0.758287544405155,-0.479325328637541,-2.60901130288157,-1.87199178252225,1.78648083154225,-1.5707318617639,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0776940557351583,0.628178193777255,0.565194165260439,0.427654113405294,0.780192049241489,1.66823259769134,1.09560075117152,1.38777196961785,0.695311233508266,0.487222044966068,0.713969028074499,-0.204124145231932
-1.48700984560272,0.628178193777255,0.565194165260439,0.427654113405294,0.780192049241489,-0.758287544405155,1.09560075117152,0.055510878784714,0.695311233508266,-0.812036741610114,-0.4283814168447,-0.204124145231932
0.813436881813608,0.628178193777255,-1.69558249578132,2.48039385775071,-0.321255549687672,0.454972526643093,-0.479325328637541,0.055510878784714,-0.588340274506994,0.487222044966068,-0.4283814168447,-0.204124145231932
