"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21c_num","TX_RESP_Q22g_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q20_num"
0.131586580885808,0.628178193777255,0.780192049241489,1.09560075117152,1.39376022599569,0.487222044966068,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA
0.554633105047399,0.628178193777255,-2.52415074754599,-0.479325328637541,1.39376022599569,1.78648083154225,-0.204124145231932
-0.803301615661839,0.628178193777255,0.780192049241489,1.09560075117152,0.278752045199139,0.487222044966068,-0.204124145231932
-1.20261234779416,0.628178193777255,0.780192049241489,1.09560075117152,-1.95126431639397,-0.812036741610114,-0.204124145231932
1.04573309885964,0.628178193777255,-0.321255549687672,-0.479325328637541,0.278752045199139,0.487222044966068,-0.204124145231932
0.612610390720635,0.628178193777255,0.780192049241489,-0.479325328637541,-0.836256135597416,1.78648083154225,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.625039665950173,0.628178193777255,0.780192049241489,1.09560075117152,0.278752045199139,0.487222044966068,-0.204124145231932
-1.55326284428618,0.628178193777255,0.780192049241489,1.09560075117152,-0.836256135597416,-0.812036741610114,-0.204124145231932
-0.380648374800005,0.628178193777255,-0.321255549687672,-0.479325328637541,0.278752045199139,0.487222044966068,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.981233163305881,-1.52557561345905,0.780192049241489,-0.479325328637541,0.278752045199139,0.487222044966068,-0.204124145231932
0.297313862456198,0.628178193777255,-0.321255549687672,-0.479325328637541,-1.95126431639397,-0.812036741610114,-0.204124145231932
0.713544332428324,-1.52557561345905,0.780192049241489,-0.479325328637541,0.278752045199139,-0.812036741610114,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA
0.309758614932519,0.628178193777255,0.780192049241489,-0.479325328637541,-0.836256135597416,-0.812036741610114,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.852478019182119,-1.52557561345905,-1.42270314861683,NA,0.278752045199139,0.487222044966068,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA
0.254872864383024,0.628178193777255,-0.321255549687672,-2.0542514084466,0.278752045199139,0.487222044966068,-0.204124145231932
NA,0.628178193777255,-1.42270314861683,1.09560075117152,0.278752045199139,-0.812036741610114,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
1.91695915045795,-1.52557561345905,-1.42270314861683,-2.0542514084466,1.39376022599569,0.487222044966068,-0.204124145231932
-0.742313975865221,0.628178193777255,0.780192049241489,-0.479325328637541,-1.95126431639397,-2.1112955281863,-0.204124145231932
0.0464810800865744,-1.52557561345905,0.780192049241489,1.09560075117152,-0.836256135597416,-2.1112955281863,-0.204124145231932
-1.80716218644702,0.628178193777255,-0.321255549687672,1.09560075117152,0.278752045199139,0.487222044966068,4.69485534033442
0.789237908206032,-1.52557561345905,0.780192049241489,1.09560075117152,1.39376022599569,0.487222044966068,-0.204124145231932
-1.86597976472579,0.628178193777255,-0.321255549687672,-0.479325328637541,0.278752045199139,0.487222044966068,-0.204124145231932
-0.472867109438614,0.628178193777255,0.780192049241489,-0.479325328637541,0.278752045199139,-0.812036741610114,-0.204124145231932
0.946745714016909,-1.52557561345905,-1.42270314861683,-0.479325328637541,0.278752045199139,0.487222044966068,-0.204124145231932
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
