"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
0.962256797125884,-0.388902144455227,-0.408870146559965,-0.206330956882665
-1.03859681714981,-0.388902144455227,2.39481085842265,-0.206330956882665
-1.47591788384776,-0.388902144455227,-0.408870146559965,-0.206330956882665
-1.95769491848547,2.90532778504787,2.39481085842265,4.74561200830128
-1.12093379706678,1.80725114188017,-0.408870146559965,-0.206330956882665
1.22794649893679,-0.388902144455227,-0.408870146559965,-0.206330956882665
-1.23458882739953,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.531192709296864,-0.388902144455227,-0.408870146559965,-0.206330956882665
-1.61345983924981,NA,NA,NA
0.758921202256251,0.709174498712473,-0.408870146559965,-0.206330956882665
-1.84415876153377,2.90532778504787,-0.408870146559965,-0.206330956882665
-1.0157292154309,-0.388902144455227,-0.408870146559965,-0.206330956882665
-0.482076161835443,-0.388902144455227,-0.408870146559965,-0.206330956882665
-0.358280375594734,-0.388902144455227,-0.408870146559965,-0.206330956882665
-1.00252404896353,1.80725114188017,-0.408870146559965,-0.206330956882665
0.691374606997222,-0.388902144455227,-0.408870146559965,-0.206330956882665
-1.03445684171072,-0.388902144455227,2.39481085842265,-0.206330956882665
0.590077774473972,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.860438316890638,-0.388902144455227,-0.408870146559965,-0.206330956882665
NA,NA,NA,NA
0.904299817553555,-0.388902144455227,-0.408870146559965,-0.206330956882665
-0.223158629368617,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.735327362134337,-0.388902144455227,-0.408870146559965,-0.206330956882665
NA,NA,NA,NA
NA,NA,NA,NA
0.418638102532813,NA,NA,NA
NA,NA,NA,NA
0.269642062852437,-0.388902144455227,-0.408870146559965,-0.206330956882665
-0.169447617599905,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.8655976324087,-0.388902144455227,-0.408870146559965,-0.206330956882665
1.14389620999352,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.511960966870389,NA,NA,NA
NA,NA,NA,NA
0.85793884764161,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.983611063417863,-0.388902144455227,-0.408870146559965,-0.206330956882665
1.52028065033989,-0.388902144455227,-0.408870146559965,-0.206330956882665
-0.702227890318665,-0.388902144455227,-0.408870146559965,-0.206330956882665
1.11433661907624,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.318499758524175,-0.388902144455227,-0.408870146559965,-0.206330956882665
NA,NA,NA,NA
0.595658265775151,NA,NA,NA
1.16629837207253,-0.388902144455227,-0.408870146559965,-0.206330956882665
NA,NA,NA,NA
-0.48749167575357,-0.388902144455227,-0.408870146559965,-0.206330956882665
-0.313100929469806,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
0.70497794743249,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.665392810426465,-0.388902144455227,-0.408870146559965,-0.206330956882665
-1.34791575983999,-0.388902144455227,2.39481085842265,4.74561200830128
-0.106437314874047,2.90532778504787,-0.408870146559965,-0.206330956882665
0.358835089278218,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.262535338379212,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.71442930129898,NA,NA,NA
-2.07531206585773,NA,NA,NA
-2.00218405922491,-0.388902144455227,2.39481085842265,-0.206330956882665
-0.633327433308697,-0.388902144455227,2.39481085842265,-0.206330956882665
0.385005818577039,NA,NA,NA
0.6615956874986,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.756532325734801,-0.388902144455227,2.39481085842265,-0.206330956882665
0.562794627205349,-0.388902144455227,-0.408870146559965,-0.206330956882665
-1.28218572248256,-0.388902144455227,-0.408870146559965,-0.206330956882665
0.678040412892913,-0.388902144455227,-0.408870146559965,-0.206330956882665
1.1769616790365,-0.388902144455227,-0.408870146559965,-0.206330956882665
NA,NA,NA,NA
NA,NA,NA,NA
0.93225391522569,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.36634200379036,2.90532778504787,-0.408870146559965,-0.206330956882665
