"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.34252103775121,1.04880884817015,1.17260393995586,-1.50213523239762,0.870388279778489,-0.236901770739671,1.55699788832305,0.199637352376172,0.33166247903554,0.741619848709566,-0.105091277976944
-1.13086317647514,-1.04880884817015,-1.17260393995586,-1.50213523239762,-2.00189304349053,-0.236901770739671,0.486561840100952,0.199637352376172,0.33166247903554,0.741619848709566,-0.105091277976944
-0.464728317162363,0,0,0.751067616198811,-1.04446593573419,1.6583123951777,0.486561840100952,0.199637352376172,0.33166247903554,0.741619848709566,-0.105091277976944
-0.321796287466774,1.04880884817015,1.17260393995586,0.751067616198811,0.870388279778489,-0.236901770739671,NA,0.199637352376172,0.33166247903554,0.741619848709566,-0.105091277976944
-0.735393362058638,1.04880884817015,1.17260393995586,0.751067616198811,-1.04446593573419,-0.236901770739671,-0.583874208121142,1.39746146663321,1.6583123951777,0.741619848709566,1.15600405774638
0.715477823870025,1.04880884817015,0,0.751067616198811,NA,-0.236901770739671,-1.65431025634324,-0.998186761880863,0.33166247903554,-0.741619848709566,1.15600405774638
0.262642933383658,-1.04880884817015,-1.17260393995586,0.751067616198811,0.870388279778489,-1.18450885369836,-0.583874208121142,-2.1960108761379,-0.99498743710662,-0.741619848709566,-1.36618661370027
0.523644380182947,-1.04880884817015,-1.17260393995586,0.751067616198811,-0.0870388279778488,-1.18450885369836,-0.583874208121142,-0.998186761880863,0.33166247903554,-0.741619848709566,-1.36618661370027
-0.0263163267295832,1.04880884817015,0,-0.375533808099406,-0.0870388279778488,0.710705312219014,-0.583874208121142,0.199637352376172,0.33166247903554,0.741619848709566,1.15600405774638
0.0740808368506599,-1.04880884817015,1.17260393995586,0.751067616198811,-0.0870388279778488,0.710705312219014,1.55699788832305,0.199637352376172,-2.32163735324878,-2.2248595461287,-0.105091277976944
2.48903824357976,-1.04880884817015,-1.17260393995586,-0.375533808099406,0.870388279778489,-1.18450885369836,-0.583874208121142,0.199637352376172,-0.99498743710662,0.741619848709566,-1.36618661370027
-0.0432657102233391,0,0,-1.50213523239762,0.870388279778489,1.6583123951777,0.486561840100952,1.39746146663321,0.33166247903554,-0.741619848709566,1.15600405774638
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
