"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA
-0.167689579552685,-0.947278360888588,-0.682788741998919,-0.404519917477946,-1.26491106406735,-0.365720256705995
0.58206822179983,0.586410413883411,-0.682788741998919,-0.404519917477946,-1.26491106406735,-0.365720256705995
1.78609460983604,-0.947278360888588,0.819346490398703,-0.404519917477946,0,-0.365720256705995
NA,NA,NA,NA,NA,NA
-0.234634045699707,2.12009918865541,-0.682788741998919,-0.404519917477946,0,-0.365720256705995
NA,NA,NA,NA,NA,NA
0.891827889944758,-0.947278360888588,-0.682788741998919,-0.404519917477946,-1.26491106406735,-0.365720256705995
0.484439121686251,-0.947278360888588,-0.682788741998919,-0.404519917477946,0,-0.365720256705995
-1.6649278708157,0.586410413883411,0.819346490398703,1.07871977994119,0,-0.365720256705995
1.00865610281598,-0.947278360888588,-0.682788741998919,-0.404519917477946,0,-0.365720256705995
1.09358151780897,-0.947278360888588,-0.682788741998919,-0.404519917477946,0,-0.365720256705995
0.0542208474688606,-0.947278360888588,0.819346490398703,1.07871977994119,-1.26491106406735,-0.365720256705995
-0.449482705296421,-0.947278360888588,2.32148172279632,2.56195947736032,1.26491106406735,-0.365720256705995
0.13786268824421,2.12009918865541,-0.682788741998919,-0.404519917477946,1.26491106406735,-0.365720256705995
NA,NA,NA,NA,NA,NA
0.800030368321448,-0.947278360888588,-0.682788741998919,-0.404519917477946,0,-0.365720256705995
-0.701046644815603,0.586410413883411,-0.682788741998919,-0.404519917477946,0,2.65147186111847
-0.817869524007315,0.586410413883411,NA,NA,NA,2.65147186111847
-0.345583913408973,0.586410413883411,0.819346490398703,1.07871977994119,0,-0.365720256705995
-0.68066946771859,2.12009918865541,-0.682788741998919,-0.404519917477946,1.26491106406735,-0.365720256705995
NA,NA,NA,NA,NA,NA
-1.42116298293737,0.586410413883411,-0.682788741998919,-0.404519917477946,0,2.65147186111847
2.1140048863233,-0.947278360888588,-0.682788741998919,-0.404519917477946,-1.26491106406735,-0.365720256705995
-0.504102807911878,0.586410413883411,-0.682788741998919,-0.404519917477946,1.26491106406735,-0.365720256705995
0.56997761889471,0.586410413883411,-0.682788741998919,-0.404519917477946,0,-0.365720256705995
NA,NA,NA,NA,NA,NA
-1.27225831243193,0.586410413883411,-0.682788741998919,-0.404519917477946,-1.26491106406735,-0.365720256705995
1.70024355900841,-0.947278360888588,-0.682788741998919,-0.404519917477946,-1.26491106406735,-0.365720256705995
0.243694211633441,0.586410413883411,0.819346490398703,-0.404519917477946,-1.26491106406735,-0.365720256705995
NA,NA,NA,NA,NA,NA
-0.774940652921805,-0.947278360888588,-0.682788741998919,-1.88775961489708,0,-0.365720256705995
-2.30215701108053,-0.947278360888588,2.32148172279632,2.56195947736032,1.26491106406735,-0.365720256705995
0.634159869400437,0.586410413883411,0.819346490398703,-0.404519917477946,1.26491106406735,-0.365720256705995
NA,NA,NA,NA,NA,NA
-0.395913798180032,-0.947278360888588,0.819346490398703,1.07871977994119,1.26491106406735,-0.365720256705995
NA,NA,NA,NA,NA,NA
0.723387527260717,0.586410413883411,-0.682788741998919,-0.404519917477946,-1.26491106406735,-0.365720256705995
-1.39300142181816,0.586410413883411,2.32148172279632,1.07871977994119,1.26491106406735,-0.365720256705995
-0.143774184933933,0.586410413883411,0.819346490398703,1.07871977994119,1.26491106406735,2.65147186111847
0.429254012702893,-0.947278360888588,-0.682788741998919,-0.404519917477946,-1.26491106406735,NA
-0.0105825100155937,-0.947278360888588,-0.682788741998919,-1.88775961489708,0,-0.365720256705995
0.0262943803959726,0.586410413883411,0.819346490398703,1.07871977994119,1.26491106406735,-0.365720256705995
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
