"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q23f_num"
0.445860036181082,0.653180943700443,1.1343119998013,-0.648903472691003
-0.448414950363278,1.74770036287416,-1.22454136342186,-0.648903472691003
-0.977136935614167,-0.441338475473273,1.1343119998013,-1.88587571750823
0.0969886781806635,0.653180943700443,-1.22454136342186,-0.648903472691003
1.70988010673024,-0.441338475473273,1.1343119998013,-0.648903472691003
NA,NA,NA,NA
0.178362732849708,0.653180943700443,0.34802754539358,0.588068772126221
2.24194523581664,1.74770036287416,1.1343119998013,-1.88587571750823
0.991570029394097,0.653180943700443,-0.438256909014138,0.588068772126221
0.87959508154328,-1.53585789464699,-1.22454136342186,0.588068772126221
-1.74376622395682,-0.441338475473273,-1.22454136342186,-0.648903472691003
-0.470597658406952,1.74770036287416,0.34802754539358,-0.648903472691003
-1.15796439864534,-0.441338475473273,-0.438256909014138,-0.648903472691003
-0.208592133211528,-0.441338475473273,-1.22454136342186,-0.648903472691003
1.35396041414774,0.653180943700443,0.34802754539358,1.82504101694344
-1.4885831214632,-0.441338475473273,-0.438256909014138,-0.648903472691003
-0.239608714737905,-1.53585789464699,-1.22454136342186,-1.88587571750823
-0.735972109027401,-1.53585789464699,-1.22454136342186,0.588068772126221
0.879031874575708,-0.441338475473273,1.1343119998013,1.82504101694344
-2.05854606376302,-1.53585789464699,-1.22454136342186,0.588068772126221
0.493649048892727,0.653180943700443,1.1343119998013,-0.648903472691003
0.342688031394751,-0.441338475473273,-0.438256909014138,0.588068772126221
0.213086583377155,0.653180943700443,1.1343119998013,-1.88587571750823
-0.530174792724448,-1.53585789464699,1.1343119998013,-0.648903472691003
-0.244202050350471,-0.441338475473273,-1.22454136342186,-0.648903472691003
-1.26323965314751,0.653180943700443,-1.22454136342186,-0.648903472691003
-0.358419509691168,-1.53585789464699,1.1343119998013,-0.648903472691003
NA,NA,NA,NA
NA,NA,NA,NA
1.04232772567226,0.653180943700443,1.1343119998013,1.82504101694344
NA,NA,NA,NA
-1.64064475258379,NA,-1.22454136342186,NA
-1.45007877622908,-0.441338475473273,-1.22454136342186,0.588068772126221
-0.686796750784892,1.74770036287416,1.1343119998013,1.82504101694344
-0.566794573039814,0.653180943700443,NA,0.588068772126221
-0.361247920440922,0.653180943700443,0.34802754539358,-1.88587571750823
NA,NA,NA,NA
1.0950710911418,0.653180943700443,-0.438256909014138,0.588068772126221
0.121715094831579,0.653180943700443,-0.438256909014138,0.588068772126221
-0.511319763307171,-0.441338475473273,-1.22454136342186,0.588068772126221
-1.53392022450255,-0.441338475473273,NA,NA
0.813821622093731,1.74770036287416,1.1343119998013,0.588068772126221
0.782702925252,-0.441338475473273,1.1343119998013,0.588068772126221
0.897860092637724,1.74770036287416,0.34802754539358,0.588068772126221
1.13143709973287,-0.441338475473273,-1.22454136342186,-0.648903472691003
0.832147501704898,0.653180943700443,1.1343119998013,0.588068772126221
-0.0359053802591371,-1.53585789464699,-0.438256909014138,0.588068772126221
0.0430363677326898,-0.441338475473273,-0.438256909014138,-0.648903472691003
1.09496586780622,-0.441338475473273,1.1343119998013,1.82504101694344
-0.935772200723323,-0.441338475473273,-1.22454136342186,0.588068772126221
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.340469101391714,-0.441338475473273,-0.438256909014138,0.588068772126221
1.23259765373831,-0.441338475473273,1.1343119998013,0.588068772126221
-1.21633672577037,-0.441338475473273,0.34802754539358,0.588068772126221
-0.143206539708596,-0.441338475473273,0.34802754539358,-0.648903472691003
1.35464739895723,1.74770036287416,1.1343119998013,1.82504101694344
-0.451806568080605,-0.441338475473273,-1.22454136342186,-0.648903472691003
1.41103613514538,-0.441338475473273,-0.438256909014138,0.588068772126221
0.507737461207964,-0.441338475473273,-0.438256909014138,0.588068772126221
1.34830874147693,0.653180943700443,1.1343119998013,0.588068772126221
0.49371712576963,-1.53585789464699,1.1343119998013,-0.648903472691003
0.106402272328802,1.74770036287416,-1.22454136342186,-0.648903472691003
-1.75427322336739,-1.53585789464699,-1.22454136342186,-1.88587571750823
-1.71452589471639,-0.441338475473273,-1.22454136342186,-0.648903472691003
-0.7212905703691,-0.441338475473273,1.1343119998013,0.588068772126221
0.553532547879297,-0.441338475473273,0.34802754539358,0.588068772126221
0.0729812252462071,0.653180943700443,0.34802754539358,-0.648903472691003
0.973013089073948,-0.441338475473273,1.1343119998013,0.588068772126221
0.253930387864797,1.74770036287416,1.1343119998013,-0.648903472691003
