"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q21c_num","TX_RESP_Q23h_num"
NA,NA,NA,NA
-1.09533552220982,0.229415733870561,1.21478743079779,1.29957257930786
NA,NA,NA,NA
-2.10496694311838,0.229415733870561,-1.34976381199754,-0.324893144826966
0.84389004680272,NA,-0.494913397732432,-0.324893144826966
0.328596551883974,0.229415733870561,-0.494913397732432,1.29957257930786
-0.0192147659474512,0.229415733870561,-1.34976381199754,-0.324893144826966
1.44181652606897,-4.12948320967011,-0.494913397732432,-0.324893144826966
0.882623842383114,0.229415733870561,1.21478743079779,-0.324893144826966
-0.313628620930093,0.229415733870561,-1.34976381199754,1.29957257930786
1.34582536973603,0.229415733870561,1.21478743079779,-0.324893144826966
-1.38506757897288,0.229415733870561,0.359937016532678,-0.324893144826966
NA,NA,NA,NA
-1.40557469468751,0.229415733870561,-0.494913397732432,1.29957257930786
1.18384991920866,0.229415733870561,0.359937016532678,-0.324893144826966
-0.631720766735571,0.229415733870561,NA,1.29957257930786
0.313952775125493,0.229415733870561,1.21478743079779,-0.324893144826966
-0.878704534082017,0.229415733870561,-0.494913397732432,-0.324893144826966
0.231650345495009,0.229415733870561,-1.34976381199754,-0.324893144826966
0.099721593686055,0.229415733870561,0.359937016532678,-1.94935886896179
0.00623586376028649,0.229415733870561,-0.494913397732432,1.29957257930786
0.0859853908922087,0.229415733870561,1.21478743079779,-1.94935886896179
1.0700652016412,0.229415733870561,1.21478743079779,-0.324893144826966
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
