"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22f_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA
-1.8403388974853,1.40466256555691,0.913171166292151,1.14069489089906,-1.04697366067817,1.1638652027802,1.71431878274984,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA,NA
-1.18766205151934,1.40466256555691,-1.08878100596372,1.14069489089906,-1.04697366067817,1.1638652027802,0.223606797749979,-0.229415733870561
0.417959044891514,1.40466256555691,0.913171166292151,-1.54329308768697,0.348991220226056,-0.860248193359276,-1.26710518724988,-0.229415733870561
1.34546938345343,-0.156073618395212,-1.08878100596372,-0.201299098393952,0.348991220226056,-0.860248193359276,0.223606797749979,-0.229415733870561
-0.179320325359136,-0.156073618395212,-1.08878100596372,-1.54329308768697,-1.04697366067817,-1.87230489142901,0.223606797749979,-0.229415733870561
-0.652775839665976,1.40466256555691,0.913171166292151,1.14069489089906,-1.04697366067817,1.1638652027802,0.223606797749979,-0.229415733870561
0.818972606757433,-1.71680980234734,-1.08878100596372,-1.54329308768697,-1.04697366067817,0.15180850471046,0.223606797749979,-0.229415733870561
-0.992124835197315,1.40466256555691,0.913171166292151,-0.201299098393952,0.348991220226056,1.1638652027802,1.71431878274984,-0.229415733870561
1.01347669370312,-0.156073618395212,-1.08878100596372,-0.201299098393952,1.74495610113028,1.1638652027802,0.223606797749979,-0.229415733870561
0.565106587766958,-0.156073618395212,-0.421463615211762,-0.201299098393952,0.348991220226056,0.15180850471046,0.223606797749979,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA,NA
-0.120880658988937,-0.156073618395212,-1.08878100596372,1.14069489089906,-1.04697366067817,-0.860248193359276,0.223606797749979,-0.229415733870561
-0.00413531743506145,-0.156073618395212,-1.08878100596372,1.14069489089906,1.74495610113028,0.15180850471046,0.223606797749979,-0.229415733870561
1.2799841173983,-0.156073618395212,NA,-1.54329308768697,1.74495610113028,0.15180850471046,-1.26710518724988,NA
-0.832076362797457,-0.156073618395212,0.913171166292151,1.14069489089906,0.348991220226056,-0.860248193359276,0.223606797749979,-0.229415733870561
-1.43480531830553,-0.156073618395212,0.913171166292151,-0.201299098393952,0.348991220226056,0.15180850471046,0.223606797749979,4.12948320967011
0.0499281100280438,-0.156073618395212,0.913171166292151,1.14069489089906,0.348991220226056,-1.87230489142901,-2.75781717224974,-0.229415733870561
0.934174314040172,-1.71680980234734,0.913171166292151,-0.201299098393952,-1.04697366067817,-0.860248193359276,0.223606797749979,-0.229415733870561
1.59020645451708,-0.156073618395212,-1.08878100596372,-0.201299098393952,0.348991220226056,0.15180850471046,0.223606797749979,-0.229415733870561
-0.956794452422062,-0.156073618395212,0.913171166292151,-0.201299098393952,-1.04697366067817,1.1638652027802,0.223606797749979,-0.229415733870561
0.185636746620059,-1.71680980234734,0.913171166292151,-0.201299098393952,0.348991220226056,0.15180850471046,-1.26710518724988,-0.229415733870561
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
