"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q19_num"
NA,NA,NA
0.261269219843858,-0.363067737231198,-0.410566255383114
-1.62703273163411,1.45227094892479,-0.410566255383114
NA,NA,NA
-0.349827318679443,-0.363067737231198,1.34900341054452
0.76233332289935,-0.363067737231198,-0.410566255383114
NA,NA,NA
NA,NA,NA
-0.272418700371756,1.45227094892479,-0.410566255383114
NA,NA,NA
-1.0136964678252,-0.363067737231198,-0.410566255383114
1.37447583703955,-0.363067737231198,-0.410566255383114
0.321736015105841,-0.363067737231198,-0.410566255383114
0.32668110833107,-2.17840642338718,-0.410566255383114
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.2337914582004,-0.363067737231198,-0.410566255383114
0.853271692274522,-0.363067737231198,-0.410566255383114
NA,NA,NA
0.38671726795024,1.45227094892479,-0.410566255383114
-0.339338325304041,1.45227094892479,-0.410566255383114
NA,NA,NA
NA,NA,NA
NA,NA,NA
-1.71628935289866,1.45227094892479,1.34900341054452
0.0113364692916178,-2.17840642338718,-0.410566255383114
NA,NA,NA
-0.277714710652803,1.45227094892479,-0.410566255383114
NA,NA,NA
-1.73548256435215,1.45227094892479,3.10857307647215
-1.62932883161769,NA,3.10857307647215
NA,NA,NA
-1.49033063521351,-0.363067737231198,1.34900341054452
0.519293759869483,-0.363067737231198,NA
0.480418350419468,-0.363067737231198,-0.410566255383114
NA,NA,NA
1.3504784779281,-0.363067737231198,-0.410566255383114
NA,NA,NA
1.06638601288867,-0.363067737231198,-0.410566255383114
0.929092873194802,-0.363067737231198,-0.410566255383114
0.078969609102378,-0.363067737231198,-0.410566255383114
0.709194232628394,-0.363067737231198,-0.410566255383114
-1.59652713861084,NA,NA
0.770185003799948,1.45227094892479,-0.410566255383114
0.627060214793285,-0.363067737231198,-0.410566255383114
0.232839062649909,-0.363067737231198,-0.410566255383114
0.927660955866226,-0.363067737231198,-0.410566255383114
NA,NA,NA
NA,NA,NA
1.2923787494839,-0.363067737231198,-0.410566255383114
