"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num"
NA,NA,NA,NA,NA,NA,NA,NA
0.687528407781019,-0.247044007032124,-0.47278309456991,-0.0426143242295351,-0.908513525158996,0.785551687842922,-0.363067737231198,-0.670027929425449
-1.7545971823585,1.13640243234777,0.581886885624505,1.15058675419745,1.13564190644874,-1.38406725953277,1.45227094892479,2.21624622809956
NA,NA,NA,NA,NA,NA,NA,NA
1.01409220109158,1.13640243234777,-0.47278309456991,1.15058675419745,-0.908513525158996,-2.46887673322061,-0.363067737231198,-0.670027929425449
0.145072074612135,-0.247044007032124,-0.47278309456991,1.15058675419745,-0.908513525158996,0.785551687842922,-0.363067737231198,-0.670027929425449
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.66738000573168,-0.247044007032124,-1.52745307476432,1.15058675419745,1.13564190644874,-0.299257785844923,1.45227094892479,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.605181066850092,1.13640243234777,0.581886885624505,-0.0426143242295351,1.13564190644874,0.785551687842922,-0.363067737231198,0.773109149337056
0.216054611602325,1.13640243234777,-0.47278309456991,-0.0426143242295351,-0.908513525158996,0.785551687842922,-0.363067737231198,0.773109149337056
-1.88459790387978,-1.63049044641202,1.63655686581892,-0.0426143242295351,-0.908513525158996,0.785551687842922,-0.363067737231198,-0.670027929425449
-0.567767599583814,-1.63049044641202,0.581886885624505,-0.0426143242295351,-0.227128381289749,-0.299257785844923,-2.17840642338718,-0.670027929425449
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.00954291194463875,1.13640243234777,-0.47278309456991,-1.23581540265652,1.13564190644874,-1.38406725953277,-0.363067737231198,2.21624622809956
-0.823036592085456,-0.247044007032124,-0.47278309456991,-1.23581540265652,1.13564190644874,-1.38406725953277,-0.363067737231198,-0.670027929425449
NA,NA,NA,NA,NA,NA,NA,NA
-0.6290728881498,1.13640243234777,-1.52745307476432,-1.23581540265652,1.13564190644874,-1.38406725953277,1.45227094892479,2.21624622809956
-0.705823193125688,-1.63049044641202,-1.52745307476432,-0.0426143242295351,1.13564190644874,0.785551687842922,1.45227094892479,-0.670027929425449
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-1.74729866117937,-1.63049044641202,NA,NA,NA,-1.38406725953277,1.45227094892479,NA
-0.402992418413728,NA,-0.47278309456991,-1.23581540265652,NA,-1.38406725953277,-2.17840642338718,0.773109149337056
NA,NA,NA,NA,NA,NA,NA,NA
-0.430811136942047,-0.247044007032124,0.581886885624505,-0.0426143242295351,-0.908513525158996,0.785551687842922,1.45227094892479,-0.670027929425449
NA,NA,NA,NA,NA,NA,NA,NA
-0.467284300839465,NA,-1.52745307476432,-2.42901648108351,0.454256762579498,0.785551687842922,1.45227094892479,0.773109149337056
-1.28236701050821,NA,-1.52745307476432,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.642342571840285,-0.247044007032124,1.63655686581892,1.15058675419745,-0.908513525158996,0.785551687842922,-0.363067737231198,-0.670027929425449
0.682546166049236,-0.247044007032124,NA,NA,NA,NA,-0.363067737231198,-0.670027929425449
0.759396387501472,-0.247044007032124,1.63655686581892,1.15058675419745,1.13564190644874,0.785551687842922,-0.363067737231198,-0.670027929425449
NA,NA,NA,NA,NA,NA,NA,NA
1.38825385480334,-0.247044007032124,0.581886885624505,1.15058675419745,1.13564190644874,0.785551687842922,-0.363067737231198,-0.670027929425449
NA,NA,NA,NA,NA,NA,NA,NA
-0.504919043434709,-1.63049044641202,-0.47278309456991,-0.0426143242295351,1.13564190644874,-0.299257785844923,-0.363067737231198,-0.670027929425449
1.61721129333876,1.13640243234777,0.581886885624505,1.15058675419745,-0.908513525158996,-0.299257785844923,-0.363067737231198,-0.670027929425449
0.500194301099841,1.13640243234777,0.581886885624505,-0.0426143242295351,-0.908513525158996,0.785551687842922,-0.363067737231198,0.773109149337056
0.77309827854542,-0.247044007032124,1.63655686581892,-0.0426143242295351,-0.908513525158996,0.785551687842922,-0.363067737231198,-0.670027929425449
0.802575451668235,NA,NA,NA,NA,NA,NA,NA
0.305177277869164,1.13640243234777,0.581886885624505,-1.23581540265652,-0.908513525158996,0.785551687842922,1.45227094892479,0.773109149337056
0.701130382348619,1.13640243234777,0.581886885624505,1.15058675419745,-0.908513525158996,0.785551687842922,-0.363067737231198,-0.670027929425449
1.9770049130574,-0.247044007032124,-0.47278309456991,-0.0426143242295351,-0.908513525158996,0.785551687842922,-0.363067737231198,-0.670027929425449
-0.328164239270492,-0.247044007032124,0.581886885624505,-0.0426143242295351,1.13564190644874,-0.299257785844923,-0.363067737231198,0.773109149337056
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.38879584738846,-0.247044007032124,-0.47278309456991,-1.23581540265652,-0.908513525158996,-0.299257785844923,-0.363067737231198,-0.670027929425449
