"Variavel","N_Total","N_NA","Pct_NA"
"TX_RESP_Q21b_num",41,17,41.46
"TX_RESP_Q22d_num",41,16,39.02
"TX_RESP_Q23b_num",41,16,39.02
"TX_RESP_Q23g_num",41,16,39.02
"TX_RESP_Q10a_num",41,15,36.59
"TX_RESP_Q10b_num",41,15,36.59
"TX_RESP_Q10c_num",41,15,36.59
"TX_RESP_Q10d_num",41,15,36.59
"TX_RESP_Q10e_num",41,15,36.59
"TX_RESP_Q10f_num",41,15,36.59
"TX_RESP_Q21a_num",41,15,36.59
"TX_RESP_Q21c_num",41,15,36.59
"TX_RESP_Q21d_num",41,15,36.59
"TX_RESP_Q21e_num",41,15,36.59
"TX_RESP_Q22a_num",41,15,36.59
"TX_RESP_Q22b_num",41,15,36.59
"TX_RESP_Q22c_num",41,15,36.59
"TX_RESP_Q22e_num",41,15,36.59
"TX_RESP_Q22f_num",41,15,36.59
"TX_RESP_Q22g_num",41,15,36.59
"TX_RESP_Q22h_num",41,15,36.59
"TX_RESP_Q23a_num",41,15,36.59
"TX_RESP_Q23c_num",41,15,36.59
"TX_RESP_Q23d_num",41,15,36.59
"TX_RESP_Q23e_num",41,15,36.59
"TX_RESP_Q23f_num",41,15,36.59
"TX_RESP_Q23h_num",41,15,36.59
"TX_RESP_Q23i_num",41,15,36.59
"TX_RESP_Q19_num",41,15,36.59
"TX_RESP_Q20_num",41,15,36.59
"TX_RESP_Q01",41,0,0
"TX_RESP_Q02",41,0,0
"TX_RESP_Q03",41,0,0
"TX_RESP_Q04",41,0,0
"TX_RESP_Q05a",41,0,0
"TX_RESP_Q05b",41,0,0
"TX_RESP_Q05c",41,0,0
"TX_RESP_Q06",41,0,0
"TX_RESP_Q07a",41,0,0
"TX_RESP_Q07b",41,0,0
"TX_RESP_Q07c",41,0,0
"TX_RESP_Q07d",41,0,0
"TX_RESP_Q07e",41,0,0
"TX_RESP_Q08",41,0,0
"TX_RESP_Q09",41,0,0
"TX_RESP_Q10a",41,0,0
"TX_RESP_Q10b",41,0,0
"TX_RESP_Q10c",41,0,0
"TX_RESP_Q10d",41,0,0
"TX_RESP_Q10e",41,0,0
"TX_RESP_Q10f",41,0,0
"TX_RESP_Q11a",41,0,0
"TX_RESP_Q11b",41,0,0
"TX_RESP_Q11c",41,0,0
"TX_RESP_Q12a",41,0,0
"TX_RESP_Q12b",41,0,0
"TX_RESP_Q12c",41,0,0
"TX_RESP_Q12d",41,0,0
"TX_RESP_Q12e",41,0,0
"TX_RESP_Q12f",41,0,0
"TX_RESP_Q12g",41,0,0
"TX_RESP_Q13a",41,0,0
"TX_RESP_Q13b",41,0,0
"TX_RESP_Q13c",41,0,0
"TX_RESP_Q13d",41,0,0
"TX_RESP_Q13e",41,0,0
"TX_RESP_Q13f",41,0,0
"TX_RESP_Q13g",41,0,0
"TX_RESP_Q13h",41,0,0
"TX_RESP_Q13i",41,0,0
"TX_RESP_Q14",41,0,0
"TX_RESP_Q15a",41,0,0
"TX_RESP_Q15b",41,0,0
"TX_RESP_Q16",41,0,0
"TX_RESP_Q17",41,0,0
"TX_RESP_Q18",41,0,0
"TX_RESP_Q19",41,0,0
"TX_RESP_Q20",41,0,0
"TX_RESP_Q21a",41,0,0
"TX_RESP_Q21b",41,0,0
"TX_RESP_Q21c",41,0,0
"TX_RESP_Q21d",41,0,0
"TX_RESP_Q21e",41,0,0
"TX_RESP_Q22a",41,0,0
"TX_RESP_Q22b",41,0,0
"TX_RESP_Q22c",41,0,0
"TX_RESP_Q22d",41,0,0
"TX_RESP_Q22e",41,0,0
"TX_RESP_Q22f",41,0,0
"TX_RESP_Q22g",41,0,0
"TX_RESP_Q22h",41,0,0
"TX_RESP_Q23a",41,0,0
"TX_RESP_Q23b",41,0,0
"TX_RESP_Q23c",41,0,0
"TX_RESP_Q23d",41,0,0
"TX_RESP_Q23e",41,0,0
"TX_RESP_Q23f",41,0,0
"TX_RESP_Q23g",41,0,0
"TX_RESP_Q23h",41,0,0
"TX_RESP_Q23i",41,0,0
"TX_RESP_Q24",41,0,0
"TX_RESP_Q25",41,0,0
