"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
1.09855320169418,0.0424388035069109,-0.522295063620316,-0.503192790731379
0.609519127276388,0.947799944987676,-0.522295063620316,1.11577531857827
0.646736113013815,0.0424388035069109,-0.522295063620316,-0.503192790731379
0.506938371026655,-0.862922337973855,1.15813253237548,1.11577531857827
-0.585870593263705,-0.862922337973855,-0.522295063620316,-0.503192790731379
-0.180952598818218,0.947799944987676,1.15813253237548,1.11577531857827
NA,NA,NA,NA
0.542235084660161,0.947799944987676,1.15813253237548,-0.503192790731379
NA,NA,NA,NA
NA,NA,NA,NA
-0.215103726279342,-0.862922337973855,-0.522295063620316,-0.503192790731379
NA,NA,NA,NA
0.730732330559562,-0.862922337973855,-0.522295063620316,-0.503192790731379
NA,NA,NA,NA
1.25732026046921,1.85316108646844,1.15813253237548,1.11577531857827
0.951967614307764,-0.862922337973855,-0.522295063620316,-0.503192790731379
0.474052715065204,0.947799944987676,-0.522295063620316,1.11577531857827
0.510222519071772,0.0424388035069109,1.15813253237548,1.11577531857827
0.849490323561126,0.947799944987676,-0.522295063620316,1.11577531857827
0.12245073711228,-0.862922337973855,1.15813253237548,-0.503192790731379
-0.556706901524477,-0.862922337973855,-0.522295063620316,-2.12216090004103
-0.809764239679075,0.0424388035069109,-0.522295063620316,-0.503192790731379
-0.165278788838086,-0.862922337973855,-0.522295063620316,-0.503192790731379
0.249661985380648,0.947799944987676,1.15813253237548,1.11577531857827
-1.11531243518336,-0.862922337973855,-0.522295063620316,-0.503192790731379
0.203373516239731,-0.862922337973855,-0.522295063620316,-0.503192790731379
-0.0806908164007998,NA,-0.522295063620316,1.11577531857827
1.68025627533282,0.947799944987676,1.15813253237548,1.11577531857827
NA,NA,NA,NA
0.613200694608957,0.0424388035069109,-0.522295063620316,-0.503192790731379
NA,NA,NA,NA
-0.35932616432316,-0.862922337973855,-0.522295063620316,-0.503192790731379
0.352775160727649,NA,-0.522295063620316,1.11577531857827
NA,NA,NA,NA
1.42980430755363,1.85316108646844,-2.20272265961611,-2.12216090004103
0.61362967110386,NA,1.15813253237548,1.11577531857827
-1.37911422385026,-0.862922337973855,-0.522295063620316,-2.12216090004103
0.446115380376935,NA,1.15813253237548,1.11577531857827
-0.671822418741455,-0.862922337973855,-0.522295063620316,-0.503192790731379
-0.399730153204392,-0.862922337973855,-0.522295063620316,1.11577531857827
0.268366363610464,-0.862922337973855,1.15813253237548,-0.503192790731379
0.816300614592904,-0.862922337973855,-0.522295063620316,-0.503192790731379
0.0966065292462512,NA,-0.522295063620316,-0.503192790731379
0.966383555830948,0.947799944987676,-0.522295063620316,-0.503192790731379
-0.813218700461358,-0.862922337973855,-0.522295063620316,-0.503192790731379
-0.070119220606821,NA,-3.88315025561191,-2.12216090004103
0.502782392148687,-0.862922337973855,-0.522295063620316,-0.503192790731379
0.212692281737604,-0.862922337973855,-2.20272265961611,-0.503192790731379
0.583267377999762,-0.862922337973855,1.15813253237548,1.11577531857827
-0.140620541133362,-0.862922337973855,1.15813253237548,1.11577531857827
-1.39689632093661,NA,-0.522295063620316,-0.503192790731379
0.704672374905871,-0.862922337973855,-0.522295063620316,-0.503192790731379
-0.368628509996836,-0.862922337973855,-0.522295063620316,-0.503192790731379
0.795640628431085,NA,1.15813253237548,1.11577531857827
-0.575941179771139,0.0424388035069109,-0.522295063620316,-0.503192790731379
-1.03079891302287,0.0424388035069109,1.15813253237548,1.11577531857827
1.07652933959117,0.947799944987676,1.15813253237548,1.11577531857827
-0.00338147493090597,NA,1.15813253237548,1.11577531857827
-1.8060156835091,0.0424388035069109,-0.522295063620316,1.11577531857827
0.261471274087481,-0.862922337973855,1.15813253237548,1.11577531857827
-1.8824178812188,-0.862922337973855,-0.522295063620316,-2.12216090004103
NA,NA,NA,NA
-1.91000952937116,-0.862922337973855,-0.522295063620316,-0.503192790731379
NA,NA,NA,NA
0.212573678851254,0.947799944987676,1.15813253237548,1.11577531857827
2.39321175185207,0.0424388035069109,1.15813253237548,-0.503192790731379
-1.65257038822925,0.0424388035069109,-0.522295063620316,-0.503192790731379
1.18391329518112,-0.862922337973855,-0.522295063620316,-0.503192790731379
0.239109305590554,1.85316108646844,-0.522295063620316,-0.503192790731379
0.0396253423445842,0.0424388035069109,-0.522295063620316,-0.503192790731379
-0.373859426291752,-0.862922337973855,-0.522295063620316,-0.503192790731379
-3.08794770197754,-0.862922337973855,-0.522295063620316,-0.503192790731379
0.0348990894608452,NA,1.15813253237548,1.11577531857827
-0.0795098944003364,1.85316108646844,1.15813253237548,1.11577531857827
-0.897569467125944,-0.862922337973855,1.15813253237548,-0.503192790731379
1.44967069178002,1.85316108646844,1.15813253237548,1.11577531857827
NA,NA,NA,NA
-1.53746998549479,1.85316108646844,-0.522295063620316,-0.503192790731379
-0.784087825469792,-0.862922337973855,-0.522295063620316,-0.503192790731379
1.17887037098778,1.85316108646844,1.15813253237548,1.11577531857827
-2.72827981172359,1.85316108646844,-0.522295063620316,-0.503192790731379
0.088271876865798,-0.862922337973855,-0.522295063620316,1.11577531857827
-0.483834874414074,NA,NA,NA
-0.313425038148013,0.947799944987676,-0.522295063620316,-2.12216090004103
1.35639102166376,0.947799944987676,1.15813253237548,1.11577531857827
0.105990882437984,0.947799944987676,1.15813253237548,-0.503192790731379
NA,NA,NA,NA
NA,NA,NA,NA
