"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q23g_num"
-0.903050333397614,-1.88801723563953,0.0318122257993672
NA,NA,NA
NA,NA,NA
1.45364420327224,0.0510274928551226,-1.32020737067374
0.0735536840299321,1.02054985710245,0.0318122257993672
NA,NA,NA
NA,NA,NA
0.241001563156662,-1.88801723563953,0.0318122257993672
NA,NA,NA
0.182360245292919,1.02054985710245,-1.32020737067374
-1.5778909467311,-0.918494871392204,0.0318122257993672
-1.11727047084938,1.02054985710245,0.0318122257993672
NA,NA,NA
0.253897755096265,0.0510274928551226,0.0318122257993672
0.423924647269343,1.02054985710245,0.0318122257993672
-1.24889807476287,NA,1.38383182227248
NA,NA,NA
NA,NA,NA
-1.09901131953733,0.0510274928551226,-1.32020737067374
-1.82366583474366,0.0510274928551226,0.0318122257993672
1.39616473380461,1.02054985710245,-1.32020737067374
1.10194391607885,-0.918494871392204,0.0318122257993672
NA,NA,NA
-0.675449115709777,-0.918494871392204,1.38383182227248
-1.23399326031936,NA,NA
0.0700787043851857,-0.918494871392204,0.0318122257993672
0.0576638718079789,1.02054985710245,1.38383182227248
-0.286941217074417,1.02054985710245,-1.32020737067374
-1.2506103943567,0.0510274928551226,1.38383182227248
-0.45172577139261,-1.88801723563953,0.0318122257993672
0.736874262159468,1.02054985710245,NA
-1.10939761026591,-0.918494871392204,1.38383182227248
-0.909179284049747,0.0510274928551226,0.0318122257993672
0.570954815399394,1.02054985710245,1.38383182227248
NA,NA,NA
-0.186601312698863,NA,1.38383182227248
NA,NA,NA
-1.23565755664773,0.0510274928551226,1.38383182227248
-0.996038532724255,NA,NA
-0.48648375241608,NA,1.38383182227248
1.09042154242461,0.0510274928551226,-1.32020737067374
0.009043429927405,NA,NA
NA,1.02054985710245,-1.32020737067374
-1.12520075101674,-1.88801723563953,1.38383182227248
1.5359474492513,1.02054985710245,-1.32020737067374
NA,NA,NA
NA,NA,NA
-1.60382971759832,0.0510274928551226,0.0318122257993672
NA,NA,NA
0.686860082648808,-0.918494871392204,1.38383182227248
-0.867697365586407,1.02054985710245,0.0318122257993672
1.08668537914137,NA,0.0318122257993672
0.738941452213763,1.02054985710245,0.0318122257993672
-0.499842574857138,-1.88801723563953,1.38383182227248
-0.664744243017465,0.0510274928551226,0.0318122257993672
-1.14727922940772,-0.918494871392204,0.0318122257993672
0.786621411905917,1.02054985710245,0.0318122257993672
-1.1003921744322,-0.918494871392204,1.38383182227248
-0.184564586274224,1.02054985710245,1.38383182227248
1.09875588554304,NA,-1.32020737067374
-0.514075127360224,1.02054985710245,NA
NA,NA,NA
1.01598764935361,0.0510274928551226,0.0318122257993672
2.17857393281879,1.02054985710245,-2.67222696714685
0.954420653817688,0.0510274928551226,0.0318122257993672
1.91509387236733,-0.918494871392204,-1.32020737067374
0.296486462080756,-0.918494871392204,-1.32020737067374
1.02031293204022,1.02054985710245,0.0318122257993672
-0.174491010125027,0.0510274928551226,0.0318122257993672
0.351801525738048,0.0510274928551226,1.38383182227248
1.33417258674775,1.02054985710245,-1.32020737067374
0.497085445486468,1.02054985710245,0.0318122257993672
0.627585151050303,1.02054985710245,0.0318122257993672
-1.43240324166943,NA,1.38383182227248
NA,NA,NA
0.777326688512984,-0.918494871392204,0.0318122257993672
0.744464871793225,0.0510274928551226,-1.32020737067374
1.19497312332008,0.0510274928551226,1.38383182227248
-1.12129007556613,NA,NA
NA,NA,NA
-0.27068949778249,-0.918494871392204,0.0318122257993672
NA,1.02054985710245,0.0318122257993672
-0.304925154046251,NA,NA
-0.913838348626971,-0.918494871392204,0.0318122257993672
NA,NA,NA
-1.07987726893811,NA,-1.32020737067374
-0.802879095063717,1.02054985710245,0.0318122257993672
NA,NA,NA
0.520994526538545,-0.918494871392204,-1.32020737067374
-0.982872972570153,NA,0.0318122257993672
-0.391525578791193,1.02054985710245,0.0318122257993672
-0.382140676251712,-1.88801723563953,0.0318122257993672
1.10129038299937,1.02054985710245,0.0318122257993672
1.52802890385265,1.02054985710245,0.0318122257993672
-1.20516977717729,-0.918494871392204,0.0318122257993672
1.91310280949922,1.02054985710245,0.0318122257993672
NA,NA,NA
0.502629953635797,1.02054985710245,0.0318122257993672
-0.209792446995349,-0.918494871392204,1.38383182227248
-0.11604646222367,-1.88801723563953,0.0318122257993672
-0.547476849734127,1.02054985710245,NA
NA,NA,NA
-0.169615256240692,0.0510274928551226,1.38383182227248
0.912278186924,NA,0.0318122257993672
1.01331845716071,NA,-1.32020737067374
1.6189815459798,0.0510274928551226,0.0318122257993672
NA,NA,NA
0.497723757380444,1.02054985710245,-1.32020737067374
1.28822016783493,0.0510274928551226,0.0318122257993672
0.435174102516372,-0.918494871392204,-1.32020737067374
-1.43392699713551,-1.88801723563953,-2.67222696714685
-1.06868635998282,NA,0.0318122257993672
NA,NA,NA
-1.83492583427562,-0.918494871392204,0.0318122257993672
NA,NA,NA
1.2726758722723,0.0510274928551226,1.38383182227248
-0.365979136106333,NA,0.0318122257993672
