"PROFICIENCIA_MT_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
-0.366623897218557,0.539449062475124,-1.501051421651,1.08820197025675,0.981075228530759,-2.01670054263486,-0.447005585444107
0.00632042178014639,0.539449062475124,1.04033266847099,-0.0806075533523521,-0.477959726720113,-0.954331506782568,-0.447005585444107
-0.513802691085811,-1.34862265618781,0.193204638430327,1.08820197025675,0.981075228530759,0.108037529069725,-0.447005585444107
0.761917901363632,-1.34862265618781,1.04033266847099,-1.24941707696146,-0.477959726720113,0.108037529069725,-0.447005585444107
-1.15730370070216,0.539449062475124,0.193204638430327,1.08820197025675,0.981075228530759,1.17040656492202,-0.447005585444107
0.603305700228937,0.539449062475124,NA,1.08820197025675,-0.477959726720113,0.108037529069725,NA
0.622263326278092,0.539449062475124,-1.501051421651,-1.24941707696146,-1.93699468197099,-2.01670054263486,-0.447005585444107
-0.308415421659953,0.539449062475124,0.193204638430327,1.08820197025675,0.981075228530759,1.17040656492202,1.40487469711005
0.586182790167758,0.539449062475124,1.04033266847099,-2.41822660057056,-0.477959726720113,-0.954331506782568,-0.447005585444107
-1.76370086888009,0.539449062475124,-0.653923391610337,-0.0806075533523521,0.981075228530759,1.17040656492202,-0.447005585444107
-0.787814100400573,-1.34862265618781,1.04033266847099,1.08820197025675,0.981075228530759,1.17040656492202,-0.447005585444107
-0.576510068343216,0.539449062475124,-0.653923391610337,1.08820197025675,0.981075228530759,1.17040656492202,1.40487469711005
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.434142468257825,0.539449062475124,1.04033266847099,-0.0806075533523521,0.981075228530759,1.17040656492202,1.40487469711005
-1.56250302768063,NA,1.04033266847099,1.08820197025675,0.981075228530759,1.17040656492202,1.40487469711005
-0.584710454360362,0.539449062475124,-1.501051421651,-0.0806075533523521,0.981075228530759,0.108037529069725,-0.447005585444107
-0.860294448872296,NA,-1.501051421651,1.08820197025675,0.981075228530759,1.17040656492202,1.40487469711005
0.0215891350133441,0.539449062475124,0.193204638430327,1.08820197025675,0.981075228530759,1.17040656492202,-0.447005585444107
1.30706878022803,-3.23669437485075,0.193204638430327,-0.0806075533523521,-1.93699468197099,-0.954331506782568,-0.447005585444107
0.634692152088558,0.539449062475124,1.04033266847099,1.08820197025675,0.981075228530759,1.17040656492202,-0.447005585444107
-0.384219435905122,0.539449062475124,-1.501051421651,-0.0806075533523521,-0.477959726720113,-2.01670054263486,-0.447005585444107
-0.412021537921005,-1.34862265618781,1.04033266847099,-0.0806075533523521,-0.477959726720113,0.108037529069725,-0.447005585444107
0.68973031424805,0.539449062475124,0.193204638430327,1.08820197025675,-0.477959726720113,0.108037529069725,-0.447005585444107
1.46643938717626,0.539449062475124,1.04033266847099,-0.0806075533523521,-0.477959726720113,-0.954331506782568,-0.447005585444107
0.487380908464033,-1.34862265618781,-0.653923391610337,-1.24941707696146,-1.93699468197099,-0.954331506782568,-0.447005585444107
0.190421842869883,0.539449062475124,1.04033266847099,1.08820197025675,0.981075228530759,1.17040656492202,-0.447005585444107
-1.34580504785287,NA,1.04033266847099,NA,NA,NA,3.25675497966421
NA,NA,NA,NA,NA,NA,NA
-0.589230258676224,0.539449062475124,1.04033266847099,1.08820197025675,0.981075228530759,-2.01670054263486,-0.447005585444107
-0.469145347247033,0.539449062475124,-0.653923391610337,-1.24941707696146,-1.93699468197099,-0.954331506782568,1.40487469711005
NA,NA,NA,NA,NA,NA,NA
0.012963537882787,0.539449062475124,0.193204638430327,-0.0806075533523521,-0.477959726720113,0.108037529069725,-0.447005585444107
-0.388435329139514,0.539449062475124,NA,1.08820197025675,-0.477959726720113,0.108037529069725,NA
-0.350302595038631,0.539449062475124,-0.653923391610337,1.08820197025675,0.981075228530759,1.17040656492202,3.25675497966421
2.09891129802152,-1.34862265618781,0.193204638430327,NA,NA,NA,-0.447005585444107
-0.671309323370868,0.539449062475124,-0.653923391610337,-1.24941707696146,-0.477959726720113,-0.954331506782568,1.40487469711005
-0.171978527598586,-1.34862265618781,1.04033266847099,-1.24941707696146,-0.477959726720113,0.108037529069725,3.25675497966421
-1.21799654458926,NA,-1.501051421651,1.08820197025675,0.981075228530759,1.17040656492202,1.40487469711005
0.0182194735049808,0.539449062475124,1.04033266847099,-1.24941707696146,-1.93699468197099,-0.954331506782568,-0.447005585444107
0.628202388360251,0.539449062475124,0.193204638430327,-0.0806075533523521,-0.477959726720113,0.108037529069725,-0.447005585444107
1.34362471368749,-1.34862265618781,1.04033266847099,-0.0806075533523521,-0.477959726720113,-0.954331506782568,-0.447005585444107
-0.528595982026427,0.539449062475124,-1.501051421651,1.08820197025675,0.981075228530759,-0.954331506782568,-0.447005585444107
1.71045292194545,-1.34862265618781,0.193204638430327,-0.0806075533523521,NA,0.108037529069725,-0.447005585444107
1.07833650525097,0.539449062475124,1.04033266847099,-0.0806075533523521,0.981075228530759,-0.954331506782568,-0.447005585444107
-0.295214246643428,0.539449062475124,1.04033266847099,1.08820197025675,0.981075228530759,1.17040656492202,-0.447005585444107
-0.794807123319601,0.539449062475124,-1.501051421651,-0.0806075533523521,0.981075228530759,1.17040656492202,-0.447005585444107
0.82780951046922,0.539449062475124,-0.653923391610337,-1.24941707696146,-0.477959726720113,0.108037529069725,-0.447005585444107
-0.497362907484596,0.539449062475124,-1.501051421651,-1.24941707696146,-0.477959726720113,-0.954331506782568,-0.447005585444107
1.52789899293503,-3.23669437485075,-0.653923391610337,-1.24941707696146,-0.477959726720113,-0.954331506782568,-0.447005585444107
0.529735123133703,0.539449062475124,0.193204638430327,-1.24941707696146,-0.477959726720113,0.108037529069725,-0.447005585444107
NA,NA,NA,NA,NA,NA,NA
2.22903550195662,-1.34862265618781,1.04033266847099,-1.24941707696146,-0.477959726720113,-0.954331506782568,-0.447005585444107
-1.52415281157717,0.539449062475124,1.04033266847099,-0.0806075533523521,-0.477959726720113,0.108037529069725,-0.447005585444107
-0.293195522772326,0.539449062475124,0.193204638430327,-0.0806075533523521,0.981075228530759,0.108037529069725,-0.447005585444107
-1.47557929508468,-1.34862265618781,-1.501051421651,-1.24941707696146,-1.93699468197099,0.108037529069725,-0.447005585444107
-0.581092630397176,0.539449062475124,-0.653923391610337,1.08820197025675,0.981075228530759,1.17040656492202,-0.447005585444107
2.06621853236941,0.539449062475124,1.04033266847099,-0.0806075533523521,0.981075228530759,0.108037529069725,-0.447005585444107
0.806851294442284,-1.34862265618781,1.04033266847099,-0.0806075533523521,-0.477959726720113,0.108037529069725,-0.447005585444107
NA,NA,NA,NA,NA,NA,NA
-0.832252565403182,0.539449062475124,-0.653923391610337,-1.24941707696146,-1.93699468197099,-0.954331506782568,-0.447005585444107
1.69911429981504,0.539449062475124,1.04033266847099,-1.24941707696146,-0.477959726720113,0.108037529069725,-0.447005585444107
-0.656734911266422,0.539449062475124,-0.653923391610337,-0.0806075533523521,-0.477959726720113,-0.954331506782568,-0.447005585444107
-0.707997731531057,0.539449062475124,-1.501051421651,1.08820197025675,0.981075228530759,1.17040656492202,-0.447005585444107
-0.273666292459959,NA,NA,NA,-0.477959726720113,1.17040656492202,-0.447005585444107
1.11896196373848,0.539449062475124,NA,-1.24941707696146,-0.477959726720113,-0.954331506782568,NA
