"PROFICIENCIA_MT_SAEB","TX_RESP_Q10e_num","TX_RESP_Q22c_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23e_num","TX_RESP_Q23h_num"
NA,NA,NA,NA,NA,NA,NA
-0.631100213439541,0.267431093370251,-1.01431953275489,-2.36142801750957,0.816496580927726,-0.135988359894568,-0.656403571179311
0.256307290524054,0.267431093370251,-2.12524092577215,0.972352713092177,0.816496580927726,NA,-0.656403571179311
-1.18280020951164,0.267431093370251,NA,NA,NA,NA,NA
0.615856007745528,0.267431093370251,0.0966018602623706,-0.13890753044174,-0.408248290463863,-0.135988359894568,-0.656403571179311
1.42333219899237,0.267431093370251,-1.01431953275489,-1.25016777397566,-1.63299316185545,1.2918894189984,0.853324642533104
-1.25740243671928,0.267431093370251,1.20752325327963,0.972352713092177,0.816496580927726,-0.135988359894568,0.853324642533104
1.83515323352586,0.267431093370251,0.0966018602623706,-0.13890753044174,0.816496580927726,-1.56386613878753,-0.656403571179311
-0.741929637362828,-4.3680411917141,1.20752325327963,-0.13890753044174,0.816496580927726,1.2918894189984,0.853324642533104
-1.18403532338961,-2.05030504917192,NA,0.972352713092177,-0.408248290463863,1.2918894189984,NA
-0.564003009231864,0.267431093370251,0.0966018602623706,-0.13890753044174,-0.408248290463863,-0.135988359894568,-0.656403571179311
-0.0388740694019413,0.267431093370251,0.0966018602623706,0.972352713092177,0.816496580927726,1.2918894189984,0.853324642533104
NA,NA,NA,NA,NA,NA,NA
-1.179448649269,0.267431093370251,1.20752325327963,0.972352713092177,0.816496580927726,1.2918894189984,0.853324642533104
0.829685722806816,0.267431093370251,0.0966018602623706,-0.13890753044174,0.816496580927726,NA,0.853324642533104
-0.554153396871205,0.267431093370251,1.20752325327963,0.972352713092177,0.816496580927726,NA,0.853324642533104
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.363732260055723,0.267431093370251,NA,NA,NA,NA,NA
2.00528214586606,0.267431093370251,-1.01431953275489,-0.13890753044174,-1.63299316185545,-1.56386613878753,-0.656403571179311
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.105244381843209,0.267431093370251,0.0966018602623706,-0.13890753044174,-0.408248290463863,-0.135988359894568,-0.656403571179311
0.178919008975217,0.267431093370251,-1.01431953275489,-1.25016777397566,-1.63299316185545,-1.56386613878753,0.853324642533104
0.525830343689105,0.267431093370251,-1.01431953275489,-0.13890753044174,-0.408248290463863,-0.135988359894568,-0.656403571179311
-0.756251852346089,0.267431093370251,1.20752325327963,0.972352713092177,0.816496580927726,-1.56386613878753,0.853324642533104
NA,NA,NA,NA,NA,NA,NA
0.121997183553535,0.267431093370251,1.20752325327963,0.972352713092177,0.816496580927726,1.2918894189984,0.853324642533104
NA,NA,NA,NA,NA,NA,NA
0.439791176743016,0.267431093370251,0.0966018602623706,-1.25016777397566,-1.63299316185545,-0.135988359894568,-2.16613178489173
-1.00727772103325,0.267431093370251,-1.01431953275489,-1.25016777397566,-0.408248290463863,-0.135988359894568,-0.656403571179311
-0.964803778572933,0.267431093370251,0.0966018602623706,0.972352713092177,0.816496580927726,-0.135988359894568,0.853324642533104
NA,NA,NA,NA,NA,NA,NA
1.90514230995554,0.267431093370251,-1.01431953275489,-1.25016777397566,-1.63299316185545,-0.135988359894568,-2.16613178489173
-0.544192967126847,0.267431093370251,1.20752325327963,0.972352713092177,0.816496580927726,-0.135988359894568,0.853324642533104
