"PROFICIENCIA_LP_SAEB","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num"
NA,NA,NA,NA,NA,NA
-1.0838090108275,0.267431093370251,-1.16661664558633,-1.53952003923934,-2.36142801750957,0.816496580927726
-0.973199664422373,0.267431093370251,-0.0897397419681795,-0.592123092015132,0.972352713092177,0.816496580927726
1.87009230648549,0.267431093370251,-1.16661664558633,0.355273855209079,NA,NA
-0.326530750451319,0.267431093370251,-0.0897397419681795,-0.592123092015132,-0.13890753044174,-0.408248290463863
1.62399772936264,0.267431093370251,-0.0897397419681795,1.30267080243329,-1.25016777397566,-1.63299316185545
-0.040156293008322,0.267431093370251,-0.0897397419681795,0.355273855209079,0.972352713092177,0.816496580927726
0.666561142212323,0.267431093370251,-1.16661664558633,-0.592123092015132,-0.13890753044174,0.816496580927726
-1.4612098642085,-4.3680411917141,0.987137161649972,-1.53952003923934,-0.13890753044174,0.816496580927726
-1.17528096584226,-2.05030504917192,0.987137161649972,-1.53952003923934,0.972352713092177,-0.408248290463863
-0.375869617176292,0.267431093370251,-0.0897397419681795,-1.53952003923934,-0.13890753044174,-0.408248290463863
-1.27493874136486,0.267431093370251,2.06401406526812,0.355273855209079,0.972352713092177,0.816496580927726
NA,NA,NA,NA,NA,NA
1.46146718931167,0.267431093370251,-0.0897397419681795,1.30267080243329,0.972352713092177,0.816496580927726
0.194534414400235,0.267431093370251,0.987137161649972,-0.592123092015132,-0.13890753044174,0.816496580927726
-1.13153321606325,0.267431093370251,-0.0897397419681795,0.355273855209079,0.972352713092177,0.816496580927726
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.134399256663496,0.267431093370251,-1.16661664558633,1.30267080243329,NA,NA
0.890164115263621,0.267431093370251,-1.16661664558633,-0.592123092015132,-0.13890753044174,-1.63299316185545
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.05487529283678,0.267431093370251,-0.0897397419681795,-0.592123092015132,-0.13890753044174,-0.408248290463863
1.10464623912849,0.267431093370251,-0.0897397419681795,1.30267080243329,-1.25016777397566,-1.63299316185545
0.209246380532625,0.267431093370251,NA,NA,-0.13890753044174,-0.408248290463863
-0.99815321930559,0.267431093370251,-1.16661664558633,1.30267080243329,0.972352713092177,0.816496580927726
NA,NA,NA,NA,NA,NA
0.263566518492525,0.267431093370251,-0.0897397419681795,-0.592123092015132,0.972352713092177,0.816496580927726
NA,NA,NA,NA,NA,NA
-1.11102646984255,0.267431093370251,NA,NA,-1.25016777397566,-1.63299316185545
0.868172090426415,0.267431093370251,0.987137161649972,0.355273855209079,-1.25016777397566,-0.408248290463863
-1.00853881415516,0.267431093370251,2.06401406526812,0.355273855209079,0.972352713092177,0.816496580927726
NA,NA,NA,NA,NA,NA
0.355432279434946,0.267431093370251,0.987137161649972,0.355273855209079,-1.25016777397566,-1.63299316185545
0.263091672116722,0.267431093370251,-1.16661664558633,1.30267080243329,0.972352713092177,0.816496580927726
