"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.0591010725984065,-0.870571500132014,0.135526185435788,0.621059003408118,-0.572077553547355,0.444478318492315,-0.707106781186547,1.30585725019802,-0.711512473537885,0.866025403784439,-0.75,0,-0.711512473537885,-0.588348405414552,0.707106781186547,-0.588348405414552,-0.474341649025257,-0.621059003408118,1.25628852958435,-0.474341649025257,-0.474341649025257,0.942809041582063,0.572077553547355,-0.100560228473099,0,-0.217642875033004,0.364399348580512,-0.474341649025257
-2.25994229979121,-0.870571500132014,0.135526185435788,-1.44913767461894,-2.00227143741574,-2.51871047145645,-2.12132034355964,-0.870571500132014,-0.711512473537885,-1.73205080756888,-0.75,-1.73205080756888,1.6601957715884,1.76504521624366,0.707106781186547,1.76504521624366,1.89736659610103,1.44913767461894,1.25628852958435,1.89736659610103,1.89736659610103,NA,2.00227143741574,1.91064434098887,2.12132034355964,1.95878587529703,1.57906384384889,1.89736659610103
-0.219112825748623,-0.870571500132014,0.135526185435788,0.621059003408118,0.858116330321033,-1.03711607648207,0.707106781186547,-0.870571500132014,-0.711512473537885,-0.866025403784439,-0.75,-1.73205080756888,0.474341649025257,-0.588348405414552,0.707106781186547,-0.588348405414552,-0.474341649025257,-0.621059003408118,0.114208048144032,-0.474341649025257,1.89736659610103,-1.88561808316413,0.572077553547355,0.905042056257888,1.06066017177982,-0.217642875033004,1.57906384384889,-0.474341649025257
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.118108577094029,0.217642875033003,-1.21973566892209,0.621059003408118,0.858116330321033,0.444478318492315,0.707106781186547,-0.870571500132014,1.6601957715884,0.866025403784439,-0.75,0.866025403784439,-0.711512473537885,-0.588348405414552,-0.707106781186547,-0.588348405414552,-0.474341649025257,-0.621059003408118,-1.02787243329629,-0.474341649025257,-0.474341649025257,-0.471404520791032,-0.858116330321033,-1.10616251320409,-1.06066017177982,-0.217642875033004,-0.850265146687862,-0.474341649025257
1.49849479800101,1.30585725019802,1.49078803979366,0.621059003408118,-0.572077553547355,0.444478318492315,0.707106781186547,-0.870571500132014,0.474341649025257,-0.866025403784439,0.75,0,-0.711512473537885,-0.588348405414552,-0.707106781186547,-0.588348405414552,-0.474341649025257,-0.621059003408118,-1.02787243329629,-0.474341649025257,-0.474341649025257,-0.471404520791032,-0.858116330321033,-0.100560228473099,-1.06066017177982,-1.30585725019802,-0.850265146687862,-0.474341649025257
0.322979368862213,0.217642875033003,1.49078803979366,0.621059003408118,0.858116330321033,0.444478318492315,0.707106781186547,0.217642875033003,1.6601957715884,0.866025403784439,-0.75,0,-0.711512473537885,-0.588348405414552,-0.707106781186547,-0.588348405414552,-0.474341649025257,-0.621059003408118,-1.02787243329629,-0.474341649025257,-0.474341649025257,-0.471404520791032,-0.858116330321033,-0.100560228473099,-1.06066017177982,-1.30585725019802,-0.850265146687862,-0.474341649025257
0.808487470753941,1.30585725019802,0.135526185435788,0.621059003408118,0.858116330321033,0.444478318492315,0.707106781186547,1.30585725019802,0.474341649025257,0.866025403784439,1.5,0.866025403784439,-0.711512473537885,-0.588348405414552,-0.707106781186547,-0.588348405414552,-0.474341649025257,-0.621059003408118,0.114208048144032,-0.474341649025257,-0.474341649025257,-0.471404520791032,-0.858116330321033,-1.10616251320409,0,-0.217642875033004,-0.850265146687862,-0.474341649025257
0.656633859274491,1.30585725019802,0.135526185435788,0.621059003408118,0.858116330321033,0.444478318492315,0.707106781186547,1.30585725019802,-0.711512473537885,0.866025403784439,0.75,0.866025403784439,0.474341649025257,0.588348405414552,-0.707106781186547,-0.588348405414552,-0.474341649025257,-0.621059003408118,0.114208048144032,-0.474341649025257,-0.474341649025257,0.942809041582063,0.572077553547355,-0.100560228473099,0,-0.217642875033004,0.364399348580512,-0.474341649025257
-0.525828894611576,-0.870571500132014,-1.21973566892209,-1.44913767461894,-0.572077553547355,0.444478318492315,-0.707106781186547,0.217642875033003,-0.711512473537885,-0.866025403784439,-0.75,0,1.6601957715884,1.76504521624366,2.12132034355964,1.76504521624366,1.89736659610103,1.44913767461894,1.25628852958435,1.89736659610103,-0.474341649025257,0.942809041582063,0.572077553547355,0.905042056257888,0,0.870571500132014,0.364399348580512,-0.474341649025257
