"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
1.34909825930046,0.825840139015334,-0.361923303844023,1.03077640640442,-0.123421938529559,-1.35922352263154,0.0636663932762705,-0.639951448502549,0.734630886692453,-0.235702260395516
-1.09925606329201,-0.578088097310734,1.00534251067784,-2.06155281280883,-1.23421938529559,NA,-1.0823286856966,1.00563799050401,0.734630886692453,4.00693842672377
1.04915090973729,-0.578088097310734,1.00534251067784,0,0.987375508236473,1.03940622318882,-1.0823286856966,-0.639951448502549,0.734630886692453,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.187728588357403,-0.578088097310734,-1.04555621110496,-1.03077640640442,0.987375508236473,1.03940622318882,0.0636663932762705,1.00563799050401,0.734630886692453,-0.235702260395516
0.420457210447592,0.825840139015334,1.00534251067784,1.03077640640442,-0.123421938529559,-0.159908649721357,-1.0823286856966,-2.28554088750911,-0.367315443346227,-0.235702260395516
0.094961482029501,-0.578088097310734,-1.04555621110496,-1.03077640640442,0.987375508236473,1.03940622318882,1.20966147224914,-0.639951448502549,-0.367315443346227,-0.235702260395516
-0.346550706587216,2.2297683753414,-1.04555621110496,-1.03077640640442,-1.23421938529559,NA,-1.0823286856966,-0.639951448502549,-2.57120810342359,-0.235702260395516
0.259596187903819,-0.578088097310734,1.00534251067784,1.03077640640442,-0.123421938529559,-0.159908649721357,0.0636663932762705,-0.639951448502549,0.734630886692453,-0.235702260395516
0.140183786472938,-0.578088097310734,1.00534251067784,1.03077640640442,0.987375508236473,-1.35922352263154,1.20966147224914,1.00563799050401,0.734630886692453,-0.235702260395516
-0.597050829082073,-0.578088097310734,1.00534251067784,1.03077640640442,-1.23421938529559,1.03940622318882,0.0636663932762705,-0.639951448502549,-1.46926177338491,-0.235702260395516
-1.76337017836064,-0.578088097310734,-1.04555621110496,-1.03077640640442,-1.23421938529559,1.03940622318882,-1.0823286856966,1.00563799050401,-0.367315443346227,-0.235702260395516
-0.133416343271339,NA,1.00534251067784,0,-1.23421938529559,-0.159908649721357,-1.0823286856966,-0.639951448502549,-0.367315443346227,-0.235702260395516
0.0309726941885439,0.825840139015334,-1.04555621110496,1.03077640640442,0.987375508236473,-0.159908649721357,0.0636663932762705,1.00563799050401,0.734630886692453,-0.235702260395516
2.4132608716586,2.2297683753414,1.00534251067784,0,0.987375508236473,-1.35922352263154,1.20966147224914,-0.639951448502549,0.734630886692453,-0.235702260395516
-1.3703760364351,-0.578088097310734,-0.361923303844023,0,0.987375508236473,-1.35922352263154,-1.0823286856966,-0.639951448502549,-1.46926177338491,-0.235702260395516
-0.87767352919463,-0.578088097310734,-1.04555621110496,0,-0.123421938529559,NA,1.20966147224914,1.00563799050401,0.734630886692453,-0.235702260395516
-0.0752485453173977,-0.578088097310734,NA,-1.03077640640442,0.987375508236473,1.03940622318882,1.20966147224914,1.00563799050401,0.734630886692453,-0.235702260395516
0.692989418159063,-0.578088097310734,-1.04555621110496,1.03077640640442,-1.23421938529559,-0.159908649721357,1.20966147224914,1.00563799050401,-0.367315443346227,-0.235702260395516
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
