"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q23g_num"
2.41639861252532,1.2571030311009,0.434613493680176,0.434613493680176,1.03077640640442,0.807139345406042,-0.123421938529559,-0.190590624965622
-1.00058536334663,-0.48350116580804,0.434613493680176,0.434613493680176,-2.06155281280883,-0.310438209771555,-1.23421938529559,-0.190590624965622
0.515290893603264,-0.48350116580804,0.434613493680176,0.434613493680176,0,0.807139345406042,0.987375508236473,-0.190590624965622
NA,NA,NA,NA,NA,NA,NA,NA
0.840399473754959,1.2571030311009,0.434613493680176,0.434613493680176,-1.03077640640442,0.807139345406042,0.987375508236473,1.52472499972497
0.320737414220148,-0.48350116580804,-2.17306746840088,-2.17306746840088,1.03077640640442,-0.310438209771555,-0.123421938529559,-0.190590624965622
-0.926277673258944,-0.48350116580804,0.434613493680176,0.434613493680176,-1.03077640640442,0.807139345406042,0.987375508236473,-0.190590624965622
-1.82488017302469,-0.48350116580804,0.434613493680176,0.434613493680176,-1.03077640640442,-1.42801576494915,-1.23421938529559,-1.90590624965622
-0.107732549752314,-0.48350116580804,0.434613493680176,0.434613493680176,1.03077640640442,-0.310438209771555,-0.123421938529559,-0.190590624965622
0.201895131220747,1.2571030311009,0.434613493680176,0.434613493680176,1.03077640640442,0.807139345406042,0.987375508236473,1.52472499972497
0.351184711612898,-2.22410536271698,0.434613493680176,0.434613493680176,1.03077640640442,-0.310438209771555,-1.23421938529559,-0.190590624965622
-1.05560874660199,-0.48350116580804,-2.17306746840088,-2.17306746840088,-1.03077640640442,-1.42801576494915,-1.23421938529559,-0.190590624965622
-1.39765257944409,-0.48350116580804,-2.17306746840088,-2.17306746840088,0,-0.310438209771555,-1.23421938529559,-0.190590624965622
-0.178341399921603,-0.48350116580804,0.434613493680176,0.434613493680176,1.03077640640442,-0.310438209771555,0.987375508236473,-1.90590624965622
0.305028959641101,-0.48350116580804,0.434613493680176,0.434613493680176,0,0.807139345406042,0.987375508236473,-0.190590624965622
0.988127259596224,1.2571030311009,0.434613493680176,0.434613493680176,0,0.807139345406042,0.987375508236473,-0.190590624965622
0.601529054224174,1.2571030311009,0.434613493680176,0.434613493680176,0,0.807139345406042,-0.123421938529559,1.52472499972497
-0.332370110140462,1.2571030311009,0.434613493680176,0.434613493680176,-1.03077640640442,0.807139345406042,0.987375508236473,1.52472499972497
0.282857085091876,-0.48350116580804,0.434613493680176,0.434613493680176,1.03077640640442,-2.54559332012675,-1.23421938529559,-0.190590624965622
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
