"PROFICIENCIA_MT_SAEB","TX_RESP_Q23g_num"
-0.126256686976179,-0.560640324624446
-0.121847164740029,-0.560640324624446
-0.12765456529033,0.664462606962306
-0.12756451857044,-0.560640324624446
NA,NA
-0.120867175245401,-0.560640324624446
-0.127498668436923,0.664462606962306
-0.124397880573477,-0.560640324624446
-0.123753940587419,-1.7857432562112
-0.121120003545888,-0.560640324624446
NA,NA
-0.125636621033658,0.664462606962306
-0.12858555463748,0.664462606962306
-0.125793804370251,-0.560640324624446
-0.124295780415881,-1.7857432562112
-0.125159562524985,-1.7857432562112
-0.125406645601652,0.664462606962306
-0.126603377495596,-0.560640324624446
-0.124542895934655,-0.560640324624446
-0.127305151068271,0.664462606962306
-0.125725612258158,-0.560640324624446
-0.12573076573796,0.664462606962306
-0.12531452029894,-0.560640324624446
-0.125156827348082,-0.560640324624446
-0.126037253316326,-0.560640324624446
NA,NA
-0.124421836678469,-0.560640324624446
-0.125566678652858,0.664462606962306
NA,NA
NA,NA
NA,NA
-0.125879081280933,-0.560640324624446
-0.127880723345068,NA
NA,NA
-0.125076799365293,0.664462606962306
-0.126827468407623,0.664462606962306
-0.124967888960754,NA
-0.127487617050505,1.88956553854906
-0.125384050425943,-0.560640324624446
-0.124906772403734,0.664462606962306
NA,NA
-0.127364652896288,0.664462606962306
-0.128398660478491,0.664462606962306
-0.127978994651135,-1.7857432562112
-0.125924227750134,0.664462606962306
-0.123721654954574,-1.7857432562112
NA,NA
-0.128144078084544,1.88956553854906
-0.128219177804048,1.88956553854906
NA,NA
NA,NA
NA,NA
-0.126300102266291,0.664462606962306
NA,NA
-0.128054458917464,-0.560640324624446
7.81125441530988,0.664462606962306
-0.123414087054069,-1.7857432562112
-0.126009647781729,1.88956553854906
-0.128626822635804,0.664462606962306
NA,NA
-0.126736488311262,NA
-0.12696025855868,0.664462606962306
-0.124629737989141,0.664462606962306
-0.126066318984752,-0.560640324624446
NA,NA
-0.125960928241395,0.664462606962306
NA,NA
-0.128656277711954,1.88956553854906
NA,NA
-0.126613094691857,0.664462606962306
-0.125778208391142,-0.560640324624446
-0.12604631774326,-0.560640324624446
NA,NA
NA,NA
-0.125706280929085,-0.560640324624446
NA,NA
-0.127230297601428,-0.560640324624446
NA,NA
-0.125222650776624,0.664462606962306
NA,NA
-0.127196082243804,0.664462606962306
NA,NA
-0.126810738662274,0.664462606962306
-0.12426641696307,-1.7857432562112
-0.12599649875702,-0.560640324624446
-0.1285673608994,NA
NA,NA
NA,NA
