"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23b_num"
-1.1419188592858,-0.0834122131928476,-0.825449567259251,0.28116552785513
-1.59009512984278,-1.22337912682843,-0.825449567259251,0.28116552785513
-1.13596444760365,1.05655470044273,1.35799767516845,1.53079009610015
0.761522542671293,-0.0834122131928476,0.266274053954597,0.28116552785513
-1.17960915656284,NA,NA,NA
NA,NA,NA,NA
0.373356886167639,-0.0834122131928476,0.266274053954597,0.28116552785513
NA,NA,NA,NA
-0.991312205867709,1.05655470044273,1.35799767516845,-0.968459040389893
0.660116092183041,-0.0834122131928476,-0.825449567259251,0.28116552785513
1.17018806591976,1.05655470044273,-0.825449567259251,-0.968459040389893
0.102920031766004,1.05655470044273,0.266274053954597,0.28116552785513
1.88981817595449,1.05655470044273,-0.825449567259251,-0.968459040389893
-1.63193064783523,-0.0834122131928476,1.35799767516845,0.28116552785513
0.143693578687025,-1.22337912682843,-0.825449567259251,-0.968459040389893
0.00672773458454484,-1.22337912682843,-0.825449567259251,NA
NA,NA,NA,NA
0.42367241506726,-1.22337912682843,-0.825449567259251,1.53079009610015
-1.77646909259533,1.05655470044273,1.35799767516845,1.53079009610015
-0.463244904128475,1.05655470044273,-0.825449567259251,-0.968459040389893
-0.500162648614525,-0.0834122131928476,0.266274053954597,0.28116552785513
1.04908242400771,-1.22337912682843,0.266274053954597,-0.968459040389893
0.67955682775445,-1.22337912682843,0.266274053954597,0.28116552785513
0.436962057169199,1.05655470044273,0.266274053954597,0.28116552785513
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-1.03190033006616,1.05655470044273,1.35799767516845,1.53079009610015
0.242716299192456,1.05655470044273,1.35799767516845,-0.968459040389893
-0.182848879188372,1.05655470044273,-0.825449567259251,1.53079009610015
1.51001878364584,-1.22337912682843,0.266274053954597,-0.968459040389893
-0.963963133375354,1.05655470044273,-0.825449567259251,0.28116552785513
-0.91415891177998,1.05655470044273,1.35799767516845,0.28116552785513
NA,NA,NA,NA
0.660208803544326,-1.22337912682843,-1.9171731884731,-0.968459040389893
-0.247598880940994,-1.22337912682843,-0.825449567259251,-0.968459040389893
NA,NA,NA,NA
1.1559320040057,-1.22337912682843,-1.9171731884731,-0.968459040389893
-0.0560402696629334,-1.22337912682843,0.266274053954597,0.28116552785513
-0.0262948258717547,1.05655470044273,1.35799767516845,1.53079009610015
1.29605976041436,-0.0834122131928476,-0.825449567259251,0.28116552785513
0.475162254367385,-0.0834122131928476,-0.825449567259251,0.28116552785513
NA,NA,NA,NA
NA,NA,NA,NA
0.203132493622284,1.05655470044273,1.35799767516845,0.28116552785513
0.783762789402299,-1.22337912682843,-0.825449567259251,-2.21808360863492
0.222143399317826,1.05655470044273,1.35799767516845,1.53079009610015
NA,NA,NA,NA
NA,NA,NA,NA
-0.0775781819665859,-0.0834122131928476,-0.825449567259251,-2.21808360863492
2.58132387107154,-1.22337912682843,0.266274053954597,0.28116552785513
-1.00555844123195,-0.0834122131928476,0.266274053954597,0.28116552785513
-0.989420104957664,1.05655470044273,1.35799767516845,0.28116552785513
-0.922008239138361,-1.22337912682843,-0.825449567259251,-0.968459040389893
