"PROFICIENCIA_MT_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23f_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.12806647048411,-1.76383420737639,-1.33333333333333,0.333333333333333,-0.769800358919501,-0.333333333333333,0.11973686801785,-0.755928946018454,1.46666666666667,1.76383420737639,-0.18490006540841
0.931530568310176,0.50395263067897,0.666666666666667,0.333333333333333,-0.769800358919501,-0.333333333333333,-2.03552675630345,1.51185789203691,-0.933333333333333,-0.50395263067897,1.47920052326728
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.20526432743395,0.50395263067897,0.666666666666667,0.333333333333333,1.539600717839,2.66666666666667,0.11973686801785,0,0.266666666666667,-0.50395263067897,-0.18490006540841
-1.4041147508889,-1.76383420737639,-1.33333333333333,-2.66666666666667,-0.769800358919501,-0.333333333333333,-0.957894944142799,-0.755928946018454,-0.933333333333333,-0.50395263067897,-1.8490006540841
-0.549415780579453,0.50395263067897,0.666666666666667,0.333333333333333,0.38490017945975,-0.333333333333333,0.11973686801785,-0.755928946018454,0.266666666666667,-0.50395263067897,-0.18490006540841
-0.306940197639988,0.50395263067897,0.666666666666667,0.333333333333333,-0.769800358919501,-0.333333333333333,0.11973686801785,0.755928946018454,-0.933333333333333,-0.50395263067897,1.47920052326728
-0.363470636073557,0.50395263067897,0.666666666666667,0.333333333333333,0.38490017945975,-0.333333333333333,0.11973686801785,-0.755928946018454,1.46666666666667,1.76383420737639,-0.18490006540841
0.258571317618968,0.50395263067897,-1.33333333333333,0.333333333333333,-0.769800358919501,-0.333333333333333,1.1973686801785,1.51185789203691,0.266666666666667,-0.50395263067897,-0.18490006540841
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.35664162230292,0.50395263067897,0.666666666666667,0.333333333333333,1.539600717839,-0.333333333333333,1.1973686801785,-0.755928946018454,-0.933333333333333,-0.50395263067897,-0.18490006540841
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
