"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num"
0.593920819411435,1.22658954135746,0.239237188234673,0.600099198148979,-0.996023841111995,0.071174827921716
-1.05155889261751,-0.849177374785932,1.2440333788203,-0.545544725589981,0.398409536444798,0.071174827921716
0.18788975377391,-0.849177374785932,1.2440333788203,0.600099198148979,0.398409536444798,1.56584621427776
0.00584478901758772,-0.849177374785932,0.239237188234673,-0.545544725589981,1.79284291400159,0.071174827921716
-0.148110222019756,-0.849177374785932,1.2440333788203,1.74574312188794,1.79284291400159,0.071174827921716
1.05115263960514,-0.849177374785932,-0.765559002350953,-1.69118864932894,-0.996023841111995,0.071174827921716
-1.83309432848113,1.22658954135746,-1.77035519293658,-0.545544725589981,0.398409536444798,0.071174827921716
NA,NA,NA,NA,NA,NA
-0.323908340301946,-0.849177374785932,0.239237188234673,0.600099198148979,0.398409536444798,0.071174827921716
-2.00422117426047,-0.157255069404802,0.239237188234673,0.600099198148979,0.398409536444798,1.56584621427776
-0.631842590551177,0.534667235976328,1.2440333788203,1.74574312188794,-0.996023841111995,0.071174827921716
1.45187080384159,-0.849177374785932,0.239237188234673,-1.69118864932894,-0.996023841111995,0.071174827921716
-1.02797250168745,1.22658954135746,-0.765559002350953,-0.545544725589981,0.398409536444798,0.071174827921716
-0.850709522599387,1.22658954135746,0.239237188234673,0.600099198148979,0.398409536444798,0.071174827921716
0.398680070671911,-0.849177374785932,0.239237188234673,-0.545544725589981,0.398409536444798,0.071174827921716
1.88687904471616,-0.849177374785932,-1.77035519293658,-0.545544725589981,-0.996023841111995,-1.42349655843432
0.358898986154219,1.22658954135746,0.239237188234673,1.74574312188794,0.398409536444798,1.56584621427776
-0.562096823820284,1.22658954135746,1.2440333788203,-0.545544725589981,0.398409536444798,0.071174827921716
0.907235426260339,-0.849177374785932,-0.765559002350953,-0.545544725589981,0.398409536444798,0.071174827921716
-0.130820773878747,1.22658954135746,0.239237188234673,-0.545544725589981,0.398409536444798,0.071174827921716
1.03019155549608,-0.849177374785932,-1.77035519293658,-0.545544725589981,-2.39045721866879,-2.91816794479037
NA,NA,NA,NA,NA,NA
-0.044541366658649,-0.849177374785932,-0.765559002350953,0.600099198148979,-0.996023841111995,-1.42349655843432
0.736312647928139,1.22658954135746,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
