"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22g_num"
1.13495329180821,0.308957190326662,1.2192798849579
-1.08710658115654,-0.8238858408711,-0.381024964049344
1.18206649574502,1.44180022152442,1.2192798849579
0.823763679453134,-0.8238858408711,-1.98132981305659
0.022895198846848,0.308957190326662,1.2192798849579
0.277886929074177,-0.8238858408711,-0.381024964049344
-1.03578607471392,1.44180022152442,-1.98132981305659
NA,NA,NA
-0.519850944608722,-0.8238858408711,-0.381024964049344
-0.418755207021279,0.308957190326662,-0.381024964049344
-0.818196488856222,-0.8238858408711,-0.381024964049344
0.291967962141604,-0.8238858408711,-0.381024964049344
-1.60329663519586,-0.8238858408711,-0.381024964049344
-1.15101140650541,-0.8238858408711,-0.381024964049344
0.867049499068748,-0.8238858408711,1.2192798849579
1.88135973058942,0.308957190326662,-0.381024964049344
1.01911980008329,0.308957190326662,1.2192798849579
1.2130568955576,0.308957190326662,1.2192798849579
-1.5535080299086,0.308957190326662,1.2192798849579
-0.694294313102019,-0.8238858408711,-0.381024964049344
-0.18109162825958,2.57464325272219,-0.381024964049344
NA,NA,NA
-0.282494486393065,-0.8238858408711,-0.381024964049344
0.631272313353181,1.44180022152442,NA
NA,NA,NA
