"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q23i_num"
NA,NA,NA,NA
NA,NA,NA,NA
-0.4645148144343,0.854097004338372,-0.328105913278025,0
-1.31915705215679,0.854097004338372,2.05066195798765,-2.2962419891482
0.0419855684564176,-0.259942566537765,-0.328105913278025,1.1481209945741
1.40936566642841,-0.259942566537765,0.861278022354815,0
0.187412903234487,-1.3739821374139,-0.328105913278025,-1.1481209945741
-1.01071810678774,0.854097004338372,-0.328105913278025,1.1481209945741
0.774840549747126,-0.259942566537765,-0.328105913278025,0
1.05473447751124,0.854097004338372,-0.328105913278025,1.1481209945741
NA,NA,NA,NA
1.4498550965517,0.854097004338372,-0.328105913278025,1.1481209945741
0.276704983915661,NA,NA,NA
0.0618189624956379,0.854097004338372,-0.328105913278025,0
1.1340205787782,-1.3739821374139,-0.328105913278025,0
-1.12350059063936,0.854097004338372,2.05066195798765,0
-1.43642746812423,0.854097004338372,2.05066195798765,0
-1.69415629904713,-0.259942566537765,-0.328105913278025,0
0.989202211570003,-0.259942566537765,-1.51748984891086,0
-0.189473180135344,0.854097004338372,0.861278022354815,1.1481209945741
-0.529054117010931,-1.3739821374139,-0.328105913278025,-2.2962419891482
0.0400564279905611,-1.3739821374139,-0.328105913278025,0
-1.554048831068,0.854097004338372,NA,-2.2962419891482
NA,NA,NA,NA
0.720377427221072,-1.3739821374139,-0.328105913278025,0
0.475256701782396,0.854097004338372,-0.328105913278025,0
-0.871334190603733,0.854097004338372,-0.328105913278025,0
1.5236613327719,-1.3739821374139,-1.51748984891086,0
NA,NA,NA,NA
0.533723677416446,-0.259942566537765,-0.328105913278025,0
-0.514396085498366,0.854097004338372,0.861278022354815,1.1481209945741
-1.05679061394222,-2.48802170829004,-1.51748984891086,-1.1481209945741
0.936121181636539,-0.259942566537765,-0.328105913278025,1.1481209945741
1.2411642485041,-0.259942566537765,-0.328105913278025,0
-1.38363338586798,0.854097004338372,-0.328105913278025,0
NA,NA,NA,NA
0.296902739304218,0.854097004338372,2.05066195798765,1.1481209945741
NA,NA,NA,NA
NA,NA,NA,NA
