"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.01261580582312,-1.14476161647342,-0.19599838302001,-0.137198868114007,1.35997103051145,-0.242535625036333,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.126133147754393,-1.14476161647342,-0.19599838302001,-0.137198868114007,-0.418452624772753,-0.242535625036333,-0.242535625036333
0.0590045607278117,0.868439846979836,-1.8619846386901,-0.137198868114007,-0.418452624772753,-0.242535625036333,-0.242535625036333
0.376544452226107,0.868439846979836,-0.19599838302001,2.19518188982411,1.35997103051145,-0.242535625036333,-0.242535625036333
-0.871387216036031,0.868439846979836,-0.19599838302001,-0.137198868114007,-0.418452624772753,3.88057000058133,-0.242535625036333
0.818004118818364,-1.14476161647342,-0.19599838302001,-0.137198868114007,-0.418452624772753,-0.242535625036333,-0.242535625036333
-0.332174773537031,0.868439846979836,-0.19599838302001,-2.46957962605213,-0.418452624772753,-0.242535625036333,-0.242535625036333
0.570952694707313,-1.14476161647342,-0.19599838302001,-0.137198868114007,1.35997103051145,-0.242535625036333,-0.242535625036333
-2.26559678297471,0.868439846979836,-1.8619846386901,-0.137198868114007,1.35997103051145,-0.242535625036333,3.88057000058133
-2.10665251514364,0.868439846979836,-0.19599838302001,-0.137198868114007,-2.19687628005695,-0.242535625036333,-0.242535625036333
0.397948985725896,-1.14476161647342,-0.19599838302001,-0.137198868114007,-0.418452624772753,-0.242535625036333,-0.242535625036333
0.211519321505889,-1.14476161647342,1.46998787265008,-0.137198868114007,-0.418452624772753,-0.242535625036333,-0.242535625036333
0.116419721376022,0.197372692495417,1.46998787265008,-0.137198868114007,-0.418452624772753,-0.242535625036333,-0.242535625036333
0.873331710043742,0.868439846979836,-0.19599838302001,2.19518188982411,1.35997103051145,-0.242535625036333,-0.242535625036333
NA,NA,NA,NA,NA,NA,NA
-0.761516058251616,0.868439846979836,-0.19599838302001,-0.137198868114007,-0.418452624772753,-0.242535625036333,-0.242535625036333
1.23629722284813,-1.14476161647342,1.46998787265008,-0.137198868114007,-0.418452624772753,-0.242535625036333,-0.242535625036333
0.538555604386237,0.868439846979836,1.46998787265008,-0.137198868114007,-0.418452624772753,-0.242535625036333,-0.242535625036333
