"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num"
-0.120149130071257,-0.959355545328223,0.340956472663764,-0.507393159036276
-0.122066395222788,-1.99250767106631,-1.64795628454153,-1.46580245943813
-0.116314513215314,-0.959355545328223,-0.653499905938881,-1.46580245943813
-0.121551259506588,1.10694870614795,1.33541285126641,-0.507393159036276
-0.121894130726429,0.0737965804098635,-1.64795628454153,1.40942544176743
-0.115665121952363,-0.959355545328223,-0.653499905938881,-0.507393159036276
-0.119538840870373,1.10694870614795,0.340956472663764,-0.507393159036276
NA,NA,NA,NA
NA,NA,NA,NA
-0.12018412405417,-1.99250767106631,-0.653499905938881,0.451016141365579
-0.119506841435279,-0.959355545328223,-1.64795628454153,-0.507393159036276
-0.120393315878458,1.10694870614795,1.33541285126641,1.40942544176743
-0.115688823181647,0.0737965804098635,0.340956472663764,1.40942544176743
-0.121475883644578,-0.959355545328223,-0.653499905938881,-1.46580245943813
-0.121937862375627,1.10694870614795,1.33541285126641,1.40942544176743
-0.119003763560497,-0.959355545328223,0.340956472663764,1.40942544176743
-0.122871698356958,1.10694870614795,1.33541285126641,1.40942544176743
-0.120573225011307,-1.99250767106631,-1.64795628454153,-0.507393159036276
-0.122441413935231,1.10694870614795,1.33541285126641,1.40942544176743
-0.121926296405883,0.0737965804098635,1.33541285126641,0.451016141365579
-0.121561625392115,0.0737965804098635,1.33541285126641,-0.507393159036276
8.24705247293975,1.10694870614795,0.340956472663764,1.40942544176743
-0.122926301403496,1.10694870614795,1.33541285126641,1.40942544176743
-0.118932983143937,0.0737965804098635,-0.653499905938881,NA
-0.122249706536939,1.10694870614795,1.33541285126641,1.40942544176743
-0.120740809865359,1.10694870614795,1.33541285126641,0.451016141365579
-0.120750041718008,1.10694870614795,0.340956472663764,0.451016141365579
NA,NA,NA,NA
NA,NA,NA,NA
-0.121751224066273,1.10694870614795,1.33541285126641,NA
-0.121268233486652,1.10694870614795,-0.653499905938881,-0.507393159036276
-0.120273969292815,0.0737965804098635,0.340956472663764,0.451016141365579
-0.121810848378596,1.10694870614795,-0.653499905938881,-0.507393159036276
-0.115826412543671,1.10694870614795,0.340956472663764,0.451016141365579
-0.121168131648926,1.10694870614795,1.33541285126641,1.40942544176743
-0.116155902869958,-0.959355545328223,-0.653499905938881,-0.507393159036276
-0.117862798887883,-0.959355545328223,-0.653499905938881,-1.46580245943813
-0.120041672850651,1.10694870614795,1.33541285126641,0.451016141365579
-0.12161149411179,1.10694870614795,1.33541285126641,1.40942544176743
-0.116647366951842,-0.959355545328223,-1.64795628454153,-0.507393159036276
-0.122789042256833,1.10694870614795,0.340956472663764,0.451016141365579
-0.120838210955591,-1.99250767106631,-1.64795628454153,-1.46580245943813
-0.116128068471931,-0.959355545328223,-0.653499905938881,-1.46580245943813
-0.115067182078532,-0.959355545328223,-0.653499905938881,-0.507393159036276
-0.121398080292522,1.10694870614795,1.33541285126641,1.40942544176743
-0.11590377639392,0.0737965804098635,-0.653499905938881,-0.507393159036276
-0.120224464930183,0.0737965804098635,-0.653499905938881,-0.507393159036276
-0.122366331832211,0.0737965804098635,0.340956472663764,0.451016141365579
-0.123111489146083,-0.959355545328223,-0.653499905938881,-0.507393159036276
-0.122114305590526,1.10694870614795,1.33541285126641,1.40942544176743
-0.118013775963531,0.0737965804098635,-1.64795628454153,-1.46580245943813
-0.119822094597961,1.10694870614795,1.33541285126641,1.40942544176743
NA,NA,NA,NA
-0.119422140430336,1.10694870614795,0.340956472663764,0.451016141365579
-0.11723538271531,-0.959355545328223,-0.653499905938881,-0.507393159036276
-0.121743032914885,-1.99250767106631,-0.653499905938881,1.40942544176743
NA,NA,NA,NA
NA,NA,NA,NA
-0.114980711658243,0.0737965804098635,0.340956472663764,0.451016141365579
-0.117616718424061,-0.959355545328223,1.33541285126641,-0.507393159036276
-0.115872476077942,-0.959355545328223,-0.653499905938881,-0.507393159036276
-0.119677794287618,0.0737965804098635,0.340956472663764,0.451016141365579
-0.116720795787364,-0.959355545328223,-1.64795628454153,-1.46580245943813
-0.120119289456806,0.0737965804098635,-0.653499905938881,-0.507393159036276
-0.114769991807734,1.10694870614795,-0.653499905938881,-0.507393159036276
-0.117353579313245,-0.959355545328223,-0.653499905938881,-1.46580245943813
-0.122540994264981,0.0737965804098635,-0.653499905938881,-1.46580245943813
-0.115878203282913,0.0737965804098635,0.340956472663764,0.451016141365579
-0.12232733455121,1.10694870614795,1.33541285126641,1.40942544176743
-0.118078118689221,-0.959355545328223,-0.653499905938881,-1.46580245943813
-0.119008659543673,0.0737965804098635,0.340956472663764,-0.507393159036276
-0.116776414486908,0.0737965804098635,-0.653499905938881,-0.507393159036276
-0.119120908049055,-0.959355545328223,0.340956472663764,-0.507393159036276
-0.11936267550097,-0.959355545328223,-0.653499905938881,-0.507393159036276
-0.120522040059566,0.0737965804098635,-0.653499905938881,-0.507393159036276
NA,NA,NA,NA
-0.114773646703608,0.0737965804098635,-0.653499905938881,-0.507393159036276
NA,NA,NA,NA
-0.120612579870615,0.0737965804098635,-0.653499905938881,-0.507393159036276
