"PROFICIENCIA_MT_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q19_num"
1.26356056540131,-1.0986935104048,-0.629723529922403,-0.395451839258337,-0.563891104224836
0.0655583991670874,0.122077056711644,0.629723529922403,0.64444003434692,-0.563891104224836
-2.25532859968106,1.34284762382809,1.88917058976721,1.68433190795218,NA
NA,NA,NA,NA,NA
1.36212011828711,-1.0986935104048,-0.629723529922403,-0.395451839258337,-0.563891104224836
-0.883377580634216,1.34284762382809,0.629723529922403,0.64444003434692,NA
-0.0853778413628325,0.122077056711644,0.629723529922403,-0.395451839258337,-0.563891104224836
2.1069824681495,-1.0986935104048,-0.629723529922403,-1.43534371286359,-0.563891104224836
0.768460069465301,-1.0986935104048,-0.629723529922403,-0.395451839258337,-0.563891104224836
0.57692192314935,0.122077056711644,0.629723529922403,-0.395451839258337,-0.563891104224836
-1.43989131941601,1.34284762382809,1.88917058976721,1.68433190795218,NA
-0.270962575240832,-1.0986935104048,0.629723529922403,0.64444003434692,-0.563891104224836
NA,NA,NA,NA,NA
0.432005116566291,0.122077056711644,-0.629723529922403,-0.395451839258337,1.2123658740834
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.37603344729948,1.34284762382809,1.88917058976721,1.68433190795218,-0.563891104224836
-1.90891679229344,NA,NA,1.68433190795218,1.2123658740834
NA,NA,NA,NA,NA
0.564422896797536,1.34284762382809,1.88917058976721,1.68433190795218,-0.563891104224836
-0.162693488493526,0.122077056711644,-0.629723529922403,-0.395451839258337,1.2123658740834
0.30281431607905,1.34284762382809,0.629723529922403,-0.395451839258337,-0.563891104224836
0.929596553790101,0.122077056711644,0.629723529922403,-0.395451839258337,NA
0.512905423119028,-1.0986935104048,-0.629723529922403,-0.395451839258337,-0.563891104224836
1.28395019337839,1.34284762382809,1.88917058976721,1.68433190795218,-0.563891104224836
0.482819060109675,0.122077056711644,0.629723529922403,0.64444003434692,-0.563891104224836
0.125088662742756,-1.0986935104048,-0.629723529922403,-1.43534371286359,1.2123658740834
0.802323232998327,0.122077056711644,0.629723529922403,1.68433190795218,-0.563891104224836
1.19596629898232,-1.0986935104048,-1.88917058976721,-1.43534371286359,-0.563891104224836
-1.26041471219817,1.34284762382809,0.629723529922403,-1.43534371286359,-0.563891104224836
1.79298931951601,0.122077056711644,-0.629723529922403,-0.395451839258337,-0.563891104224836
0.435034049412809,-1.0986935104048,-0.629723529922403,-0.395451839258337,-0.563891104224836
-2.26539383874557,-1.0986935104048,-0.629723529922403,-1.43534371286359,-0.563891104224836
-0.917440747910519,-1.0986935104048,-0.629723529922403,-1.43534371286359,-0.563891104224836
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.385705986477811,-1.0986935104048,-0.629723529922403,-1.43534371286359,NA
-0.375055788327703,1.34284762382809,1.88917058976721,1.68433190795218,1.2123658740834
-0.0266595101274368,1.34284762382809,0.629723529922403,0.64444003434692,-0.563891104224836
0.128346193962044,1.34284762382809,-0.629723529922403,0.64444003434692,1.2123658740834
0.116731996863544,-1.0986935104048,-0.629723529922403,0.64444003434692,NA
-1.19248344520126,1.34284762382809,0.629723529922403,-0.395451839258337,1.2123658740834
0.913724700980476,0.122077056711644,0.629723529922403,-0.395451839258337,-0.563891104224836
0.436248968581427,-1.0986935104048,-1.88917058976721,-0.395451839258337,-0.563891104224836
0.926395189333799,0.122077056711644,-0.629723529922403,-0.395451839258337,-0.563891104224836
-0.111851955187406,0.122077056711644,0.629723529922403,-0.395451839258337,-0.563891104224836
0.428178055075489,0.122077056711644,-0.629723529922403,-0.395451839258337,-0.563891104224836
0.93444441887286,-1.0986935104048,-1.88917058976721,-1.43534371286359,-0.563891104224836
0.78178088290331,0.122077056711644,0.629723529922403,0.64444003434692,-0.563891104224836
0.371724023600919,0.122077056711644,0.629723529922403,-0.395451839258337,-0.563891104224836
1.81052047178132,-1.0986935104048,-1.88917058976721,-0.395451839258337,-0.563891104224836
-0.412139038571359,1.34284762382809,0.629723529922403,-1.43534371286359,-0.563891104224836
0.953669388648449,-1.0986935104048,-0.629723529922403,-0.395451839258337,-0.563891104224836
0.737480996931745,0.122077056711644,-0.629723529922403,-1.43534371286359,-0.563891104224836
-0.623202662711196,-1.0986935104048,-0.629723529922403,-0.395451839258337,1.2123658740834
-0.24037665241894,-1.0986935104048,-0.629723529922403,-0.395451839258337,1.2123658740834
-0.345766584354359,0.122077056711644,-0.629723529922403,0.64444003434692,-0.563891104224836
-0.977422302435871,1.34284762382809,1.88917058976721,1.68433190795218,1.2123658740834
-1.47829984787922,1.34284762382809,1.88917058976721,1.68433190795218,2.98862285239163
-1.33146951055076,-1.0986935104048,-0.629723529922403,-0.395451839258337,2.98862285239163
-0.663304991055448,0.122077056711644,0.629723529922403,-0.395451839258337,-0.563891104224836
-1.18733307996593,-1.0986935104048,-0.629723529922403,0.64444003434692,-0.563891104224836
0.0110454882006544,-1.0986935104048,-0.629723529922403,-0.395451839258337,-0.563891104224836
-1.18667487461036,1.34284762382809,0.629723529922403,1.68433190795218,-0.563891104224836
0.738970844119439,-1.0986935104048,-0.629723529922403,-0.395451839258337,1.2123658740834
-0.464672397283483,1.34284762382809,0.629723529922403,0.64444003434692,-0.563891104224836
0.979711903385944,-1.0986935104048,-0.629723529922403,-0.395451839258337,-0.563891104224836
-0.443839376256851,-1.0986935104048,-0.629723529922403,-0.395451839258337,-0.563891104224836
0.802564630200328,0.122077056711644,0.629723529922403,-0.395451839258337,2.98862285239163
-1.79905834129094,1.34284762382809,-0.629723529922403,0.64444003434692,NA
0.305531881264593,1.34284762382809,1.88917058976721,1.68433190795218,-0.563891104224836
0.656474280278134,-1.0986935104048,-0.629723529922403,-0.395451839258337,-0.563891104224836
