"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num"
-0.169883456072783,0,-0.253546276418555,-0.114208048144032,-0.858116330321033,0.774596669241483,0.704664263417644,-2.39407162536304,1.30585725019802,0.774596669241483,0.948683298050514,-0.135526185435788
-1.48000730969888,0,1.01418510567422,1.02787243329629,-0.858116330321033,-1.16189500386223,-1.05699639512647,0.870571500132014,1.30585725019802,0.774596669241483,0.948683298050514,-0.135526185435788
0.715111582775924,-1.5,-1.52127765851133,-1.25628852958435,0.572077553547355,0.774596669241483,0.704664263417644,-0.217642875033004,-0.870571500132014,0.774596669241483,-0.948683298050514,-0.135526185435788
1.64231253262133,0,-1.52127765851133,-1.25628852958435,0.572077553547355,0.774596669241483,0.704664263417644,-0.217642875033004,0.217642875033004,-1.16189500386223,-0.948683298050514,-1.49078803979366
-0.827737819963727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.117950619511445,1.5,1.01418510567422,1.02787243329629,2.00227143741574,-1.16189500386223,0.704664263417644,0.870571500132014,-0.870571500132014,0.774596669241483,0.948683298050514,1.21973566892209
-1.22875237642916,1.5,-0.253546276418555,-1.25628852958435,-0.858116330321033,-1.16189500386223,-1.93782672439852,0.870571500132014,-0.870571500132014,0.774596669241483,0.948683298050514,-0.135526185435788
0.448748794316547,0,-0.253546276418555,-0.114208048144032,-0.858116330321033,0.774596669241483,-0.176166065854411,-0.217642875033004,-0.870571500132014,-1.16189500386223,-0.948683298050514,1.21973566892209
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.00262515881422,0,1.01418510567422,1.02787243329629,0.572077553547355,-1.16189500386223,0.704664263417644,-0.217642875033004,-0.870571500132014,-1.16189500386223,-0.948683298050514,-1.49078803979366
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.862624770036507,0,1.01418510567422,1.02787243329629,-0.858116330321033,0.774596669241483,-1.05699639512647,0.870571500132014,1.30585725019802,0.774596669241483,0.948683298050514,1.21973566892209
0.642257044161599,-1.5,-0.253546276418555,-0.114208048144032,0.572077553547355,0.774596669241483,0.704664263417644,-0.217642875033004,0.217642875033004,-1.16189500386223,-0.948683298050514,-0.135526185435788
