"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q10e_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
-0.494685802271677,-0.253546276418555,0.711512473537885,-0.114208048144032,0.316227766016838,-0.850265146687862,-0.858116330321033,-0.462910049886276,0.704664263417644,-2.39407162536304,1.30585725019802,0.948683298050514,-1.52127765851133,-1.22474487139159,-0.135526185435788,-0.316227766016838,0.444478318492315,0.444478318492315,-0.316227766016838
-0.951027830868812,1.01418510567422,0.711512473537885,1.02787243329629,0.316227766016838,1.57906384384889,-0.858116330321033,-0.462910049886276,-1.05699639512647,0.870571500132014,1.30585725019802,0.948683298050514,-0.253546276418555,0,-0.135526185435788,-0.316227766016838,0.444478318492315,-1.03711607648207,-0.316227766016838
0.937296834331497,-1.52127765851133,-1.6601957715884,-1.25628852958435,-2.84604989415154,0.364399348580512,0.572077553547355,-0.462910049886276,0.704664263417644,-0.217642875033004,-0.870571500132014,-0.948683298050514,-1.52127765851133,-1.22474487139159,-0.135526185435788,-1.89736659610103,-1.03711607648207,-1.03711607648207,-0.316227766016838
1.89747550616535,-1.52127765851133,-0.474341649025257,-1.25628852958435,0.316227766016838,0.364399348580512,0.572077553547355,-0.462910049886276,0.704664263417644,-0.217642875033004,0.217642875033004,-0.948683298050514,-0.253546276418555,0,-1.49078803979366,-0.316227766016838,0.444478318492315,-1.03711607648207,-0.316227766016838
-0.747732366252692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.742427089322482,1.01418510567422,0.711512473537885,1.02787243329629,0.316227766016838,0.364399348580512,2.00227143741574,-0.462910049886276,0.704664263417644,0.870571500132014,-0.870571500132014,0.948683298050514,1.01418510567422,1.22474487139159,1.21973566892209,1.26491106406735,1.9260727134667,-1.03711607648207,-0.316227766016838
-0.337291744922114,-0.253546276418555,-1.6601957715884,-1.25628852958435,0.316227766016838,-0.850265146687862,-0.858116330321033,2.31455024943138,-1.93782672439852,0.870571500132014,-0.870571500132014,0.948683298050514,-0.253546276418555,-1.22474487139159,-0.135526185435788,-0.316227766016838,-1.03711607648207,0.444478318492315,-0.316227766016838
-1.06537368958303,-0.253546276418555,0.711512473537885,-0.114208048144032,0.316227766016838,-0.850265146687862,-0.858116330321033,1.38873014965883,-0.176166065854411,-0.217642875033004,-0.870571500132014,-0.948683298050514,1.01418510567422,1.22474487139159,1.21973566892209,1.26491106406735,-1.03711607648207,0.444478318492315,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.206512813477005,1.01418510567422,0.711512473537885,1.02787243329629,0.316227766016838,1.57906384384889,0.572077553547355,-0.462910049886276,0.704664263417644,-0.217642875033004,-0.870571500132014,-0.948683298050514,1.01418510567422,0,-1.49078803979366,-0.316227766016838,0.444478318492315,0.444478318492315,-0.316227766016838
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.08186930454224,1.01418510567422,0.711512473537885,1.02787243329629,0.316227766016838,-0.850265146687862,-0.858116330321033,-0.462910049886276,-1.05699639512647,0.870571500132014,1.30585725019802,0.948683298050514,1.01418510567422,1.22474487139159,1.21973566892209,1.26491106406735,-1.03711607648207,1.9260727134667,2.84604989415154
0.894268495144239,-0.253546276418555,-0.474341649025257,-0.114208048144032,0.316227766016838,-0.850265146687862,0.572077553547355,-0.462910049886276,0.704664263417644,-0.217642875033004,0.217642875033004,-0.948683298050514,-0.253546276418555,0,-0.135526185435788,-0.316227766016838,0.444478318492315,0.444478318492315,-0.316227766016838
