"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.988448991406272,-1.50766470956245,0.97857635097983,-1.61503967328946,-0.412438157797263
NA,NA,NA,NA,NA
-2.60107976594427,-1.50766470956245,NA,NA,NA
-0.645322567915834,0.79673338310211,0.97857635097983,1.76527592196755,-0.412438157797263
0.523210599306196,0.79673338310211,1.87964170386225,0.638504056881881,-0.412438157797263
0.255109488969326,-0.355465663230172,0.0775109980974123,0.638504056881881,NA
-0.0455836461192587,-0.355465663230172,1.87964170386225,-0.488267808203791,-0.412438157797263
NA,NA,NA,NA,NA
-1.77940256172185,-1.50766470956245,-0.823554354785006,0.638504056881881,3.80359634413032
-1.32768760373038,0.79673338310211,0.0775109980974123,0.638504056881881,1.69557909316653
-1.38292840930172,-1.50766470956245,-0.823554354785006,0.638504056881881,-0.412438157797263
-1.54350303269978,-1.50766470956245,-0.823554354785006,0.638504056881881,-0.412438157797263
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.84121332251986,-0.355465663230172,-0.823554354785006,NA,-0.412438157797263
-1.51355767764298,-0.355465663230172,0.0775109980974123,0.638504056881881,1.69557909316653
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.11819217122373,-0.355465663230172,0.97857635097983,-0.488267808203791,-0.412438157797263
-1.65782587753918,-0.355465663230172,-0.823554354785006,-0.488267808203791,1.69557909316653
0.418552613486526,-1.50766470956245,0.0775109980974123,-1.61503967328946,1.69557909316653
-0.668565128907468,-0.355465663230172,-0.823554354785006,-0.488267808203791,-0.412438157797263
0.36451788391736,-0.355465663230172,-0.823554354785006,0.638504056881881,-0.412438157797263
-0.349430649928096,-0.355465663230172,0.97857635097983,0.638504056881881,-0.412438157797263
NA,NA,NA,NA,NA
0.49948398910417,0.79673338310211,0.97857635097983,-1.61503967328946,-0.412438157797263
-0.885577407503522,-1.50766470956245,-0.823554354785006,0.638504056881881,-0.412438157797263
0.792097272611743,-1.50766470956245,0.97857635097983,-1.61503967328946,-0.412438157797263
-0.744539298770822,-0.355465663230172,0.0775109980974123,0.638504056881881,-0.412438157797263
-0.275628368862854,NA,NA,NA,NA
-1.51521316200926,-0.355465663230172,-0.823554354785006,0.638504056881881,1.69557909316653
0.882714308532104,0.79673338310211,1.87964170386225,NA,-0.412438157797263
0.276856014138942,0.79673338310211,-0.823554354785006,-0.488267808203791,-0.412438157797263
0.593945697643032,0.79673338310211,0.0775109980974123,1.76527592196755,-0.412438157797263
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.960659337052345,0.79673338310211,0.0775109980974123,-0.488267808203791,-0.412438157797263
