"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23i_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.00434877095044,-0.948683298050514,-1.44913767461894,-2.66666666666667,-0.316227766016838,-0.858116330321033,-1.16189500386223,-1.89736659610103,0.572077553547355,0,-1.9260727134667,0.364399348580512,-1.44913767461894
0.160318473551561,0.948683298050514,-1.44913767461894,0.333333333333333,-0.316227766016838,0.572077553547355,0.774596669241483,0.474341649025257,0.572077553547355,2.12132034355964,-0.444478318492315,0.364399348580512,0.621059003408118
-1.52331351450716,0.948683298050514,0.621059003408118,NA,-0.316227766016838,2.00227143741574,0.774596669241483,0.474341649025257,0.572077553547355,0,1.03711607648207,0.364399348580512,0.621059003408118
0.606615605636459,0.948683298050514,0.621059003408118,0.333333333333333,-0.316227766016838,0.572077553547355,-1.16189500386223,0.474341649025257,0.572077553547355,0,-0.444478318492315,0.364399348580512,0.621059003408118
-0.123998651150548,-0.948683298050514,0.621059003408118,0.333333333333333,1.26491106406735,-0.858116330321033,-1.16189500386223,0.474341649025257,0.572077553547355,0,1.03711607648207,0.364399348580512,0.621059003408118
-0.389528126093526,-0.948683298050514,0.621059003408118,0.333333333333333,-0.316227766016838,-0.858116330321033,0.774596669241483,0.474341649025257,-0.858116330321033,0,1.03711607648207,-0.850265146687862,0.621059003408118
0.495536145519441,-0.948683298050514,-1.44913767461894,0.333333333333333,-0.316227766016838,-0.858116330321033,-1.16189500386223,-1.89736659610103,-0.858116330321033,0,1.03711607648207,-2.06492964195624,0.621059003408118
1.66739947898471,-0.948683298050514,0.621059003408118,0.333333333333333,-1.89736659610103,-0.858116330321033,0.774596669241483,0.474341649025257,-2.28831021418942,0,-0.444478318492315,-0.850265146687862,-1.44913767461894
-1.32565598113938,0.948683298050514,0.621059003408118,0.333333333333333,1.26491106406735,0.572077553547355,0.774596669241483,0.474341649025257,0.572077553547355,-2.12132034355964,-0.444478318492315,0.364399348580512,-1.44913767461894
-0.571722201751994,0.948683298050514,0.621059003408118,0.333333333333333,1.26491106406735,0.572077553547355,0.774596669241483,0.474341649025257,0.572077553547355,0,-0.444478318492315,1.57906384384889,0.621059003408118
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
