"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
-0.137664518253817,0.796764460872975,-1.44933468582928,0.882489602121602,NA,NA,NA
-0.136280340128349,0.796764460872975,-0.190076680108758,-1.15107339407165,1.08438209581766,0.429727390879373,0.16065402764696
-0.135581481166082,-1.44278969941863,2.32843933133229,-1.15107339407165,-1.00254193764275,-0.768985857363088,0.16065402764696
-0.137528999324831,-0.323012619272827,-0.190076680108758,-1.15107339407165,NA,-1.96769910560555,0.16065402764696
-0.134689479933862,-0.323012619272827,1.06918132561177,-1.15107339407165,1.08438209581766,-1.96769910560555,0.16065402764696
-0.135937332314122,0.796764460872975,-0.190076680108758,0.882489602121602,1.08438209581766,0.429727390879373,0.16065402764696
NA,NA,NA,NA,NA,NA,NA
-0.136465447160796,0.796764460872975,-0.190076680108758,-1.15107339407165,-1.00254193764275,0.429727390879373,0.16065402764696
-0.135589247959586,-1.44278969941863,-1.44933468582928,0.882489602121602,-1.00254193764275,-1.96769910560555,-1.92784833176352
NA,NA,NA,NA,NA,NA,NA
-0.137957617672198,0.796764460872975,-1.44933468582928,0.882489602121602,1.08438209581766,1.62844063912183,1.2049052073522
-0.136079572757414,-1.44278969941863,-0.190076680108758,-1.15107339407165,0.0409200790874589,0.429727390879373,0.16065402764696
-0.135956711833962,0.796764460872975,-0.190076680108758,0.882489602121602,1.08438209581766,0.429727390879373,1.2049052073522
NA,NA,NA,NA,NA,NA,NA
-0.135781178718892,0.796764460872975,-0.190076680108758,-1.15107339407165,1.08438209581766,0.429727390879373,-0.883597152058282
NA,NA,NA,NA,NA,NA,NA
-0.135892176158833,0.796764460872975,1.06918132561177,-1.15107339407165,1.08438209581766,0.429727390879373,-0.883597152058282
NA,NA,NA,NA,NA,NA,NA
-0.136697066371699,0.796764460872975,-1.44933468582928,0.882489602121602,1.08438209581766,-0.768985857363088,0.16065402764696
-0.135612902695087,0.796764460872975,-0.190076680108758,-1.15107339407165,0.0409200790874589,0.429727390879373,0.16065402764696
-0.135783112569511,0.796764460872975,2.32843933133229,-1.15107339407165,-2.04600395437295,-1.96769910560555,1.2049052073522
NA,NA,NA,NA,NA,NA,NA
-0.136221888128544,-1.44278969941863,-1.44933468582928,-1.15107339407165,-1.00254193764275,-0.768985857363088,-1.92784833176352
-0.136547252675807,0.796764460872975,-0.190076680108758,-1.15107339407165,1.08438209581766,0.429727390879373,0.16065402764696
NA,NA,NA,NA,NA,NA,NA
-0.135848510941345,0.796764460872975,-0.190076680108758,0.882489602121602,0.0409200790874589,1.62844063912183,-1.92784833176352
NA,NA,NA,NA,NA,NA,NA
-0.135343272659191,-1.44278969941863,-0.190076680108758,0.882489602121602,-1.00254193764275,-0.768985857363088,-1.92784833176352
-0.137008951106693,0.796764460872975,1.06918132561177,0.882489602121602,1.08438209581766,1.62844063912183,1.2049052073522
-0.137557879145263,NA,1.06918132561177,0.882489602121602,NA,0.429727390879373,NA
-0.138041771354878,0.796764460872975,-1.44933468582928,0.882489602121602,0.0409200790874589,0.429727390879373,0.16065402764696
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.136830148550453,0.796764460872975,-0.190076680108758,0.882489602121602,0.0409200790874589,0.429727390879373,0.16065402764696
-0.135256199784018,-1.44278969941863,-0.190076680108758,0.882489602121602,0.0409200790874589,-1.96769910560555,1.2049052073522
-0.136793779953672,0.796764460872975,-0.190076680108758,0.882489602121602,0.0409200790874589,-0.768985857363088,0.16065402764696
-0.137682772050311,-1.44278969941863,-1.44933468582928,-1.15107339407165,1.08438209581766,0.429727390879373,0.16065402764696
-0.1361640071783,-0.323012619272827,-1.44933468582928,0.882489602121602,-1.00254193764275,-0.768985857363088,-0.883597152058282
-0.13332646663423,-1.44278969941863,-0.190076680108758,-1.15107339407165,-1.00254193764275,1.62844063912183,1.2049052073522
-0.13647572701763,0.796764460872975,-0.190076680108758,0.882489602121602,-1.00254193764275,-0.768985857363088,0.16065402764696
NA,NA,NA,NA,NA,NA,NA
-0.137046882897535,-1.44278969941863,-1.44933468582928,0.882489602121602,-1.00254193764275,0.429727390879373,0.16065402764696
7.21238231213878,-1.44278969941863,1.06918132561177,-1.15107339407165,-1.00254193764275,-0.768985857363088,-0.883597152058282
-0.136343232214741,0.796764460872975,-1.44933468582928,0.882489602121602,-1.00254193764275,0.429727390879373,0.16065402764696
-0.136497089441209,0.796764460872975,1.06918132561177,0.882489602121602,1.08438209581766,0.429727390879373,0.16065402764696
