"PROFICIENCIA_MT_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10e_num","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-1.47856470924354,-1.06228319252966,0.432156098280046,0.432156098280046,-0.654267093923134,0.950413313049791,0.836256135597416,1.16661664558633,1.02247471629109,1.27675021204843,1.50910838296445,1.73054663810793,2.18898758942728,3.24679328979636
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.333820776285674,0.223638566848349,NA,0.432156098280046,-0.654267093923134,-0.250108766592051,0.836256135597416,1.16661664558633,1.02247471629109,-0.055510878784714,0.0603643353185779,-0.346109327621586,2.18898758942728,-0.295163026345123
-1.31634813290374,NA,NA,NA,0.269404097497761,0.950413313049791,-0.278752045199139,1.16661664558633,-1.02247471629109,-0.055510878784714,0.0603643353185779,-0.346109327621586,2.18898758942728,3.24679328979636
0.285422552221875,-1.06228319252966,0.432156098280046,0.432156098280046,1.19307528891866,-0.250108766592051,-0.278752045199139,0.0897397419681795,0,-0.055510878784714,-1.3883797123273,-0.346109327621586,-0.437797517885457,-0.295163026345123
-0.815548476791997,1.50956032622636,0.432156098280046,0.432156098280046,1.19307528891866,-0.250108766592051,-1.39376022599569,-0.987137161649972,0,-0.055510878784714,-1.3883797123273,-0.346109327621586,-0.437797517885457,-0.295163026345123
-0.417408519269133,-1.06228319252966,0.432156098280046,NA,0.269404097497761,0.950413313049791,0.836256135597416,0.0897397419681795,1.02247471629109,-0.055510878784714,0.0603643353185779,1.73054663810793,2.18898758942728,-0.295163026345123
1.98298172022519,0.223638566848349,0.432156098280046,0.432156098280046,1.19307528891866,-0.250108766592051,-0.278752045199139,-0.987137161649972,-1.02247471629109,-0.055510878784714,-1.3883797123273,-0.346109327621586,-0.437797517885457,-0.295163026345123
0.321923882245472,0.223638566848349,0.432156098280046,0.432156098280046,0.269404097497761,0.950413313049791,0.836256135597416,0.0897397419681795,-1.02247471629109,-0.055510878784714,-1.3883797123273,-0.346109327621586,-0.437797517885457,-0.295163026345123
0.204498123517614,1.50956032622636,-1.15241626208012,-1.15241626208012,1.19307528891866,-0.250108766592051,-1.39376022599569,0.0897397419681795,0,-0.055510878784714,0.0603643353185779,-0.346109327621586,-0.437797517885457,-0.295163026345123
-0.449927654182727,0.223638566848349,0.432156098280046,0.432156098280046,-0.654267093923134,-0.250108766592051,-0.278752045199139,0.0897397419681795,0,-0.055510878784714,0.0603643353185779,-0.346109327621586,-0.437797517885457,-0.295163026345123
