"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-0.00620572799841721,0.717506683235354,-1.48252825456227,-0.654267093923134,0.836256135597416,-1.69558249578132,1.16661664558633,1.13038833052088,1.02247471629109,1.2779733809596,0.204124145231932,1.50910838296445,1.73054663810793,2.18898758942728
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.41739108311938,0.717506683235354,1.24532373383231,-0.654267093923134,0.836256135597416,1.21113035412951,1.16661664558633,1.13038833052088,1.02247471629109,1.2779733809596,1.83711730708738,0.0603643353185779,-0.346109327621586,2.18898758942728
-0.0862815535369599,NA,NA,0.269404097497761,-0.278752045199139,-0.726678212477707,1.16661664558633,0,-1.02247471629109,-0.116179398269055,0.204124145231932,0.0603643353185779,-0.346109327621586,2.18898758942728
0.0044432976246225,0.717506683235354,-0.118602260364981,1.19307528891866,-0.278752045199139,0.242226070825902,0.0897397419681795,0,0,-0.116179398269055,-1.42886901662352,-1.3883797123273,-0.346109327621586,-0.437797517885457
-0.0168547328039575,-0.55192821787335,1.24532373383231,1.19307528891866,-1.39376022599569,-0.726678212477707,-0.987137161649972,-1.13038833052088,0,-0.116179398269055,-1.42886901662352,-1.3883797123273,-0.346109327621586,-0.437797517885457
-1.31908516459072,0.717506683235354,1.24532373383231,0.269404097497761,0.836256135597416,1.21113035412951,0.0897397419681795,1.13038833052088,1.02247471629109,-0.116179398269055,0.204124145231932,0.0603643353185779,1.73054663810793,2.18898758942728
1.7844576100256,0.717506683235354,-0.118602260364981,1.19307528891866,-0.278752045199139,-0.726678212477707,-0.987137161649972,0,-1.02247471629109,-0.116179398269055,0.204124145231932,-1.3883797123273,-0.346109327621586,-0.437797517885457
1.0662363499425,0.717506683235354,-0.118602260364981,0.269404097497761,0.836256135597416,1.21113035412951,0.0897397419681795,-1.13038833052088,-1.02247471629109,-0.116179398269055,-1.42886901662352,-1.3883797123273,-0.346109327621586,-0.437797517885457
0.7691589868988,-0.55192821787335,-1.48252825456227,1.19307528891866,-1.39376022599569,-0.726678212477707,0.0897397419681795,0,0,-1.51033217749771,-1.42886901662352,0.0603643353185779,-0.346109327621586,-0.437797517885457
